latency,time,GPU1,GPU2,GPU3,GPU4,latency_sub,time_sub,fps,time_rel,,,,
19.5997,30626.002,17.5059,15.7852,16.8028,17.2012,,,,,19.3164,42697.3242,51.76948086,25268.0371
20.6992,30646.7012,17.2578,16.1094,16.9219,17.3613,,,,,20.668,42717.9922,48.38397523,25288.7051
20.0273,30666.7285,17.3359,16.1524,16.6191,17.6348,,,,,19.9297,42737.9219,50.17636994,25308.6348
20.3906,30687.1191,17.3946,15.5274,16.7891,17.8164,,,,,20.625,42758.5469,48.48484848,25329.2598
21.0567,30708.1758,17.2989,15.9766,16.8085,18.4492,,,,,20.5312,42779.0781,48.7063591,25349.791
19.9629,30728.1387,17.3281,15.6973,16.9219,17.5156,,,,,20.4453,42799.5234,48.91099666,25370.2363
21.1679,30749.3066,17.5,16.002,16.8281,17.9317,,,,,20.0782,42819.6016,49.80526143,25390.3145
19.4024,30768.709,17.4961,15.8242,16.875,17.2402,,,,,20.0234,42839.625,49.94156837,25410.3379
19.8262,30788.5352,17.3867,16.1289,16.9316,17.4258,,,,,20.1055,42859.7305,49.73763398,25430.4434
20.6523,30809.1875,17.082,15.7656,16.5136,17.9356,,,,,20.5,42880.2305,48.7804878,25450.9434
19.8477,30829.0352,17.2148,15.8497,16.7188,17.1758,,,,,19.4609,42899.6914,51.38508497,25470.4043
21.8457,30850.8809,17.5976,15.8906,16.7598,18.4258,,,,,19.3828,42919.0742,51.59213323,25489.7871
20.3203,30871.2012,17.4922,15.8614,16.5196,17.9121,,,,,19.3477,42938.4219,51.68573009,25509.1348
22.0039,30893.2051,17.3613,15.6269,16.8887,17.6855,,,,,20.4922,42958.9141,48.79905525,25529.627
20.875,30914.0801,17.5898,15.9961,16.8887,18.3418,,,,,19.7656,42978.6797,50.59294937,25549.3926
20.1094,30934.1895,17.2519,15.8633,16.8692,17.8105,,,,,20.2383,42998.918,49.41126478,25569.6309
20.2207,30954.4102,17.2481,15.9551,16.6035,16.9062,,,,,20.3008,43019.2188,49.2591425,25589.9317
21.1777,30975.5879,17.539,15.873,16.6445,18.5957,,,,,19.4492,43038.668,51.41599654,25609.3809
20.5586,30996.1465,17.2324,15.8808,16.8223,18.0273,,,,,20.1836,43058.8516,49.54517529,25629.5645
19.3594,31015.5059,16.9863,16.1464,16.7168,16.791,,,,,19.9453,43078.7969,50.13712504,25649.5098
19.7441,31035.25,16.6602,16.0313,16.5527,17.3536,,,,,20.7461,43099.543,48.20183071,25670.2559
20.9023,31056.1523,17.7617,15.875,16.8086,17.6426,,,,,20.539,43120.082,48.68786212,25690.7949
19.7872,31075.9395,17.3516,15.8086,16.6445,17.4804,,,,,19.9805,43140.0625,50.04879758,25710.7754
19.248,31095.1875,17.2734,16.1582,16.8614,16.4766,,,,,19.6367,43159.6992,50.9250536,25730.4121
20.3926,31115.5801,17.4922,15.6895,16.6543,17.7558,,,,,19.961,43179.6602,50.0976905,25750.3731
19.834,31135.4141,17.4062,16.1406,16.7656,16.5508,,,,,19.6992,43199.3594,50.76348278,25770.0723
20.4824,31155.8965,17.3633,15.9492,16.7871,17.1836,,,,,20.0078,43219.3672,49.9805076,25790.0801
19.7265,31175.623,17.4883,15.6113,16.75,17.3652,,,,,19.5039,43238.8711,51.27179692,25809.584
20.2051,31195.8281,17.4141,15.7032,16.7735,17.7695,,,,,20.4101,43259.2812,48.99535034,25829.9941
21.0899,31216.918,17.3301,15.9863,16.5469,18.4043,,,,,20.1485,43279.4297,49.63148621,25850.1426
20.4824,31237.4004,17.3359,15.6856,16.6777,17.664,,,,,20.5234,43299.9531,48.72487015,25870.666
20.7285,31258.1289,17.4668,15.7363,16.625,17.1465,,,,,20.1328,43320.0859,49.67018994,25890.7988
20.8828,31279.0117,17.0117,15.9648,16.7324,17.8555,,,,,20.6719,43340.7578,48.37484701,25911.4707
20.877,31299.8887,17.4278,15.9688,16.7343,18.3633,,,,,21.2266,43361.9844,47.11070072,25932.6973
19.7656,31319.6543,17.2988,15.8204,16.6406,17.2852,,,,,20.1601,43382.1445,49.60292856,25952.8574
19.8164,31339.4707,17.7129,16.0274,16.8965,16.8184,,,,,20.0586,43402.2031,49.85392799,25972.916
20.457,31359.9277,17.2754,16.0332,16.7148,17.1797,,,,,19.4531,43421.6562,51.40568855,25992.3691
19.6778,31379.6055,17.1054,15.8125,16.8868,17.0742,,,,,19.6485,43441.3047,50.89447032,26012.0176
19.8047,31399.4102,17.0254,15.8184,16.7168,17.3457,,,,,20.918,43462.2227,47.80571756,26032.9356
19.3964,31418.8066,17.3731,16.209,16.7774,16.1582,,,,,19.5195,43481.7422,51.23082046,26052.4551
19.7598,31438.5664,17.3574,16,16.6875,17.3516,,,,,19.7031,43501.4453,50.75343474,26072.1582
20.1914,31458.7578,17.4453,15.8477,16.7246,16.8965,,,,,20.7227,43522.168,48.25626004,26092.8809
20.3223,31479.0801,17.4805,16.2734,17.0196,17.6758,,,,,19.4179,43541.5859,51.49887475,26112.2988
19.7851,31498.8652,17.3516,15.9863,16.5918,17.166,,,,,20.5899,43562.1758,48.56750154,26132.8887
20.336,31519.2012,17.1503,15.9864,16.7481,17.9609,,,,,19.6445,43581.8203,50.90483341,26152.5332
19.1777,31538.3789,17.1114,15.6699,16.7089,16.7968,,,,,19.1211,43600.9414,52.29824644,26171.6543
20.3613,31558.7402,17.5332,16.2227,16.5293,17.3632,,,,,19.6484,43620.5898,50.89472934,26191.3027
19.4317,31578.1719,17.5,16.1797,16.9062,17.248,,,,,19.4297,43640.0195,51.46759857,26210.7324
19.7285,31597.9004,17.3848,15.9805,17.0156,17.2031,,,,,20.418,43660.4375,48.97639338,26231.1504
19.8359,31617.7363,17.461,16.1719,16.6172,17.3047,,,,,20.25,43680.6875,49.38271605,26251.4004
19.9336,31637.6699,17.1563,15.6954,16.7031,17.4121,,,,,19.3086,43699.9961,51.79039392,26270.709
19.9863,31657.6562,17.2637,15.9863,16.8496,17.002,,,,,19.2656,43719.2617,51.90598787,26289.9746
19.2208,31676.877,17.2578,15.6329,16.9062,17.0176,,,,,20.6563,43739.918,48.41138055,26310.6309
19.582,31696.459,17.6055,16.0567,16.7793,16.5606,,,,,20.0156,43759.9336,49.9610304,26330.6465
20.2988,31716.7578,17.4121,15.8282,16.6426,17.998,,,,,18.9492,43778.8828,52.77267642,26349.5957
20.4121,31737.1699,17.6289,15.8496,16.8086,17.9453,,,,,19.2891,43798.1719,51.84275057,26368.8848
20.5762,31757.7461,17.3594,15.8652,16.6113,17.3594,,,,,19.75,43817.9219,50.63291139,26388.6348
21.4453,31779.1914,17.3984,16.0645,16.6387,17.1543,,,,,19.6875,43837.6094,50.79365079,26408.3223
19.5508,31798.7422,17.6093,15.9375,17.0508,16.6308,,,,,20.3633,43857.9727,49.10795402,26428.6856
19.4004,31818.1426,17.4824,15.9902,16.5391,16.666,,,,,19.9257,43877.8984,50.18644263,26448.6113
19.1308,31837.2734,17.3008,15.8144,16.5332,16.7187,,,,,19.9024,43897.8008,50.24519656,26468.5137
20.3164,31857.5898,17.5605,15.8769,16.8614,17.2403,,,,,19.6953,43917.4961,50.7735348,26488.209
19.9395,31877.5293,17.4708,16.0488,16.707,17.2168,,,,,19.8828,43937.3789,50.2947271,26508.0918
19.4824,31897.0117,17.3359,15.7207,16.875,17.0957,,,,,20.3125,43957.6914,49.23076923,26528.4043
20.1758,31917.1875,17.5469,15.6504,16.7773,17.6406,,,,,19.1719,43976.8633,52.15967119,26547.5762
19.957,31937.1445,17.3555,15.8984,16.9512,17.4707,,,,,19.3125,43996.1758,51.77993528,26566.8887
20.6953,31957.8398,17.5039,16.0313,16.793,17.3574,,,,,20.0976,44016.2734,49.75718494,26586.9863
19.6836,31977.5234,17.3652,15.6953,16.7285,17.3789,,,,,19.8047,44036.0781,50.49306478,26606.791
19.875,31997.3984,17.0801,15.9551,16.6719,17.5254,,,,,20.4883,44056.5664,48.80834427,26627.2793
20.3067,32017.7051,17.1933,16.0254,16.5977,17.9981,,,,,20.0508,44076.6172,49.87332176,26647.3301
20.4179,32038.123,17.2343,16.041,16.748,18,,,,,20.2773,44096.8945,49.31623046,26667.6074
20.6504,32058.7734,17.2188,15.6719,16.7597,16.9492,,,,,19.7774,44116.6719,50.56276356,26687.3848
19.5176,32078.291,17.5273,15.791,16.8086,17.2343,,,,,20.4961,44137.168,48.78976976,26707.8809
19.5742,32097.8652,17.4043,15.6601,16.8926,16.6348,,,,,20.3125,44157.4805,49.23076923,26728.1934
19.5723,32117.4375,17.3711,16.1192,16.4785,16.9688,,,,,19.4375,44176.918,51.44694534,26747.6309
19.541,32136.9785,17.4023,16.1601,16.8437,16.5566,,,,,19.3515,44196.2695,51.6755807,26766.9824
22.0625,32159.041,17.3985,15.8613,16.7734,18.2168,,,,,19.7383,44216.0078,50.66292437,26786.7207
20.1641,32179.2051,16.998,16.0605,16.7461,17.9004,,,,,20.2656,44236.2734,49.34470235,26806.9863
20.3301,32199.5352,17.1074,15.877,16.627,17.7285,,,,,21.0782,44257.3516,47.44238123,26828.0645
20.2656,32219.8008,17.4688,15.9883,16.9785,17.5625,,,,,20.4648,44277.8164,48.86439154,26848.5293
20.6601,32240.4609,17.5585,15.9043,16.9238,18.1191,,,,,20.875,44298.6914,47.90419162,26869.4043
21.75,32262.2109,17.5371,16.0683,16.6895,18.4648,,,,,19.1914,44317.8828,52.10667278,26888.5957
20.1621,32282.373,17.1407,15.9765,16.8477,17.9414,,,,,20.1016,44337.9844,49.7472838,26908.6973
19.836,32302.209,16.918,15.8457,16.3477,17.3633,,,,,21.3359,44359.3203,46.86936103,26930.0332
20.6094,32322.8184,17.5898,16.1445,16.5762,18.1074,,,,,20.4375,44379.7578,48.92966361,26950.4707
19.3339,32342.1523,17.3828,15.8613,16.7344,16.9843,,,,,19.5508,44399.3086,51.1488021,26970.0215
20.5098,32362.6621,17.1289,15.8437,16.5,17.3437,,,,,20.2891,44419.5977,49.28754849,26990.3106
20.4668,32383.1289,17.4258,15.8125,16.9062,17.9942,,,,,20.2187,44439.8164,49.45916404,27010.5293
20.8184,32403.9473,17.2598,15.834,16.5782,18.2422,,,,,20.0234,44459.8398,49.94156837,27030.5527
19.7715,32423.7188,17.3457,15.832,16.6836,17.252,,,,,20.5977,44480.4375,48.54910985,27051.1504
19.4121,32443.1309,17.459,15.7754,16.5918,16.9883,,,,,20.3125,44500.75,49.23076923,27071.4629
20.8632,32463.9941,17.4434,15.873,16.8652,17.7168,,,,,19.1367,44519.8867,52.25561356,27090.5996
19.4727,32483.4668,17.4883,15.6309,16.7559,16.9141,,,,,19.3906,44539.2773,51.57137995,27109.9902
19.4961,32502.9629,17.5137,16.1035,16.6133,17.1836,,,,,21.4336,44560.7109,46.65571812,27131.4238
19.7637,32522.7266,17.5703,15.8672,16.8418,17.3183,,,,,19.1953,44579.9062,52.09608602,27150.6191
19.9511,32542.6777,17.3789,16.1211,16.8359,17.5508,,,,,20.2735,44600.1797,49.32547414,27170.8926
21.5118,32564.1895,17.2539,15.8476,16.9844,17.6933,,,,,19.832,44620.0117,50.42355789,27190.7246
19.6992,32583.8887,17.3731,15.9218,16.7519,17.4473,,,,,19.5625,44639.5742,51.11821086,27210.2871
19.8847,32603.7734,17.2304,15.9844,16.709,17.6094,,,,,20.1289,44659.7031,49.6798136,27230.416
19.8067,32623.5801,17.3926,15.8574,16.7891,17.3926,,,,,20.1485,44679.8516,49.63148621,27250.5645
20.373,32643.9531,17.4589,15.9707,17.0176,17.8554,,,,,19.207,44699.0586,52.06435154,27269.7715
21.2715,32665.2246,17.3418,16.1387,16.7461,18.2325,,,,,20.4687,44719.5273,48.85508117,27290.2402
19.0313,32684.2559,17.3613,16.3535,16.6992,16.2871,,,,,19.3594,44738.8867,51.65449342,27309.5996
20.3203,32704.5762,17.5782,15.8867,16.7031,17.9434,,,,,20.1992,44759.0859,49.50691116,27329.7988
19.8398,32724.416,17.3496,16.0664,16.5254,17.5567,,,,,19.3907,44778.4766,51.57111399,27349.1895
19.5059,32743.9219,17.6778,15.8457,16.6308,16.7617,,,,,19.4375,44797.9141,51.44694534,27368.627
20.9375,32764.8594,17.3926,15.8359,16.8144,17.8301,,,,,20.0195,44817.9336,49.95129748,27388.6465
19.3398,32784.1992,17.3086,15.9707,16.7031,17.1836,,,,,19.5352,44837.4688,51.18964741,27408.1817
20.5039,32804.7031,17.1563,15.6562,16.5937,18.1953,,,,,20.8554,44858.3242,47.94921219,27429.0371
19.586,32824.2891,17.3047,15.8867,16.789,17.1953,,,,,19.6758,44878,50.82385468,27448.7129
19.3437,32843.6328,17.2109,15.9179,16.9453,16.8828,,,,,19.1953,44897.1953,52.09608602,27467.9082
20.5117,32864.1445,17.4453,16.1562,16.5351,17.5352,,,,,19.5586,44916.7539,51.12840387,27487.4668
20.1524,32884.2969,17.129,16.0625,16.7695,17.8789,,,,,19.7891,44936.543,50.5328691,27507.2559
20.4531,32904.75,17.2891,15.8125,16.7343,17.9882,,,,,19.9297,44956.4727,50.17636994,27527.1856
19.3906,32924.1406,17.4375,15.7382,16.7578,16.9883,,,,,19.3828,44975.8555,51.59213323,27546.5684
19.9727,32944.1133,17.1758,15.8282,16.5235,17.2734,,,,,21.3984,44997.2539,46.73246598,27567.9668
21.3476,32965.4609,17.457,15.9375,16.7305,18.004,,,,,20.1953,45017.4492,49.51647165,27588.1621
20.5196,32985.9805,17.3789,15.6015,16.75,17.6406,,,,,20.5039,45037.9531,48.77120938,27608.666
20.0468,33006.0273,17.3593,16.0508,16.8437,17.5859,,,,,20.6641,45058.6172,48.39310689,27629.3301
19.3985,33025.4258,17.3437,15.8789,16.9297,16.8438,,,,,19.4687,45078.0859,51.36449789,27648.7988
19.9922,33045.418,17.4571,16.043,16.9609,17.3789,,,,,19.9493,45098.0352,50.12707213,27668.7481
21.9843,33067.4023,17.3164,16.0313,16.6133,18.0664,,,,,20.2265,45118.2617,49.44009097,27688.9746
21.0391,33088.4414,17.3945,16.3359,16.6718,18.4961,,,,,20.0664,45138.3281,49.8345493,27709.041
20.6172,33109.0586,17.5351,15.8672,16.6328,18.0821,,,,,20.4649,45158.793,48.86415277,27729.5059
20.168,33129.2266,17.3593,16.086,16.9296,17.5977,,,,,20.4687,45179.2617,48.85508117,27749.9746
19.6484,33148.875,17.4101,15.7929,16.7266,16.6484,,,,,19.8008,45199.0625,50.50300998,27769.7754
21.1953,33170.0703,17.332,15.9765,16.6836,16.7812,,,,,19.5586,45218.6211,51.12840387,27789.334
20.9453,33191.0156,17.375,16.0156,16.6679,18.2188,,,,,1163.5195,46382.1406,0.859461315,28952.8535
20.8516,33211.8672,17,15.6953,16.625,18.3477,,,,,,,,
20.8711,33232.7383,17.3438,15.9571,16.836,18.3867,,,,,,,,
19.5742,33252.3125,16.8047,15.5118,16.7227,16.9766,,,,,,,,
20.2422,33272.5547,17.168,15.9062,17.0195,17.1211,,,,,,,,
20.4375,33292.9922,16.7656,15.6875,16.5508,17.75,,,,,,,,
19.4648,33312.457,17.3711,15.961,16.668,16.7929,,,,,,,,
19.961,33332.418,17.7422,16,16.625,17.375,,,,,,,,
20.8711,33353.2891,17.4179,15.6679,16.8086,18.3164,,,,,,,,
21.125,33374.4141,17.3672,15.8398,16.8281,17.8086,,,,,,,,
19.3828,33393.7969,17.3125,15.8047,16.9804,16.1328,,,,,,,,
20.1484,33413.9453,17.1758,15.8359,16.8046,17.7422,,,,,,,,
19.9727,33433.918,17.3477,15.9571,16.6094,17.7421,,,,,,,,
20.1914,33454.1094,17.582,15.9804,16.7891,17.75,,,,,,,,
20.2265,33474.3359,17.3242,15.8555,16.9492,17.0859,,,,,,,,
21.1211,33495.457,17.2461,15.6563,16.6875,17.0859,,,,,,,,
19.8516,33515.3086,17.3047,15.9688,16.7774,16.7774,,,,,,,,
19.8398,33535.1484,17.1485,15.9218,16.914,17.3437,,,,,,,,
20.1993,33555.3477,17.957,15.6953,16.5976,17.8164,,,,,,,,
19.9843,33575.332,17.3671,16.043,16.9453,16.4414,,,,,,,,
19.2149,33594.5469,17.371,15.9961,16.7617,16.7813,,,,,,,,
20.1406,33614.6875,17.8164,16.086,16.6563,17.5234,,,,,,,,
19.3359,33634.0234,17.3984,15.8868,16.5782,16.9492,,,,,,,,
20.1211,33654.1445,17.4492,16.0313,16.9297,17.7461,,,,,,,,
20.9571,33675.1016,17.3906,15.8868,16.918,17.5977,,,,,,,,
19.8476,33694.9492,17.582,15.8594,16.6875,17.5,,,,,,,,
20.293,33715.2422,17.2851,16.0625,16.707,17.8359,,,,,,,,
20.5625,33735.8047,17.4375,15.8398,16.6523,18.0977,,,,,,,,
20.8437,33756.6484,17.2383,16.0938,16.7539,18.3438,,,,,,,,
21.6836,33778.332,17.2969,15.8711,16.711,18.1875,,,,,,,,
20.6875,33799.0195,17.2773,15.7148,16.6758,18.293,,,,,,,,
19.711,33818.7305,16.8554,16.375,16.5156,17.0117,,,,,,,,
19.3711,33838.1016,17.25,15.9922,16.7383,16.6876,,,,,,,,
20.4218,33858.5234,16.8437,16.0625,16.9297,17.1641,,,,,,,,
20.0508,33878.5742,17.125,15.6875,16.5508,16.6211,,,,,,,,
22.918,33901.4922,16.7969,15.9414,16.4454,18.2539,,,,,,,,
22.918,33924.4102,17.3906,16.2813,16.7969,17.3125,,,,,,,,
20.1718,33944.582,17.4648,15.832,16.8711,17.4571,,,,,,,,
19.4297,33964.0117,17.3906,15.8984,16.7383,16.4961,,,,,,,,
20.4805,33984.4922,17.4649,15.9414,16.7109,16.7226,,,,,,,,
19.0469,34003.5391,17.1719,15.7656,16.6601,16.7617,,,,,,,,
19.6953,34023.2344,17.4922,15.9219,16.793,17.2227,,,,,,,,
20.3828,34043.6172,17.2344,15.8593,16.9024,17.8515,,,,,,,,
19.5234,34063.1406,17.4063,16.043,16.6446,17.1406,,,,,,,,
20.0664,34083.207,17.2695,15.4453,16.6172,17.0469,,,,,,,,
19.9805,34103.1875,17.3164,15.8554,16.6446,17.25,,,,,,,,
20.25,34123.4375,17.3516,16.0351,16.5703,17.8164,,,,,,,,
20.1406,34143.5781,17.25,15.6171,16.9531,17.5664,,,,,,,,
19.9844,34163.5625,17.6406,15.8438,16.7578,17.5469,,,,,,,,
21.1367,34184.6992,17.6836,15.8594,16.7422,17.9336,,,,,,,,
20.2305,34204.9297,17.3984,15.9883,16.8281,17.5391,,,,,,,,
19.5547,34224.4844,17.2734,15.6953,16.7344,17.3242,,,,,,,,
20.8476,34245.332,17.5273,15.7422,16.6719,18.3554,,,,,,,,
20.0313,34265.3633,17.2266,15.8633,16.5703,17.6329,,,,,,,,
21.039,34286.4023,17.3281,15.6406,16.6797,18.0078,,,,,,,,
19.0625,34305.4648,17.2891,16.0352,16.7734,16.6875,,,,,,,,
20.5391,34326.0039,17.4687,16.0118,16.4922,18.1719,,,,,,,,
19.9063,34345.9102,17.3867,16.0625,16.9571,17.4375,,,,,,,,
20.2148,34366.125,17.332,16.3984,16.9375,17.75,,,,,,,,
20.457,34386.582,17.3711,15.754,16.6211,17.4258,,,,,,,,
20.5977,34407.1797,17.3164,15.7656,16.6562,18.1523,,,,,,,,
20.6758,34427.8555,17.3789,16.1992,16.8868,18.3203,,,,,,,,
19.5507,34447.4062,17.3593,16.0703,16.789,17.2696,,,,,,,,
19.293,34466.6992,17.3359,15.8984,16.5352,16.7578,,,,,,,,
20.8867,34487.5859,17.5078,15.8047,16.789,17.8399,,,,,,,,
18.9688,34506.5547,17.1679,16.0469,16.5781,16.6367,,,,,,,,
19.5664,34526.1211,17.3945,16,16.6914,17.0782,,,,,,,,
20.1211,34546.2422,17.7383,15.8281,16.957,17.6836,,,,,,,,
20.5078,34566.75,17.4258,15.8204,16.7148,17.957,,,,,,,,
20.7656,34587.5156,17.5,15.9883,16.9687,17.6914,,,,,,,,
19.7266,34607.2422,17.3516,15.9766,16.5469,17.5234,,,,,,,,
20.25,34627.4922,17.582,15.6953,16.5351,17.8594,,,,,,,,
19.7539,34647.2461,17.0313,15.8398,16.7461,17.4063,,,,,,,,
20.3906,34667.6367,17.3477,15.832,16.8281,17.9219,,,,,,,,
21.0781,34688.7148,17.3359,15.8086,16.7032,17.707,,,,,,,,
21.0899,34709.8047,17.5937,15.8789,16.6172,18.3047,,,,,,,,
19.8789,34729.6836,17.1796,15.8672,16.9219,17.1797,,,,,,,,
19.3203,34749.0039,17.3047,15.8632,16.6758,16.3398,,,,,,,,
20.3789,34769.3828,17.5937,16.0312,16.543,17.8242,,,,,,,,
21.4063,34790.7891,17.0234,16.0507,16.8164,18.2461,,,,,,,,
21.0703,34811.8594,17.1445,15.6641,16.832,18.1406,,,,,,,,
20.6211,34832.4805,17.3789,15.9062,16.8438,17.9062,,,,,,,,
20.4336,34852.9141,17.2734,15.8085,16.7774,17.9258,,,,,,,,
20.6406,34873.5547,17.5351,15.6719,16.8985,17.8789,,,,,,,,
20.9726,34894.5273,17.5273,15.7929,16.9922,17.8047,,,,,,,,
19.9297,34914.457,17.3828,15.836,16.7539,17.332,,,,,,,,
19.4922,34933.9492,17.4961,15.8555,16.75,16.4805,,,,,,,,
20.4375,34954.3867,17.1875,15.8359,16.6289,18.1719,,,,,,,,
19.0899,34973.4766,17.2578,15.8906,16.7929,16.4532,,,,,,,,
20.9882,34994.4648,17.2735,16.1367,16.8125,17.9257,,,,,,,,
19.879,35014.3438,17.7187,15.6953,16.4219,16.9375,,,,,,,,
20.6757,35035.0195,17.4453,16.0273,16.8828,18.2343,,,,,,,,
19.6211,35054.6406,17.4375,15.5625,16.7657,17.1445,,,,,,,,
20.1953,35074.8359,17.3633,15.7031,16.8868,17.8047,,,,,,,,
21.7461,35096.582,17.1602,15.5586,16.8829,18.5586,,,,,,,,
19.6914,35116.2734,17.2383,15.832,16.6328,17.4883,,,,,,,,
19.8868,35136.1602,17.3281,15.5195,16.6406,17.6484,,,,,,,,
19.0898,35155.25,17.0625,15.918,16.6524,16.7773,,,,,,,,
20.1914,35175.4414,17.2305,15.6953,16.6602,17.6523,,,,,,,,
21.625,35197.0664,16.8281,15.8633,16.9414,18.0273,,,,,,,,
19.418,35216.4844,17.1133,15.7188,16.7265,17.1875,,,,,,,,
20.8359,35237.3203,17.2109,15.7031,16.9024,18.4297,,,,,,,,
19.6328,35256.9531,17.5351,15.9844,16.6602,17.1289,,,,,,,,
20.2657,35277.2188,17.7109,16.0352,16.7461,17.8321,,,,,,,,
21.2578,35298.4766,17.293,15.918,17.0703,18.168,,,,,,,,
19.1796,35317.6562,17.4492,15.6329,16.7422,16.6563,,,,,,,,
21.1836,35338.8398,17.3516,16.1602,16.6407,18.6328,,,,,,,,
20.1836,35359.0234,17.3594,15.7539,16.8086,17.6406,,,,,,,,
20.6446,35379.668,17.0898,15.8594,16.8984,18.1718,,,,,,,,
21.2929,35400.9609,17.1016,15.6445,16.6094,18.1132,,,,,,,,
19.9219,35420.8828,17.1055,16.0664,16.8007,17.6719,,,,,,,,
19.4688,35440.3516,17.1445,15.9453,16.5781,17.2579,,,,,,,,
20.1992,35460.5508,16.9921,16.0664,16.8867,17.8359,,,,,,,,
19.8594,35480.4102,17.4805,15.8828,16.5625,17.5859,,,,,,,,
21.6914,35502.1016,17.6954,16.3046,16.7539,18.5703,,,,,,,,
20.8711,35522.9727,17.5821,15.875,16.6602,18.4961,,,,,,,,
20.3632,35543.3359,17.3359,15.8633,16.8086,17.7422,,,,,,,,
19.9649,35563.3008,17.5078,16.0078,16.746,17.4492,,,,,,,,
20.1562,35583.457,17.2539,15.7773,16.8711,17.5664,,,,,,,,
20.3907,35603.8477,17.3907,15.7148,16.6719,17.0274,,,,,,,,
20.5742,35624.4219,17.2461,15.6992,16.7578,18.1132,,,,,,,,
21.1719,35645.5938,17.3906,15.9766,16.8946,18.6368,,,,,,,,
20.5,35666.0938,17.2383,15.9609,16.7031,18.0274,,,,,,,,
19.8164,35685.9102,17.1133,15.8203,16.8281,17.3984,,,,,,,,
20.5234,35706.4336,17.3789,15.9883,16.7813,17.4922,,,,,,,,
20.4414,35726.875,17.5273,16.0039,16.6601,17.7071,,,,,,,,
20.1445,35747.0195,17.5,15.7773,16.6758,17.8086,,,,,,,,
20.2461,35767.2656,17.2383,15.8711,16.9727,17.7266,,,,,,,,
19.6367,35786.9023,17.3867,16.332,16.4492,17.125,,,,,,,,
20.4415,35807.3438,17.2422,15.6679,16.4843,17.1992,,,,,,,,
20.6953,35828.0391,17.2657,15.5351,16.6446,17.9883,,,,,,,,
19.4336,35847.4727,17.457,16.1758,16.6524,16.9063,,,,,,,,
19.582,35867.0547,17.4766,15.8164,16.6797,17.3008,,,,,,,,
20.5117,35887.5664,17.5351,16,16.6406,18.0703,,,,,,,,
20.793,35908.3594,17.4883,15.8359,16.7851,17.5469,,,,,,,,
19.6211,35927.9805,17.2734,15.7266,16.8867,17.0703,,,,,,,,
19.5742,35947.5547,17.2812,15.8242,16.918,17.1758,,,,,,,,
19.9258,35967.4805,17.6641,15.6992,16.6641,17.457,,,,,,,,
20.3711,35987.8516,17.4531,16.0156,16.7383,18.0274,,,,,,,,
20.7461,36008.5977,17.3477,15.9766,16.8515,17.7188,,,,,,,,
19.625,36028.2227,17.3438,15.7539,16.8555,17.4414,,,,,,,,
19.4765,36047.6992,17.125,15.6719,16.6992,17.1679,,,,,,,,
19.5977,36067.2969,17.4336,16.0117,16.9492,17.3046,,,,,,,,
19.25,36086.5469,17.2187,15.7109,16.9453,16.918,,,,,,,,
20.5273,36107.0742,17.75,15.8047,16.5312,17.2344,,,,,,,,
19.7735,36126.8477,17.5938,15.9765,16.8125,17.3593,,,,,,,,
21.2265,36148.0742,17.3554,16.0351,16.9375,18.4492,,,,,,,,
19.8242,36167.8984,17.2812,15.5156,16.7461,17.1797,,,,,,,,
19.836,36187.7344,17.3477,16,16.7774,17.0664,,,,,,,,
20.8672,36208.6016,17.1718,16.1563,16.6485,16.8125,,,,,,,,
19.5117,36228.1133,17.6015,15.9414,16.7109,16.9023,,,,,,,,
19.5469,36247.6602,17.4258,15.9805,16.8633,16.9922,,,,,,,,
19.4257,36267.0859,17.207,15.8672,16.832,17.1289,,,,,,,,
19.875,36286.9609,17.4765,15.8359,16.6054,17.5781,,,,,,,,
21.2227,36308.1836,17.4218,15.8282,16.7852,17.8868,,,,,,,,
21.0352,36329.2188,17.4141,15.789,16.7422,18.5,,,,,,,,
19.9687,36349.1875,17.0391,16.1563,16.8516,17.6211,,,,,,,,
20.0859,36369.2734,17.1211,15.9922,16.6523,17.6601,,,,,,,,
20.6875,36389.9609,17.0664,15.8711,16.4961,18.1563,,,,,,,,
21.7344,36411.6953,17.0625,15.9219,16.7578,18.0508,,,,,,,,
20.6055,36432.3008,17.0117,15.9843,16.582,17.9141,,,,,,,,
21.375,36453.6758,17.4765,15.8867,16.8633,18.4531,,,,,,,,
19.9375,36473.6133,17.5469,15.9258,16.8594,17.2149,,,,,,,,
20.0195,36493.6328,17.543,15.9688,16.6914,17.6289,,,,,,,,
20.375,36514.0078,17.4688,16.0859,16.8632,17.3321,,,,,,,,
20.3867,36534.3945,17.1641,16.3672,16.8086,17.7656,,,,,,,,
20.1719,36554.5664,17.1289,16.211,16.8047,17.6992,,,,,,,,
20.2344,36574.8008,17.6016,16.0781,16.7305,17.6758,,,,,,,,
20.3984,36595.1992,17.2969,15.8633,16.6797,18.0156,,,,,,,,
20.7539,36615.9531,17.3867,15.9766,16.7968,17.4063,,,,,,,,
20.0117,36635.9648,17.2851,15.8125,16.4726,17.1407,,,,,,,,
20.1719,36656.1367,17.0859,15.8555,16.918,17.5742,,,,,,,,
19.8672,36676.0039,17.207,15.8359,16.5195,17.3789,,,,,,,,
19.8359,36695.8398,17.5469,16.0391,16.6601,17.5078,,,,,,,,
