latency,time,GPU1,GPU2,GPU3,GPU4,latency_sub,time_sub,fps,time_rel,,,,
26.9629,27179.2305,13.7149,24.498,12.9199,14.0176,,,,,27.5156,40347.0547,36.34301996,26056.9951
27.8515,27207.082,13.3535,24.4883,12.8672,14.0039,,,,,26.8515,40373.9062,37.24186731,26083.8466
26.8301,27233.9121,13.3848,24.5039,12.9961,13.9961,,,,,26.7852,40400.6914,37.33405015,26110.6318
26.9199,27260.832,13.5839,24.4942,12.877,14.0859,,,,,26.8203,40427.5117,37.2851907,26137.4521
26.793,27287.625,13.3086,24.4942,13,13.8203,,,,,27.5938,40455.1055,36.24002493,26165.0459
27.6523,27315.2773,13.5957,24.5059,13.0332,14.1523,,,,,27,40482.1055,37.03703704,26192.0459
26.8731,27342.1504,13.9101,24.5585,13.039,13.9707,,,,,26.9922,40509.0977,37.04773972,26219.0381
26.9453,27369.0957,13.6113,24.5332,12.9356,14.0332,,,,,26.7812,40535.8789,37.33962631,26245.8193
26.9981,27396.0938,13.2657,24.4843,12.9453,13.9961,,,,,27.7852,40563.6641,35.99038337,26273.6045
27.3613,27423.4551,13.4707,24.4825,13.295,14.1211,,,,,27.6679,40591.332,36.14296712,26301.2724
27.0332,27450.4883,13.709,24.6524,12.8261,13.9707,,,,,26.8789,40618.2109,37.20390343,26328.1513
26.9043,27477.3926,13.6699,24.5195,12.8808,14.0722,,,,,27,40645.2109,37.03703704,26355.1513
26.6933,27504.0859,13.7383,24.4375,12.9277,14.0195,,,,,27.5391,40672.75,36.31200729,26382.6904
28.1094,27532.1953,13.9532,25.1504,12.877,13.8848,,,,,26.6641,40699.4141,37.50360972,26409.3545
26.7012,27558.8965,13.9649,24.4492,13.0391,14.0058,,,,,26.914,40726.3281,37.15538382,26436.2685
26.666,27585.5625,13.7227,24.3555,13.0664,13.9981,,,,,26.9258,40753.2539,37.13910079,26463.1943
27.1816,27612.7441,14.0254,24.7695,12.9629,14.0196,,,,,27.6563,40780.9102,36.15812672,26490.8506
27.6524,27640.3965,13.5957,24.4863,12.8613,14.1191,,,,,26.9804,40807.8906,37.06394271,26517.831
26.625,27667.0215,13.6191,24.3945,13.0996,14.0215,,,,,27.0235,40834.9141,37.00482913,26544.8545
26.7578,27693.7793,14.3144,24.4492,12.9297,14.1934,,,,,27.2773,40862.1914,36.66051992,26572.1318
27.0586,27720.8379,13.7363,24.6016,13.1289,14.0235,,,,,27.9883,40890.1797,35.72921542,26600.1201
27.3809,27748.2188,14.0703,24.4082,12.9317,13.9883,,,,,27.4101,40917.5898,36.48290229,26627.5302
26.8046,27775.0234,13.5117,24.4532,12.8731,13.9629,,,,,27.1914,40944.7812,36.77633369,26654.7216
26.7735,27801.7969,14.1191,24.5703,13.1582,13.9765,,,,,27.1016,40971.8828,36.89819051,26681.8232
26.7441,27828.541,13.7911,24.4004,12.9258,14.1114,,,,,28.082,40999.9648,35.60999929,26709.9052
27.711,27856.252,13.5312,24.5625,13.0332,14.0196,,,,,26.8438,41026.8086,37.25254994,26736.749
26.7539,27883.0059,13.4258,24.4453,12.8476,14.0449,,,,,27.125,41053.9336,36.86635945,26763.874
27.205,27910.2109,13.5527,24.502,13.0625,14.0019,,,,,27.2109,41081.1445,36.74997887,26791.0849
27.3028,27937.5137,14.1152,24.5781,12.9004,14.1348,,,,,27.5977,41108.7422,36.23490363,26818.6826
27.8613,27965.375,13.9161,24.4785,13.0078,14.1016,,,,,26.7109,41135.4531,37.43789988,26845.3935
26.918,27992.293,13.6485,24.4785,12.9707,14.1211,,,,,27.0625,41162.5156,36.95150115,26872.456
27.9336,28020.2266,13.3223,25.416,13.0762,13.8985,,,,,26.8711,41189.3867,37.21470278,26899.3271
27.0312,28047.2578,14.0781,24.498,13.0918,13.9356,,,,,27.7461,41217.1328,36.04110127,26927.0732
28.5625,28075.8203,13.3301,25.3047,12.8399,13.9551,,,,,26.7734,41243.9062,37.35050461,26953.8466
26.7735,28102.5938,13.9765,24.4922,12.8867,14.0508,,,,,26.6485,41270.5547,37.52556429,26980.4951
26.9179,28129.5117,13.2734,24.5215,12.8047,13.9863,,,,,26.8476,41297.4023,37.24727722,27007.3427
26.7656,28156.2773,13.291,24.3672,13.0821,14.1464,,,,,27.6329,41325.0352,36.18874602,27034.9756
27.5821,28183.8594,13.291,24.4863,12.9882,14.0039,,,,,26.8086,41351.8438,37.30146296,27061.7842
26.707,28210.5664,13.2344,24.5293,12.8907,14.0273,,,,,26.789,41378.6328,37.32875434,27088.5732
26.8711,28237.4375,14.0488,24.5645,12.7676,14.1328,,,,,26.9844,41405.6172,37.05844859,27115.5576
27.5254,28264.9629,13.9317,25.1817,13.0156,14.2265,,,,,27.9297,41433.5469,35.80417978,27143.4873
27.5293,28292.4922,13.3282,24.4629,12.7832,13.918,,,,,26.7383,41460.2852,37.3995355,27170.2256
26.8086,28319.3008,13.3261,24.5449,12.8496,14.0664,,,,,26.9531,41487.2383,37.10148369,27197.1787
26.9687,28346.2695,13.8984,24.4121,13.0078,14.0469,,,,,26.9375,41514.1758,37.12296984,27224.1162
26.7188,28372.9883,13.9746,24.4433,13.0195,14.248,,,,,27.8008,41541.9766,35.97018791,27251.917
27.4355,28400.4238,14.2988,24.4687,13.0684,14.0136,,,,,26.8203,41568.7969,37.2851907,27278.7373
26.7266,28427.1504,13.4297,24.4492,12.9903,14.0781,,,,,26.9687,41595.7656,37.0800224,27305.706
27.248,28454.3984,13.5372,24.9102,12.9219,13.9766,,,,,26.9492,41622.7148,37.10685289,27332.6552
26.8868,28481.2852,13.2793,24.4434,12.9785,14.2305,,,,,27.5469,41650.2617,36.30172542,27360.2021
27.5703,28508.8555,13.6074,24.4218,12.8281,14.0879,,,,,26.9688,41677.2305,37.0798849,27387.1709
26.8691,28535.7246,13.6074,24.7109,12.8652,13.9629,,,,,27.3047,41704.5352,36.62373145,27414.4756
26.8848,28562.6094,14.1192,24.539,13.0215,14.1582,,,,,27.1679,41731.7031,36.80814491,27441.6435
26.8691,28589.4785,13.4297,24.5176,12.8886,13.9805,,,,,27.8594,41759.5625,35.89452752,27469.5029
27.6777,28617.1562,13.8203,24.5449,12.9277,14.0351,,,,,26.8203,41786.3828,37.2851907,27496.3232
26.8301,28643.9863,13.9687,24.5313,12.9863,14.0097,,,,,27.0195,41813.4023,37.01030737,27523.3427
27.084,28671.0703,13.5937,24.5117,12.9629,14.004,,,,,21.668,41835.0703,46.15100609,27545.0107
26.9824,28698.0527,13.502,24.5293,12.8359,14.1152,,,,,,,,
27.6836,28725.7363,14.0313,24.5156,12.8321,13.8633,,,,,,,,
26.9492,28752.6855,13.4258,24.4297,12.9844,13.9355,,,,,,,,
27.2969,28779.9824,14.2187,24.5976,12.9687,13.9238,,,,,,,,
27.0293,28807.0117,13.6602,24.4961,12.9434,14.0137,,,,,,,,
27.834,28834.8457,13.2695,24.5195,12.9843,14.0704,,,,,,,,
27.4043,28862.25,13.2422,24.9551,13.0449,14.1172,,,,,,,,
27.0273,28889.2773,13.4277,24.5527,13.0137,13.9062,,,,,,,,
26.9375,28916.2148,13.957,24.4257,13.6445,14.0996,,,,,,,,
27.7774,28943.9922,13.8945,24.582,12.8125,13.8926,,,,,,,,
26.9414,28970.9336,14.0157,24.4766,13.0957,14.1407,,,,,,,,
27.3613,28998.2949,14.6562,25.041,12.8164,14.0703,,,,,,,,
27.0489,29025.3438,13.9179,24.5703,12.9864,14.0058,,,,,,,,
28.2402,29053.584,13.3555,25.2031,12.9825,14.1133,,,,,,,,
26.7617,29080.3457,14.4043,24.5859,13.0215,14.0645,,,,,,,,
26.9629,29107.3086,13.4629,24.5625,12.9609,14.0644,,,,,,,,
27.0898,29134.3984,13.5644,24.6035,12.9785,14.1231,,,,,,,,
27.5625,29161.9609,13.7285,24.4805,13.0781,13.9902,,,,,,,,
26.7032,29188.6641,13.709,24.3906,12.9727,14.0352,,,,,,,,
26.6211,29215.2852,13.5449,24.4239,12.8164,14.0527,,,,,,,,
26.7675,29242.0527,14.3867,24.5156,13.3965,13.8691,,,,,,,,
27.4864,29269.5391,13.3223,24.4824,12.9023,13.9316,,,,,,,,
26.6601,29296.1992,13.5079,24.3926,12.9922,14.0743,,,,,,,,
26.9492,29323.1484,13.4903,24.4941,13.0976,13.8907,,,,,,,,
26.8477,29349.9961,13.9453,24.457,13.0019,14.0625,,,,,,,,
27.6172,29377.6133,13.6094,24.5,13.0156,14.2266,,,,,,,,
27.1504,29404.7637,13.3515,24.9628,12.8613,14.1055,,,,,,,,
26.7949,29431.5586,13.3028,24.4824,13.0273,14.2735,,,,,,,,
26.7578,29458.3164,13.6015,24.4179,12.8477,14.1211,,,,,,,,
28.0918,29486.4082,13.5664,25.0664,12.9628,14.0957,,,,,,,,
26.7344,29513.1426,13.8457,24.4317,12.8262,14.0957,,,,,,,,
26.7773,29539.9199,13.2969,24.4199,13.0214,14.0332,,,,,,,,
26.7598,29566.6797,13.4043,24.4316,12.9375,14.0703,,,,,,,,
27.75,29594.4297,13.7187,24.5058,12.9844,14.0234,,,,,,,,
27.2754,29621.7051,13.9648,24.5976,12.9414,14.0488,,,,,,,,
27.1152,29648.8203,13.4063,24.5703,12.836,14.0352,,,,,,,,
27.2422,29676.0625,13.373,24.5097,13.1191,14.0332,,,,,,,,
27.7246,29703.7871,13.3105,24.459,12.9981,13.9121,,,,,,,,
26.877,29730.6641,13.4883,24.4629,13.0137,14.0723,,,,,,,,
26.9961,29757.6602,14.0722,24.4629,12.9277,14.6972,,,,,,,,
27.1718,29784.832,13.7676,24.496,12.8243,14.125,,,,,,,,
27.8399,29812.6719,13.4179,24.5215,12.9942,13.9746,,,,,,,,
26.8613,29839.5332,13.5391,24.4473,13.0899,13.9492,,,,,,,,
28.1055,29867.6387,14.2734,25.6055,13.0429,14.0019,,,,,,,,
26.873,29894.5117,13.3242,24.4805,13.045,14,,,,,,,,
27.4121,29921.9238,13.7793,24.418,13.2481,14.0039,,,,,,,,
26.8145,29948.7383,13.6875,24.5332,12.8789,14.1622,,,,,,,,
27.0176,29975.7559,13.7344,24.5957,12.8926,13.8946,,,,,,,,
27.1484,30002.9043,13.3984,24.5859,13.1211,14.2695,,,,,,,,
27.5156,30030.4199,13.2715,24.3828,12.8711,13.9688,,,,,,,,
26.8125,30057.2324,13.3281,24.4805,12.9512,13.9746,,,,,,,,
26.8535,30084.0859,13.3555,24.5,12.9453,13.9804,,,,,,,,
27.0137,30111.0996,13.3067,24.4961,12.832,14.0879,,,,,,,,
27.8867,30138.9863,18.9024,24.5235,12.9766,14.3066,,,,,,,,
26.836,30165.8223,13.8867,24.4531,12.918,14.1269,,,,,,,,
26.957,30192.7793,14.0039,24.4981,12.9356,14.0391,,,,,,,,
26.8477,30219.627,13.5527,24.4297,13.0117,13.9414,,,,,,,,
27.4765,30247.1035,13.9941,24.4473,12.9941,13.9375,,,,,,,,
26.6406,30273.7441,13.6211,24.4473,12.9062,14.1386,,,,,,,,
26.9747,30300.7188,13.2675,24.5332,13.0722,13.9004,,,,,,,,
27.2343,30327.9531,13.8164,24.8711,13.0703,13.9688,,,,,,,,
27.4571,30355.4102,13.3301,24.4062,12.9746,13.9297,,,,,,,,
26.8925,30382.3027,13.3535,24.541,13.0137,14.4024,,,,,,,,
26.8164,30409.1191,13.3281,24.4062,12.9434,14.0957,,,,,,,,
26.9629,30436.082,13.5254,24.6074,12.9805,13.8691,,,,,,,,
27.7364,30463.8184,13.3925,24.5254,12.875,14.2657,,,,,,,,
27.0449,30490.8633,13.8828,24.5273,12.9687,14.0137,,,,,,,,
27.0918,30517.9551,13.3769,24.4316,12.9804,14.0097,,,,,,,,
26.998,30544.9531,14.2031,24.4063,13.1719,13.9805,,,,,,,,
27.7149,30572.668,14.0586,24.4843,12.9297,13.9941,,,,,,,,
26.8183,30599.4863,13.9629,24.4668,13.0019,13.9512,,,,,,,,
26.9844,30626.4707,13.998,24.4121,12.9804,14.2813,,,,,,,,
26.9727,30653.4434,13.5586,24.5058,12.8613,13.9746,,,,,,,,
27.6679,30681.1113,13.2871,24.5391,12.9375,13.9902,,,,,,,,
26.7364,30707.8477,13.6074,24.4433,13.0254,13.9883,,,,,,,,
26.9355,30734.7832,13.9551,24.5351,12.9453,13.9434,,,,,,,,
26.7441,30761.5273,13.7344,24.4218,12.8769,14.1114,,,,,,,,
27.4688,30788.9961,13.7676,24.4297,12.7872,14.0567,,,,,,,,
26.6562,30815.6523,13.3418,24.5078,13.0683,14.0039,,,,,,,,
26.8516,30842.5039,13.7695,24.5059,12.8516,14.0703,,,,,,,,
26.8809,30869.3848,13.3086,24.5489,12.8027,13.9629,,,,,,,,
27.5683,30896.9531,13.3555,24.5566,13.0059,13.9804,,,,,,,,
27.3555,30924.3086,13.3223,25.1484,13,13.9472,,,,,,,,
26.7246,30951.0332,13.6914,24.4551,12.9551,13.9668,,,,,,,,
26.7773,30977.8105,13.2403,24.459,13.1094,14.0235,,,,,,,,
27.6153,31005.4258,13.6172,24.5156,12.8926,13.875,,,,,,,,
26.6328,31032.0586,13.2911,24.4551,13.0488,13.9316,,,,,,,,
26.9629,31059.0215,13.7675,24.539,12.8945,13.9902,,,,,,,,
26.793,31085.8145,13.6954,24.4434,12.8867,13.8984,,,,,,,,
27.4746,31113.2891,13.3067,24.5137,12.8223,14.1836,,,,,,,,
26.7011,31139.9902,13.8906,24.4375,12.957,13.955,,,,,,,,
26.8125,31166.8027,13.4649,24.4512,12.8535,14.164,,,,,,,,
27.0078,31193.8105,13.6758,24.5508,12.9024,14.0742,,,,,,,,
27.4668,31221.2773,13.291,24.3808,13.0351,13.9882,,,,,,,,
26.7852,31248.0625,13.2618,24.5136,13.1778,14.2851,,,,,,,,
26.7949,31274.8574,13.2598,24.4434,13.1504,14.0391,,,,,,,,
26.7696,31301.627,13.793,24.4453,12.9297,14.0254,,,,,,,,
27.8046,31329.4316,13.9903,24.5157,13.0293,14.1035,,,,,,,,
27.1524,31356.584,13.7793,24.5742,12.791,13.9375,,,,,,,,
27.1621,31383.7461,13.6348,24.4355,13.0899,14.0605,,,,,,,,
27.1641,31410.9102,14.25,24.5059,12.8243,14.004,,,,,,,,
27.8906,31438.8008,13.5859,24.5938,13.0196,14.3008,,,,,,,,
26.8457,31465.6465,13.3399,24.4961,12.8301,14.0586,,,,,,,,
27.0605,31492.707,13.3321,24.5566,12.9571,13.873,,,,,,,,
26.9961,31519.7031,13.3379,24.3926,13.0137,14.0801,,,,,,,,
27.6602,31547.3633,13.3145,24.4629,12.9043,14.041,,,,,,,,
26.5898,31573.9531,13.5449,24.4492,12.8906,13.9376,,,,,,,,
26.8262,31600.7793,13.7773,24.5078,12.9062,14.1485,,,,,,,,
26.8496,31627.6289,13.3945,24.4805,12.9062,14.0234,,,,,,,,
27.668,31655.2969,14.0606,24.5664,12.9493,14.1758,,,,,,,,
26.7285,31682.0254,13.3672,24.459,12.7617,13.8829,,,,,,,,
26.8848,31708.9102,13.2813,24.5039,12.9199,14.0664,,,,,,,,
27.6543,31736.5645,13.5644,25.2637,12.9785,14.1191,,,,,,,,
27.539,31764.1035,13.4277,24.4648,13.1211,13.918,,,,,,,,
26.7031,31790.8066,13.3144,24.4571,13.0762,13.9219,,,,,,,,
26.7286,31817.5352,13.2578,24.4511,12.8925,13.9179,,,,,,,,
26.8203,31844.3555,13.83,24.4316,12.9179,13.9258,,,,,,,,
27.5976,31871.9531,13.4551,24.5058,12.9844,14.0508,,,,,,,,
26.6074,31898.5605,13.2285,24.375,12.8848,14.0449,,,,,,,,
26.8946,31925.4551,13.2832,24.4726,12.8458,14.0136,,,,,,,,
26.8496,31952.3047,13.3008,24.4238,13.0293,14.1367,,,,,,,,
27.4101,31979.7148,13.2891,24.457,13.1699,14.3086,,,,,,,,
27.8418,32007.5566,13.2891,25.5351,12.8652,14.0508,,,,,,,,
27.2422,32034.7988,13.8184,24.7988,12.9003,14.0722,,,,,,,,
27.0176,32061.8164,14.0762,24.4687,13.3028,14.0644,,,,,,,,
27.5195,32089.3359,13.3418,24.4785,12.8925,13.9316,,,,,,,,
27.002,32116.3379,14.0976,24.4316,13.086,13.9277,,,,,,,,
26.9238,32143.2617,13.9629,24.4434,13.0937,13.9121,,,,,,,,
27.6289,32170.8906,13.3437,25.0743,12.8125,13.9551,,,,,,,,
28.0078,32198.8984,14.1641,24.3808,13.1797,13.9492,,,,,,,,
27.0059,32225.9043,13.4102,24.5195,13.0215,14.2578,,,,,,,,
27.166,32253.0703,13.3262,24.5508,12.8614,13.9238,,,,,,,,
27.2324,32280.3027,14.1329,24.5175,12.8965,13.9883,,,,,,,,
27.6621,32307.9648,13.8125,24.4941,13.0195,14.043,,,,,,,,
26.8809,32334.8457,13.6894,24.4942,12.9453,14.0312,,,,,,,,
27.1055,32361.9512,13.752,24.4629,12.8672,13.9844,,,,,,,,
27.1543,32389.1055,13.6055,24.5429,13.0078,14.1094,,,,,,,,
27.9121,32417.0176,13.3555,24.4687,12.9121,14.0195,,,,,,,,
26.957,32443.9746,13.8789,24.5703,13.0254,14.0273,,,,,,,,
27.168,32471.1426,13.5468,24.4863,12.8847,14.0899,,,,,,,,
26.8554,32497.998,13.5605,24.4648,12.8535,13.9023,,,,,,,,
27.4532,32525.4512,13.9844,24.4375,12.8203,14.3301,,,,,,,,
26.748,32552.1992,14.1855,24.4668,12.9629,14.1387,,,,,,,,
26.8164,32579.0156,13.793,24.4805,12.9785,14.1152,,,,,,,,
26.8906,32605.9062,14.1758,24.4824,12.9277,13.9082,,,,,,,,
27.4571,32633.3633,13.3964,24.4629,13.0098,13.961,,,,,,,,
26.6738,32660.0371,14.0391,24.5449,13.0136,14.0801,,,,,,,,
26.7774,32686.8145,13.6523,24.502,12.9004,13.8516,,,,,,,,
26.7421,32713.5566,13.8359,24.4688,12.8535,14.039,,,,,,,,
27.5293,32741.0859,14.1035,24.4492,13.0058,14.0351,,,,,,,,
26.7579,32767.8438,13.4414,24.5273,12.9004,14.0176,,,,,,,,
26.7968,32794.6406,13.3203,24.4297,12.8594,14.0234,,,,,,,,
26.9063,32821.5469,13.7031,24.5078,12.918,13.9453,,,,,,,,
27.7304,32849.2773,13.7344,24.4922,12.8203,14.082,,,,,,,,
27.0821,32876.3594,13.3086,24.7617,13.2461,13.8984,,,,,,,,
27.8359,32904.1953,14.125,25.4258,12.9688,14.2656,,,,,,,,
26.832,32931.0273,13.7383,24.4609,13.0743,14.0274,,,,,,,,
27.8047,32958.832,13.25,24.5704,13.0196,13.9805,,,,,,,,
26.7852,32985.6172,13.3047,24.5196,12.9414,14.2265,,,,,,,,
26.9531,33012.5703,13.2891,24.5078,12.9804,14.1015,,,,,,,,
27.0625,33039.6328,13.8399,24.5195,12.8945,13.9727,,,,,,,,
27.6367,33067.2695,14.1093,24.5078,12.8633,13.9844,,,,,,,,
27.0938,33094.3633,13.3711,24.543,12.9179,14.0547,,,,,,,,
26.9375,33121.3008,13.3281,24.3945,13.1328,14.1524,,,,,,,,
27.1836,33148.4844,13.6875,24.5586,12.9649,13.9453,,,,,,,,
28.1992,33176.6836,13.4179,25.1133,12.8711,14.086,,,,,,,,
26.6797,33203.3633,13.9102,24.4179,12.8868,14.1367,,,,,,,,
27.25,33230.6133,13.418,24.5157,13.0703,14.0156,,,,,,,,
26.9414,33257.5547,13.7891,24.4297,13.086,14.086,,,,,,,,
27.7695,33285.3242,13.9727,24.5117,13.1875,14.0078,,,,,,,,
26.8828,33312.207,13.7187,24.4571,12.961,14.0781,,,,,,,,
27.2735,33339.4805,13.9297,24.6015,12.9336,13.9844,,,,,,,,
27.5117,33366.9922,13.3242,25.0508,12.8672,13.9882,,,,,,,,
27.5508,33394.543,13.3086,24.3672,12.8828,14.164,,,,,,,,
26.7617,33421.3047,14.0664,24.539,12.8476,14.0391,,,,,,,,
27.0703,33448.375,13.375,24.5078,12.9765,14.0703,,,,,,,,
26.9727,33475.3477,13.3164,24.5234,12.9415,14.1171,,,,,,,,
27.6757,33503.0234,13.3672,24.5507,13.0391,13.8945,,,,,,,,
26.8711,33529.8945,13.3203,24.4961,13.0079,13.996,,,,,,,,
26.7422,33556.6367,13.5508,24.4414,12.9883,13.961,,,,,,,,
26.8242,33583.4609,13.7109,24.4219,12.8281,13.9805,,,,,,,,
27.5664,33611.0273,13.3359,24.5273,13.0429,13.9453,,,,,,,,
26.6602,33637.6875,13.336,24.4102,12.9024,14.1641,,,,,,,,
27.0273,33664.7148,13.5118,24.543,12.9648,14.043,,,,,,,,
26.8243,33691.5391,13.6992,24.4766,13.0625,14.0117,,,,,,,,
27.5117,33719.0508,13.5742,24.4258,12.9961,14.0118,,,,,,,,
26.668,33745.7188,13.7422,24.4882,13.0391,14.0273,,,,,,,,
26.8828,33772.6016,13.293,24.4765,12.9765,14.0195,,,,,,,,
26.9648,33799.5664,13.3515,24.6055,12.9258,14.2657,,,,,,,,
27.5078,33827.0742,13.293,24.4687,12.8477,13.957,,,,,,,,
26.711,33853.7852,13.5078,24.3672,12.8789,13.9414,,,,,,,,
26.7812,33880.5664,13.3242,24.3867,12.8164,14.0664,,,,,,,,
26.8008,33907.3672,13.8281,24.4258,13.0508,14.1523,,,,,,,,
27.7851,33935.1523,13.3125,24.4961,12.8398,13.8945,,,,,,,,
26.836,33961.9883,13.4726,24.3672,12.9688,14.0625,,,,,,,,
27.1601,33989.1484,13.6289,24.4687,12.914,13.9063,,,,,,,,
27.8711,34017.0195,13.4531,25.1601,12.8711,14.043,,,,,,,,
27.5157,34044.5352,13.4922,24.4961,12.9375,13.9882,,,,,,,,
26.8554,34071.3906,13.8984,24.4531,12.9571,13.9805,,,,,,,,
26.8047,34098.1953,13.9804,24.4063,12.836,14.0625,,,,,,,,
27.1133,34125.3086,13.4961,24.4805,12.8906,14.5196,,,,,,,,
27.8867,34153.1953,13.2422,24.3867,12.9336,13.9922,,,,,,,,
26.8125,34180.0078,13.3359,24.4375,12.9375,14.0195,,,,,,,,
27.0938,34207.1016,13.5156,24.4844,12.8359,14.0625,,,,,,,,
27.0039,34234.1055,13.461,24.5703,12.8555,14.0235,,,,,,,,
28.1953,34262.3008,13.5859,25.1172,12.9102,14.1211,,,,,,,,
26.8672,34289.168,13.8476,24.5391,12.961,13.996,,,,,,,,
26.8711,34316.0391,13.6484,24.5117,13,13.9687,,,,,,,,
26.9336,34342.9727,13.961,24.4453,12.7968,14.0039,,,,,,,,
27.457,34370.4297,14.0704,24.375,13.0508,13.9727,,,,,,,,
26.6133,34397.043,13.8945,24.4297,13.043,14.0039,,,,,,,,
26.8164,34423.8594,13.3398,24.5234,13.0156,14.0351,,,,,,,,
26.832,34450.6914,13.8203,24.4415,13.0234,13.9571,,,,,,,,
27.5234,34478.2148,13.3515,24.4961,12.8828,14.125,,,,,,,,
26.8125,34505.0273,13.8282,24.5391,12.8164,14.0156,,,,,,,,
26.8047,34531.832,13.3203,24.4883,12.8672,14.1368,,,,,,,,
26.8946,34558.7266,13.9023,24.4922,12.9023,14.0586,,,,,,,,
27.9492,34586.6758,13.5977,24.5664,12.7969,13.9883,,,,,,,,
26.6015,34613.2773,13.6797,24.418,12.9101,14.1133,,,,,,,,
26.9688,34640.2461,13.6133,24.4766,12.8867,14.0664,,,,,,,,
26.75,34666.9961,13.7304,24.4219,13,13.9687,,,,,,,,
27.4727,34694.4688,13.6641,24.3164,12.9492,13.9336,,,,,,,,
26.8007,34721.2695,13.8828,24.4961,12.8632,14.0938,,,,,,,,
26.7344,34748.0039,13.629,24.3632,12.9297,13.9336,,,,,,,,
27.1836,34775.1875,13.8203,24.5469,13.082,14.0156,,,,,,,,
27.9844,34803.1719,13.9961,24.5117,13.0039,14.0703,,,,,,,,
26.875,34830.0469,13.3555,24.4727,12.9453,13.9648,,,,,,,,
27.1797,34857.2266,13.9649,24.4492,12.9024,14.6836,,,,,,,,
27.1406,34884.3672,13.5547,24.5586,13.0039,14.1054,,,,,,,,
28.0039,34912.3711,13.7461,24.6132,12.8008,13.8828,,,,,,,,
26.957,34939.3281,14.0507,24.5547,13.0742,14.1015,,,,,,,,
27.2344,34966.5625,13.7383,24.5821,12.875,14.0898,,,,,,,,
26.9961,34993.5586,13.5157,24.4179,13.0508,13.9414,,,,,,,,
27.9414,35021.5,13.3438,24.7226,12.9336,14.0781,,,,,,,,
26.7695,35048.2695,14.0508,24.539,12.875,14.1094,,,,,,,,
27.0625,35075.332,13.332,24.6015,12.9453,14.0508,,,,,,,,
26.7891,35102.1211,14.3906,24.4531,12.8594,13.8594,,,,,,,,
27.4336,35129.5547,14.0508,24.3945,12.8672,13.9375,,,,,,,,
26.875,35156.4297,13.6407,24.5547,13,14.1367,,,,,,,,
26.832,35183.2617,13.8125,24.4336,12.9063,14.0079,,,,,,,,
26.9024,35210.1641,13.4844,24.5,12.9375,14.0078,,,,,,,,
27.4218,35237.5859,13.6328,24.4023,12.875,14.0703,,,,,,,,
26.7774,35264.3633,13.3281,24.5391,12.8047,13.9063,,,,,,,,
26.8125,35291.1758,13.8594,24.4805,12.8672,14.1054,,,,,,,,
27.0898,35318.2656,14.1485,24.4844,12.8554,14.2344,,,,,,,,
27.9141,35346.1797,13.3281,24.5039,12.7852,14.0586,,,,,,,,
26.7617,35372.9414,14,24.4336,12.9843,13.9453,,,,,,,,
26.9805,35399.9219,13.6914,24.5117,12.8945,13.8984,,,,,,,,
27.3633,35427.2852,13.3985,25,12.9336,14.043,,,,,,,,
27.6796,35454.9648,13.6211,24.5469,12.8633,14.0118,,,,,,,,
26.8868,35481.8516,13.6836,24.4648,12.9179,13.9532,,,,,,,,
26.9531,35508.8047,13.8047,24.4179,12.9102,14,,,,,,,,
27.1914,35535.9961,14.0976,24.5312,12.9492,14.0157,,,,,,,,
27.6641,35563.6602,13.3086,24.4453,13,13.957,,,,,,,,
27.0117,35590.6719,13.5,24.4492,12.8008,13.9844,,,,,,,,
26.8633,35617.5352,13.75,24.3868,12.8789,14.043,,,,,,,,
27.1875,35644.7227,14.0508,24.4883,12.9492,13.957,,,,,,,,
28,35672.7227,13.3086,24.4649,12.9804,13.9649,,,,,,,,
27.0429,35699.7656,13.3203,24.5391,12.9102,14.1211,,,,,,,,
27.211,35726.9766,13.9063,24.3633,13.0742,14.1289,,,,,,,,
27.2148,35754.1914,13.2734,24.4961,13.0235,14.0898,,,,,,,,
27.7539,35781.9453,13.9531,24.4649,12.8008,14.082,,,,,,,,
27.0274,35808.9727,13.8945,24.5039,12.9805,14.0899,,,,,,,,
27.1171,35836.0898,13.3867,24.457,13.0547,13.8594,,,,,,,,
27.0782,35863.168,13.4102,24.4961,12.75,14.1367,,,,,,,,
27.8008,35890.9688,13.8906,24.5,12.8242,14.0039,,,,,,,,
26.8789,35917.8477,13.2969,24.5117,13.0274,14.1132,,,,,,,,
26.9257,35944.7734,14.2656,24.5156,13.1289,13.9844,,,,,,,,
26.9102,35971.6836,13.9727,24.3945,13.0781,14.0117,,,,,,,,
27.4687,35999.1523,13.7149,24.4805,13.0156,14.0273,,,,,,,,
26.8008,36025.9531,13.3359,24.4062,13.0039,13.8398,,,,,,,,
27.0781,36053.0312,13.3789,24.5468,12.8828,13.9492,,,,,,,,
27.1876,36080.2188,13.2969,24.6211,12.7969,14.0196,,,,,,,,
27.539,36107.7578,13.414,24.4648,12.9492,13.9727,,,,,,,,
26.7383,36134.4961,14.2617,24.3672,12.8398,14.0664,,,,,,,,
26.9648,36161.4609,13.4493,24.4883,12.9023,13.9727,,,,,,,,
26.9766,36188.4375,13.2734,24.4648,12.8164,13.9453,,,,,,,,
27.5313,36215.9688,13.6289,24.4258,12.8789,13.9414,,,,,,,,
26.664,36242.6328,14.0274,24.3984,12.8711,14.1601,,,,,,,,
27.6602,36270.293,13.4062,25.2539,12.8516,13.9414,,,,,,,,
