latency,time,GPU1,GPU2,latency_sub,fps,time_sub,time_rel,,,,
28.5625,43969.3828,26.0312,26.6445,,,,,,,,
30.0742,43999.457,26.5742,27.3398,,,,,,,,
29.5078,44028.9648,26.2618,27.5234,,,,,,,,
29.0938,44058.0586,26.25,26.9375,,,,,,,,
29.7656,44087.8242,26.6367,26.9063,,,,,,,,
28.625,44116.4492,26.25,26.7734,,,,,,,,
28.9024,44145.3516,26.1719,26.8086,,,,,,,,
29.7148,44175.0664,26.4531,26.6836,,,,,,,,
29.4141,44204.4805,26.2773,27.2812,,,,,,,,
29.4257,44233.9062,26.0352,27.1953,,,,,,,,
29.9219,44263.8281,26.6172,27.0274,,,,,,,,
28.8086,44292.6367,26.2812,26.8516,,,,,,,,
28.9649,44321.6016,26.2188,26.8789,,,,,,,,
29.7382,44351.3398,26.3515,26.8985,,,,,,,,
28.7969,44380.1367,26.3242,26.5742,,,,,,,,
28.875,44409.0117,26.4063,26.7031,,,,,,,,
29.9258,44438.9375,26.2774,26.5664,,,,,,,,
29.2266,44468.1641,26.9414,27.3281,,,,,,,,
29.4257,44497.5898,26.2422,27.4258,,,,,,,,
30.6563,44528.2461,26.2383,27.1328,,,,,,,,
28.9844,44557.2305,26.3398,26.8828,,,,,,,,
29.1211,44586.3516,25.9414,27.0273,,,,,,,,
29.6015,44615.9531,26.1172,26.9062,,,,,,,,
28.7344,44644.6875,26.4492,26.75,,,,,,,,
29.2305,44673.918,25.9648,27.1797,,,,,,,,
30.1328,44704.0508,26.125,27.207,,,,,,,,
28.9609,44733.0117,26.3164,26.8164,,,,,,,,
28.9531,44761.9648,26.1445,26.707,,,,,,,,
29.7852,44791.75,26.3711,26.9297,,,,,,,,
28.793,44820.543,26.8243,26.914,,,,,,,,
28.8672,44849.4102,26.336,26.8945,,,,,,,,
30.1289,44879.5391,26.5899,27.289,,,,,,,,
29.4453,44908.9844,26.3828,27.2578,,,,,,,,
29.0039,44937.9883,26.4375,26.8243,,,,,,,,
29.6328,44967.6211,26.4063,26.8828,,,,,,,,
28.8437,44996.4648,26.6563,26.9844,,,,,,,,
28.961,45025.4258,26.4297,26.9297,,,,,,,,
29.7734,45055.1992,26.1485,26.9219,,,,,,,,
28.7149,45083.9141,26.4961,26.6797,,,,,,,,
28.8437,45112.7578,26.9297,26.6133,,,,,,,,
30.0586,45142.8164,26.164,27.3438,,,,,,,,
29.2852,45172.1016,26.1094,27.3828,,,,,,,,
29.3281,45201.4297,26.4414,27.3242,,,,,,,,
29.7305,45231.1602,26.8593,26.9453,,,,,,,,
29.0781,45260.2383,26.1328,27.0078,,,,,,,,
28.7773,45289.0156,26.5313,26.6562,,,,,,,,
29.711,45318.7266,26.2343,26.9609,,,,,,,,
28.9609,45347.6875,26.0391,27.0429,,,,,,,,
29.4961,45377.1836,26.9258,27.5196,,,,,,,,
29.8633,45407.0469,26.1367,27.0312,,,,,,,,
29.0976,45436.1445,26.1602,26.9336,,,,,,,,
29.1993,45465.3438,26.332,27,,,,,,,,
29.5156,45494.8594,26.2265,26.789,,,,,,,,
28.6953,45523.5547,26.2539,26.7656,,,,,,,,
28.9062,45552.4609,26.3516,26.8711,,,,,,,,
29.4961,45581.957,26.7344,26.625,,,,,,,,
29.5469,45611.5039,26.5352,27.375,,,,,,,,
29.3359,45640.8398,26.75,27.125,,,,,,,,
29.8985,45670.7383,26.5664,27.0742,,,,,,,,
28.8515,45699.5898,26.1797,26.9726,,,,,,,,
28.8477,45728.4375,25.9726,26.8124,,,,,,,,
29.8086,45758.2461,26.3711,26.7774,,,,,,,,
29.082,45787.3281,26.2969,26.875,,,,,,,,
28.7891,45816.1172,26.2305,26.7031,,,,,,,,
29.7266,45845.8438,26.5313,26.8476,,,,,,,,
29.0468,45874.8906,26.1406,27.1562,,,,,,,,
29.2578,45904.1484,26.0391,27.1797,,,,,,,,
30.1368,45934.2852,26.4101,27.0547,,,,,,,,
29.3515,45963.6367,26.1172,27.2695,,,,,,,,
29.0195,45992.6562,25.9375,26.8594,,,,,,,,
29.7383,46022.3945,26.6797,26.8086,,,,,,,,
28.7774,46051.1719,26.4805,26.8671,,,,,,,,
28.6719,46079.8438,26.0547,26.5079,,,,,,,,
31.2812,46111.125,26.7187,27.2579,,,,,,,,
29.8359,46140.9609,26.3672,27.4492,,,,,,,,
29.2461,46170.207,25.9375,27.0117,,,,,,,,
30.2422,46200.4492,26.0312,26.9922,,,,,,,,
29.1172,46229.5664,26.5782,27.1445,,,,,,,,
28.8594,46258.4258,26.0312,26.6875,,,,,,,,
30,46288.4258,26.3164,26.9336,,,,,,,,
29.5703,46317.9961,26.582,27.0938,,,,,,,,
28.8086,46346.8047,26.164,26.6524,,,,,,,,
29.4336,46376.2383,25.9766,26.6914,,,,,,,,
29.2656,46405.5039,26.4414,27.4062,,,,,,,,
29.082,46434.5859,26.3476,27.1172,,,,,,,,
29.9258,46464.5117,26.1485,27.0508,,,,,,,,
28.8945,46493.4062,26.1914,26.8242,,,,,,,,
29.2461,46522.6523,26.5664,26.9961,,,,,,,,
29.7852,46552.4375,26.5078,27.039,,,,,,,,
28.6133,46581.0508,26.7422,26.7344,,,,,,,,
28.75,46609.8008,26.4649,26.7344,,,,,,,,
29.5781,46639.3789,26.5821,26.7109,,,,,,,,
29.6836,46669.0625,26.4571,27.4844,,,,,,,,
29.5117,46698.5742,26.8633,27.3359,,,,,,,,
30.0078,46728.582,26.2422,27.0859,,,,,,,,
28.8516,46757.4336,26.2305,26.9805,,,,,,,,
28.8086,46786.2422,26.6133,26.8868,,,,,,,,
29.6289,46815.8711,26.1875,26.8516,,,,,,,,
28.9922,46844.8633,26.3164,26.8047,,,,,,,,
29.3164,46874.1797,26.7852,27.0976,,,,,,,,
29.8945,46904.0742,26.7656,27.0976,,,,,,,,
28.9336,46933.0078,26.1328,27.1171,,,,,,,,
29.0938,46962.1016,26.2148,27.1368,,,,,,,,
29.7851,46991.8867,26.4844,27.0195,,,,,,,,
29.0156,47020.9023,26.1641,26.8555,,,,,,,,
28.8868,47049.7891,26.3242,26.6641,,,,,,,,
30.1406,47079.9297,26.6016,27.3242,,,,,,,,
29.5742,47109.5039,26.625,27.6836,,,,,,,,
29.082,47138.5859,26.5742,27.0586,,,,,,,,
29.9258,47168.5117,26.3906,27.125,,,,,,,,
28.9492,47197.4609,26.2539,26.8008,,,,,,,,
29.0469,47226.5078,26.1679,26.7969,,,,,,,,
30.5391,47257.0469,26.4883,27.125,,,,,,,,
29.3047,47286.3516,26.2461,27.3047,,,,,,,,
28.9531,47315.3047,26.125,26.9023,,,,,,,,
30.2617,47345.5664,26.5703,27.1914,,,,,,,,
29.25,47374.8164,26.293,27.0899,,,,,,,,
28.8789,47403.6953,26.039,26.625,,,,,,,,
29.2852,47432.9805,26.3985,26.5195,,,,,,,,
29.2539,47462.2344,26.5117,27.3828,,,,,,,,
29.1054,47491.3398,25.9961,27.0313,,,,,,,,
30.1602,47521.5,26.4766,27.1289,,,,,,,,
29.2188,47550.7188,26.5626,27.0196,,,,,,,,
29.1757,47579.8945,25.9258,26.9063,,,,,,,,
29.7227,47609.6172,26.5117,26.6289,,,,,,,,
29.3164,47638.9336,26.4843,27.332,,,,,,,,
28.9687,47667.9023,26.2149,26.9687,,,,,,,,
29.9102,47697.8125,26.5703,26.8204,,,,,,,,
29.2813,47727.0938,26.2539,26.9531,,,,,,,,
29.039,47756.1328,25.9727,26.8945,,,,,,,,
29.5039,47785.6367,26.125,26.6602,,,,,,,,
28.7071,47814.3438,26.7461,26.8008,,,,,,,,
29.0898,47843.4336,26.2539,27,,,,,,,,
30.1953,47873.6289,26.1211,27.4258,,,,,,,,
29.0625,47902.6914,26.3359,26.9883,,,,,,,,
29.0508,47931.7422,26.543,26.9688,,,,,,,,
29.707,47961.4492,26.4688,26.9453,,,,,,,,
28.5,47989.9492,26.4571,26.6015,,,,,,,,
28.8672,48018.8164,26.7657,26.75,,,,,,,,
29.8242,48048.6406,26.5742,27.0625,,,,,,,,
28.7032,48077.3438,26.2657,26.6445,,,,,,,,
29.1914,48106.5352,26.5195,27.1758,,,,,,,,
30.1523,48136.6875,26.2383,27.3164,,,,,,,,
29.0195,48165.707,26.2461,27.0586,,,,,,,,
29.2227,48194.9297,26.5078,27.1563,,,,,,,,
29.6406,48224.5703,26.5586,26.8243,,,,,,,,
28.6953,48253.2656,26.3945,26.543,,,,,,,,
28.7032,48281.9688,26.7578,26.6406,,,,,,,,
29.9687,48311.9375,26.6484,27.1993,,,,,,,,
28.8867,48340.8242,26.625,27.0235,,,,,,,,
29.586,48370.4102,26.4141,27.5234,,,,,,,,
29.6054,48400.0156,26.5351,26.7109,,,,,,,,
28.9805,48428.9961,26.207,26.9375,,,,,,,,
28.9961,48457.9922,26.668,26.7773,,,,,,,,
29.9922,48487.9844,26.3828,27.2852,,,,,,,,
29.0273,48517.0117,26.4961,27.207,,,,,,,,
29.1406,48546.1523,26.7226,27.164,,,,,,,,
29.7227,48575.875,26.4805,26.9882,,,,,,,,
29.082,48604.957,26.7539,26.9219,,,,,,,,
28.8164,48633.7734,26.2813,26.625,,,,,,,,
29.5039,48663.2773,26.4609,26.75,,,,,,,,
29.0782,48692.3555,26.5274,27.207,,,,,,,,
29.1445,48721.5,26.2266,27.1562,,,,,,,,
29.8711,48751.3711,26.1836,27.0898,,,,,,,,
29.1875,48780.5586,26.1757,26.9766,,,,,,,,
29.6953,48810.2539,26.3594,27.0391,,,,,,,,
29.6641,48839.918,26.4454,26.8632,,,,,,,,
28.582,48868.5,26.2852,26.5938,,,,,,,,
28.6328,48897.1328,26.1015,26.586,,,,,,,,
29.6094,48926.7422,26.6718,26.8242,,,,,,,,
29.4687,48956.2109,26.5898,27.3632,,,,,,,,
29.4649,48985.6758,26.4023,27.2266,,,,,,,,
30.0156,49015.6914,26.7188,26.9609,,,,,,,,
29.0742,49044.7656,26.3515,27.0352,,,,,,,,
29.1016,49073.8672,26.3711,27.1133,,,,,,,,
29.793,49103.6602,26.7969,26.8476,,,,,,,,
28.9336,49132.5938,26.3828,26.8203,,,,,,,,
29.3203,49161.9141,26.0234,27.2617,,,,,,,,
30.4257,49192.3398,26.7461,27.1133,,,,,,,,
28.8047,49221.1445,26.6836,26.9688,,,,,,,,
28.8594,49250.0039,26.3946,26.8516,,,,,,,,
30.1367,49280.1406,26.4023,26.8477,,,,,,,,
29.0508,49309.1914,26.4649,26.9258,,,,,,,,
28.9024,49338.0938,26.4258,26.6407,,,,,,,,
30.3007,49368.3945,26.1055,27.1211,,,,,,,,
28.9883,49397.3828,26.4531,27.1055,,,,,,,,
29.0156,49426.3984,26.3008,27.0312,,,,,,,,
30.0352,49456.4336,26.6289,27.0429,,,,,,,,
29.4726,49485.9062,26.7148,27.0976,,,,,,,,
29.2032,49515.1094,25.957,26.9609,,,,,,,,
29.9648,49545.0742,26.0156,27.1953,,,,,,,,
29.0899,49574.1641,26.3554,27.207,,,,,,,,
28.8242,49602.9883,26.7148,26.8633,,,,,,,,
29.8828,49632.8711,26.5664,27.1641,,,,,,,,
29.0742,49661.9453,26.5469,26.9414,,,,,,,,
29.3047,49691.25,26.7304,26.9609,,,,,,,,
29.5078,49720.7578,26.4336,26.7812,,,,,,,,
29.0313,49749.7891,26.5898,27.1406,,,,,,,,
29.1914,49778.9805,26.3594,27.2188,,,,,,,,
29.7734,49808.7539,26.2578,27.0781,,,,,,,,
29.3047,49838.0586,26.4414,27.1797,,,,,,,,
29.6562,49867.7148,26.6523,27.3633,,,,,,,,
29.9493,49897.6641,26.1562,27.004,,,,,,,,
28.9492,49926.6133,26.2656,27.0664,,,,,,,,
28.9805,49955.5938,26.8515,26.9961,,,,,,,,
29.5664,49985.1602,26.2461,26.9063,,,,,,,,
29.0117,50014.1719,26.2656,26.9414,,,,,,,,
29.1758,50043.3477,26.9258,26.9727,,,,,,,,
29.5273,50072.875,26.543,26.7617,,,,,,,,
28.7461,50101.6211,26.293,26.8242,,,,,,,,
29.1719,50130.793,26.457,27.1718,,,,,,,,
29.8398,50160.6328,26.4805,27.1367,,,,,,,,
29.3164,50189.9492,26.3164,27.1797,,,,,,,,
29.1055,50219.0547,26.6797,26.8671,,,,,,,,
29.6328,50248.6875,26.3437,26.8438,,,,,,,,
28.6797,50277.3672,26.6328,26.8008,,,,,,,,
29.1523,50306.5195,26.3555,27.1914,,,,,,,,
30.1407,50336.6602,26.8281,27.4023,,,,,,,,
29.1406,50365.8008,26.414,27.0821,,,,,,,,
29.168,50394.9688,26.3359,27.0859,,,,,,,,
29.5664,50424.5352,26.3828,26.875,,,,,,,,
28.4609,50452.9961,26.539,26.6914,,,,,,,,
28.668,50481.6641,26.6055,26.6992,,,,,,,,
29.8906,50511.5547,26.457,27.2578,,,,,,,,
29.0898,50540.6445,26.5625,27.1758,,,,,,,,
29.4141,50570.0586,26.0117,27.0899,,,,,,,,
29.9492,50600.0078,26.6992,26.9648,,,,,,,,
28.9883,50628.9961,26.3321,26.8125,,,,,,,,
28.8633,50657.8594,26.4063,26.8867,,,,,,,,
30.4023,50688.2617,26.5703,27.5468,,,,,,,,
29.1094,50717.3711,26.1211,27.0196,,,,,,,,
29.125,50746.4961,26.3438,26.8359,,,,,,,,
29.9101,50776.4062,26.6797,27.1289,,,,,,,,
28.711,50805.1172,26.875,26.832,,,,,,,,
28.7109,50833.8281,26.3164,26.7656,,,,,,,,
30.3516,50864.1797,26.4766,27.2461,,,,,,,,
29.3164,50893.4961,26.6719,27.2735,,,,,,,,
29.0937,50922.5898,26.3086,26.7657,,,,,,,,
30.3907,50952.9805,26.5507,26.9102,,,,,,,,
28.8086,50981.7891,26.5703,26.9453,,,,,,,,
28.8281,51010.6172,25.9961,26.8359,,,,,,,,
29.9101,51040.5273,26.1523,26.8047,,,,,,,,
29.4336,51069.9609,26.6914,27.3555,,,,,,,,
29.5079,51099.4688,26.1015,27.2266,,,,,,,,
29.6796,51129.1484,25.9375,26.8946,,,,,,,,
28.8594,51158.0078,26.3164,27,,,,,,,,
28.9375,51186.9453,26.5234,26.918,,,,,,,,
29.5781,51216.5234,26.3359,26.8867,,,,,,,,
29.4688,51245.9922,26.4571,27.3242,,,,,,,,
29.539,51275.5312,26.3321,27.2696,,,,,,,,
29.6836,51305.2148,26,26.957,,,,,,,,
28.9258,51334.1406,26.6563,27.0664,,,,,,,,
29.0782,51363.2188,26.4765,27.0938,,,,,,,,
29.6054,51392.8242,26.8867,26.7461,,,,,,,,
28.711,51421.5352,26.4921,26.6094,,,,,,,,
29.4609,51450.9961,26.4218,27.125,,,,,,,,
30.3398,51481.3359,26.1719,27.5235,,,,,,,,
28.8868,51510.2227,26.7344,27.0039,,,,,,,,
28.8359,51539.0586,26.6055,26.9141,,,,,,,,
29.8086,51568.8672,26.2383,27.0898,,,,,,,,
29.043,51597.9102,26.2891,26.9609,,,,,,,,
28.996,51626.9062,26.8007,26.5625,,,,,,,,
30.0274,51656.9336,26.6796,27.2618,,,,,,,,
29.2695,51686.2031,26.2657,27.4023,,,,,,,,
28.9141,51715.1172,26.5859,26.9961,,,,,,,,
29.4648,51744.582,26.293,26.8047,,,,,,,,
29.0313,51773.6133,26.4024,26.9297,,,,,,,,
29.1484,51802.7617,26.3711,26.7734,,,,,,,,
29.8242,51832.5859,26.4297,27.1601,,,,,,,,
29.1641,51861.75,26.6015,27.2695,,,,,,,,
28.7734,51890.5234,26.3711,26.8086,,,,,,,,
29.6485,51920.1719,26.5781,26.8711,,,,,,,,
29.2383,51949.4102,26.207,27.0898,,,,,,,,
29.1171,51978.5273,26.2696,26.8086,,,,,,,,
29.4415,52007.9688,26.6211,26.6367,,,,,,,,
29.1054,52037.0742,26.3008,27.25,,,,,,,,
29.1133,52066.1875,26.5508,27.1406,,,,,,,,
29.7305,52095.918,26.5625,26.9609,,,,,,,,
29.0273,52124.9453,26.2812,26.957,,,,,,,,
29.2266,52154.1719,26.1836,26.9297,,,,,,,,
29.8008,52183.9727,26.3554,27.0508,,,,,,,,
29.2578,52213.2305,26.6445,27.3282,,,,,,,,
29.5664,52242.7969,26.461,27.457,,,,,,,,
29.9883,52272.7852,26.6407,26.9531,,,,,,,,
29.1796,52301.9648,26.1797,26.7968,,,,,,,,
29.2774,52331.2422,26.0821,26.9063,,,,,,,,
30.168,52361.4102,26.9492,26.7227,,,,,,,,
28.9843,52390.3945,26.4414,27.1172,,,,,,,,
29.3086,52419.7031,26.164,27.2891,,,,,,,,
30.0469,52449.75,26.5547,26.9727,,,,,,,,
29.0664,52478.8164,27.1914,26.875,,,,,,,,
29.4453,52508.2617,26.3086,27.2226,,,,,,,,
30.2422,52538.5039,26.4297,26.7734,,,,,,,,
28.5391,52567.043,26.707,26.6328,,,,,,,,
29.1172,52596.1602,26.3125,27.2149,,,,,,,,
30.1406,52626.3008,26.3516,27.3242,,,,,,,,
29.25,52655.5508,27.1796,27.1523,,,,,,,,
28.875,52684.4258,26.4883,26.7187,,,,,,,,
29.7031,52714.1289,26.5586,26.9766,,,,,,,,
28.9453,52743.0742,26.957,27.1289,,,,,,,,
29.2266,52772.3008,26.2227,27.2383,,,,,,,,
29.8281,52802.1289,26.3046,27.1367,,,,,,,,
29.2109,52831.3398,26.4296,27.1953,,,,,,,,
29.1836,52860.5234,26.7891,26.9101,,,,,,,,
29.5586,52890.082,26.2148,26.8398,,,,,,,,
29.0977,52919.1797,26.5977,27.2031,,,,,,,,
28.9023,52948.082,27.0977,26.7734,,,,,,,,
29.9961,52978.0781,26.3906,27.2695,,,,,,,,
29.3555,53007.4336,26.4297,27.1836,,,,,,,,
29.6094,53037.043,26.5313,27.289,,,,,,,,
29.6992,53066.7422,26.418,26.9297,,,,,,,,
28.875,53095.6172,26.5586,27.0117,,,,,,,,
28.9101,53124.5273,26.8672,26.9453,,,,,,,,
29.8985,53154.4258,26.2852,27.1719,,,,,,,,
29.2304,53183.6562,26.5195,27.1524,,,,,,,,
29.5469,53213.2031,26.8125,27.2031,,,,,,,,
29.7227,53242.9258,26.2578,26.9453,,,,,,,,
28.8086,53271.7344,26.4492,26.8632,,,,,,,,
28.9609,53300.6953,26.4297,26.9765,,,,,,,,
29.3477,53330.043,26.418,26.6563,,,,,,,,
29.2656,53359.3086,26.3164,27.1992,,,,,,,,
29.2266,53388.5352,26.5547,26.9726,,,,,,,,
29.6601,53418.1953,26.3907,26.9141,,,,,,,,
28.7422,53446.9375,26.3789,26.9101,,,,,,,,
28.7109,53475.6484,26.6406,26.875,,,,,,,,
29.9883,53505.6367,26.5586,27.2187,,,,,,,,
29.4063,53535.043,26.5234,27.3711,,,,,,,,
29.4961,53564.5391,26.3281,27.1875,,,,,,,,
29.6093,53594.1484,26.6289,26.7422,,,,,,,,
28.9454,53623.0938,26.5586,26.7461,,,,,,,,
29.246,53652.3398,26.6289,27.2774,,,,,,,,
29.6993,53682.0391,26.6875,26.8946,,,,,,,,
28.7226,53710.7617,26.6171,26.6445,,,,,,,,
29.4649,53740.2266,26.2187,27.1485,,,,,,,,
29.9726,53770.1992,26.8242,27.2032,,,,,,,,
28.7383,53798.9375,26.2578,26.8672,,,,,,,,
28.9883,53827.9258,26.375,26.9609,,,,,,,,
29.7344,53857.6602,26.6016,27.0039,,,,,,,,
29.0156,53886.6758,26.4922,26.8242,,,,,,,,
29.5078,53916.1836,26.1719,27.3008,,,,,,,,
30.1719,53946.3555,26.9297,27.2071,,,,,,,,
28.8945,53975.25,26.4453,27.0273,,,,,,,,
28.832,54004.082,26.0664,26.8946,,,,,,,,
29.9844,54034.0664,26.4883,27.0664,,,,,,,,
29.1094,54063.1758,26.4649,27.0117,,,,,,,,
29.039,54092.2148,26.1758,26.8477,,,,,,,,
30.418,54122.6328,26.8086,27.1992,,,,,,,,
29.375,54152.0078,26.7539,27.5,,,,,,,,
29.1016,54181.1094,26.1993,27.0937,,,,,,,,
29.9531,54211.0625,26.7343,26.9961,,,,,,,,
29.1875,54240.25,26.9649,27.0937,,,,,,,,
29.1953,54269.4453,26.3399,26.9101,,,,,,,,
30.6953,54300.1406,26.211,27.4258,,,,,,,,
29.4453,54329.5859,26.7109,27.6094,,,,,,,,
29.4571,54359.043,26.1601,27.5,,,,,,,,
29.832,54388.875,26.207,27.0704,,,,,,,,
29.0742,54417.9492,26.8516,26.9609,,,,,,,,
29.3438,54447.293,26.4882,27.0782,,,,,,,,
29.2929,54476.5859,26.3945,26.5899,,,,,,,,
29.1446,54505.7305,26.457,27.2149,,,,,,,,
29.4531,54535.1836,26.7695,27.4062,,,,,,,,
29.9336,54565.1172,26.8086,27.1289,,,,,,,,
29.1289,54594.2461,26.2539,26.9922,,,,,,,,
29.2031,54623.4492,26.7305,26.9844,,,,,,,,
29.961,54653.4102,26.746,27.2304,,,,,,,,
29.0546,54682.4648,26.3281,27.1992,,,,,,,,
29.168,54711.6328,26.6718,27.1915,,,,,,,,
29.6836,54741.3164,26.4532,26.8984,,,,,,,,
29.0391,54770.3555,26.2539,26.8281,,,,,,,,
29.0507,54799.4062,26.5117,26.7969,,,,,,,,
29.6329,54829.0391,26.8321,26.9609,,,,,,,,
28.5078,54857.5469,26.2734,26.6641,,,,,,,,
28.9883,54886.5352,26.3555,27.0742,,,,,,,,
29.9765,54916.5117,26.7148,27.2266,,,,,,,,
29.0117,54945.5234,26.9023,26.9062,,,,,,,,
28.9961,54974.5195,26.7773,26.7109,,,,,,,,
29.875,55004.3945,26.7813,27.1133,,,,,,,,
29.4102,55033.8047,26.289,27.4453,,,,,,,,
29.0664,55062.8711,26.4649,26.9961,,,,,,,,
29.6289,55092.5,27.0156,26.7617,,,,,,,,
29.1758,55121.6758,26.6445,27.0273,,,,,,,,
29.2969,55150.9727,26.8555,27.0156,,,,,,,,
29.9218,55180.8945,26.6094,27.1055,,,,,,,,
29.0313,55209.9258,26.3438,27.0429,,,,,,,,
29.0469,55238.9727,26.7461,27.1211,,,,,,,,
29.6484,55268.6211,26.6211,26.9179,,,,,,,,
29.1133,55297.7344,26.5196,26.9687,,,,,,,,
28.9726,55326.707,26.2031,26.7578,,,,,,,,
30.0664,55356.7734,26.8711,27.0937,,,,,,,,
29.4805,55386.2539,26.3946,27.3515,,,,,,,,
29.2188,55415.4727,26.125,27.2266,,,,,,,,
29.8359,55445.3086,26.5078,26.9453,,,,,,,,
29.3906,55474.6992,27.0821,26.836,,,,,,,,
29.3594,55504.0586,26.2891,27.0899,,,,,,,,
29.8555,55533.9141,26.7305,26.8828,,,,,,,,
29.6601,55563.5742,26.8633,27.4414,,,,,,,,
29.2188,55592.793,26.1914,27.1797,,,,,,,,
30.3554,55623.1484,26.5976,27.1094,,,,,,,,
29.2149,55652.3633,26.7656,27.0938,,,,,,,,
29.1875,55681.5508,26.7422,26.961,,,,,,,,
29.7148,55711.2656,26.3282,26.9727,,,,,,,,
29.0703,55740.3359,26.7344,27.2031,,,,,,,,
29.2032,55769.5391,26.3047,27.2968,,,,,,,,
30.0547,55799.5938,26.4492,27.2851,,,,,,,,
29.332,55828.9258,26.5625,27.168,,,,,,,,
29.1289,55858.0547,26.5273,26.9063,,,,,,,,
29.7031,55887.7578,26.3476,26.9258,,,,,,,,
28.586,55916.3438,26.5586,26.7852,,,,,,,,
29.3789,55945.7227,26.6562,27.3945,,,,,,,,
29.875,55975.5977,26.625,27.125,,,,,,,,
29.5703,56005.168,26.5,27.3243,,,,,,,,
28.9609,56034.1289,26.664,26.7735,,,,,,,,
29.6211,56063.75,26.6055,26.8946,,,,,,,,
28.7344,56092.4844,26.793,26.8828,,,,,,,,
28.7031,56121.1875,26.6328,26.7852,,,,,,,,
30.3008,56151.4883,26.3828,27.6133,,,,,,,,
29.5976,56181.0859,26.582,27.4414,,,,,,,,
29.1016,56210.1875,26.5118,26.9414,,,,,,,,
29.7305,56239.918,26.5429,26.9336,,,,,,,,
29.1679,56269.0859,26.4922,26.9765,,,,,,,,
29.0274,56298.1133,26.7852,27.0117,,,,,,,,
30.1172,56328.2305,26.9141,27.2969,,,,,,,,
29.3281,56357.5586,26.3164,27.2422,,,,,,,,
29.582,56387.1406,26.3633,27.3828,,,,,,,,
29.6172,56416.7578,26.6016,26.8476,,,,,,,,
28.8281,56445.5859,26.5781,27,,,,,,,,
28.8868,56474.4727,26.4804,26.8711,,,,,,,,
29.4414,56503.9141,26.7109,26.7031,,,,,,,,
29.4336,56533.3477,26.6524,27.3125,,,,,,,,
29.4648,56562.8125,26.5391,27.2656,,,,,,,,
29.8125,56592.625,26.9062,27.1172,,,,,,,,
28.7617,56621.3867,26.2773,26.9258,,,,,,,,
29.25,56650.6367,26.4922,27.25,,,,,,,,
29.7031,56680.3398,26.6172,26.9218,,,,,,,,
29.3438,56709.6836,26.5235,27.1836,,,,,,,,
29.5078,56739.1914,26.3828,27.2539,,,,,,,,
30.4688,56769.6602,26.5938,27.4453,,,,,,,,
29.3515,56799.0117,26.6641,26.9805,,,,,,,,
28.9336,56827.9453,26.4219,26.9218,,,,,,,,
30.0938,56858.0391,26.6875,27.0508,,,,,,,,
29.2656,56887.3047,26.5469,26.8321,,,,,,,,
29.5703,56916.875,26.2188,27.2969,,,,,,,,
30.582,56947.457,26.2696,27.2461,,,,,,,,
28.8164,56976.2734,26.3945,26.8672,,,,,,,,
28.9375,57005.2109,26.1562,26.7734,,,,,,,,
30.1953,57035.4062,26.4141,27.2969,,,,,,,,
29.4454,57064.8516,26.7382,27.246,,,,,,,,
29.457,57094.3086,26.4844,27.2617,,,,,,,,
29.6367,57123.9453,26.3672,26.8985,,,,,,,,
29.1367,57153.082,26.4883,26.8321,,,,,,,,
29.0157,57182.0977,26.6133,26.961,,,,,,,,
30.289,57212.3867,26.2773,27.4805,,,,,,,,
29.2539,57241.6406,26.2851,27.1016,,,,,,,,
29.0547,57270.6953,26.7422,26.832,,,,,,,,
29.7578,57300.4531,26.875,27.0625,,,,,,,,
29.0117,57329.4648,26.6445,27.1133,,,,,,,,
29.2032,57358.668,26.7813,27.2422,,,,,,,,
29.8867,57388.5547,26.4296,27.1367,,,,,,,,
29.1289,57417.6836,26.4882,26.9492,,,,,,,,
28.8359,57446.5195,26.4843,26.7422,,,,,,,,
29.4336,57475.9531,26.6133,26.7344,,,,,,,,
29.3516,57505.3047,26.9297,27.2032,,,,,,,,
29.0039,57534.3086,26.7657,27.0117,,,,,,,,
29.9414,57564.25,26.4375,27.0898,,,,,,,,
29.2773,57593.5273,26.4961,27.0664,,,,,,,,
29.1524,57622.6797,26.5703,26.793,,,,,,,,
29.5547,57652.2344,26.4961,26.7071,,,,,,,,
29.4609,57681.6953,26.4922,27.4102,,,,,,,,
29.0625,57710.7578,26.6328,27.0743,,,,,,,,
30,57740.7578,26.6289,27.1719,,,,,,,,
29.2891,57770.0469,27.0977,27.1133,,,,,,,,
28.9297,57798.9766,26.418,26.8203,,,,,,,,
29.4804,57828.457,26.6329,26.8164,,,,,,,,
28.7852,57857.2422,26.3164,26.957,,,,,,,,
28.8086,57886.0508,26.5703,26.9257,,,,,,,,
29.5195,57915.5703,26.7774,26.7969,,,,,,,,
28.8242,57944.3945,26.3321,26.8476,,,,,,,,
29.2305,57973.625,26.3984,27.1445,,,,,,,,
29.6406,58003.2656,26.6055,26.9063,,,,,,,,
29.168,58032.4336,26.2579,26.9883,,,,,,,,
29.1016,58061.5352,26.6836,27.0547,,,,,,,,
29.6132,58091.1484,26.6719,26.8555,,,,,,,,
28.9375,58120.0859,26.4141,26.9648,,,,,,,,
28.8985,58148.9844,26.2852,26.8203,,,,,,,,
29.5664,58178.5508,26.8242,26.7851,,,,,,,,
28.75,58207.3008,26.3867,26.7774,,,,,,,,
28.8711,58236.1719,26.664,26.8907,,,,,,,,
29.6211,58265.793,26.7579,26.9375,,,,,,,,
