timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:48.898, Tesla T4, 1, 68 %, 155 MiB, 71.09 W
2024/01/08 10:51:48.906, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:51:48.911, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:49.712, Tesla T4, 0, 51 %, 191 MiB, 56.50 W
2024/01/08 10:51:49.717, Tesla T4, 1, 69 %, 155 MiB, 65.45 W
2024/01/08 10:51:49.721, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:51:49.725, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:50.527, Tesla T4, 0, 52 %, 191 MiB, 65.88 W
2024/01/08 10:51:50.531, Tesla T4, 1, 68 %, 155 MiB, 68.73 W
2024/01/08 10:51:50.536, Tesla T4, 2, 0 %, 9 MiB, 35.82 W
2024/01/08 10:51:50.540, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:51.343, Tesla T4, 0, 51 %, 191 MiB, 61.54 W
2024/01/08 10:51:51.347, Tesla T4, 1, 69 %, 155 MiB, 71.43 W
2024/01/08 10:51:51.351, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:51:51.357, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:52.160, Tesla T4, 0, 50 %, 191 MiB, 62.51 W
2024/01/08 10:51:52.165, Tesla T4, 1, 66 %, 155 MiB, 68.97 W
2024/01/08 10:51:52.169, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:51:52.173, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:52.980, Tesla T4, 0, 51 %, 191 MiB, 59.84 W
2024/01/08 10:51:52.984, Tesla T4, 1, 68 %, 155 MiB, 68.00 W
2024/01/08 10:51:52.988, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:51:52.992, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:53.795, Tesla T4, 0, 51 %, 191 MiB, 60.33 W
2024/01/08 10:51:53.800, Tesla T4, 1, 67 %, 155 MiB, 66.03 W
2024/01/08 10:51:53.804, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:51:53.808, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:54.611, Tesla T4, 0, 51 %, 191 MiB, 59.21 W
2024/01/08 10:51:54.616, Tesla T4, 1, 67 %, 155 MiB, 66.86 W
2024/01/08 10:51:54.626, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:51:54.630, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:55.436, Tesla T4, 0, 51 %, 191 MiB, 61.83 W
2024/01/08 10:51:55.442, Tesla T4, 1, 68 %, 155 MiB, 63.37 W
2024/01/08 10:51:55.452, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:51:55.456, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:56.263, Tesla T4, 0, 51 %, 191 MiB, 66.46 W
2024/01/08 10:51:56.268, Tesla T4, 1, 68 %, 155 MiB, 68.63 W
2024/01/08 10:51:56.272, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:51:56.276, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:57.082, Tesla T4, 0, 52 %, 191 MiB, 62.99 W
2024/01/08 10:51:57.088, Tesla T4, 1, 68 %, 155 MiB, 64.05 W
2024/01/08 10:51:57.092, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:51:57.096, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:57.900, Tesla T4, 0, 49 %, 191 MiB, 64.34 W
2024/01/08 10:51:57.904, Tesla T4, 1, 67 %, 155 MiB, 67.72 W
2024/01/08 10:51:57.910, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:51:57.914, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:58.720, Tesla T4, 0, 51 %, 191 MiB, 59.84 W
2024/01/08 10:51:58.724, Tesla T4, 1, 68 %, 155 MiB, 67.24 W
2024/01/08 10:51:58.729, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:51:58.734, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:51:59.539, Tesla T4, 0, 50 %, 191 MiB, 66.99 W
2024/01/08 10:51:59.544, Tesla T4, 1, 67 %, 155 MiB, 72.97 W
2024/01/08 10:51:59.548, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:51:59.552, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:52:00.354, Tesla T4, 0, 47 %, 191 MiB, 62.89 W
2024/01/08 10:52:00.359, Tesla T4, 1, 62 %, 155 MiB, 70.28 W
2024/01/08 10:52:00.363, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:52:00.367, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
