latency,time,GPU1,GPU2
39.5,49589.9766,35.1523,38.0039
39.4375,49629.4141,34.9883,37.8828
39.2851,49668.6992,34.7187,37.8515
39.3125,49708.0117,35.3047,37.8126
39.4805,49747.4922,35.1523,38.0195
39.2812,49786.7734,35.082,37.7227
39.4727,49826.2461,34.7578,37.9649
39.6836,49865.9297,35.2265,38.1289
39.6172,49905.5469,35.0938,38.0274
39.4883,49945.0352,34.9727,38.0157
39.3789,49984.4141,35.2461,37.9297
39.5468,50023.9609,35.1953,38.0039
39.4375,50063.3984,35.1094,37.9336
39.3633,50102.7617,34.875,37.8242
39.4805,50142.2422,35.168,37.9023
39.6094,50181.8516,35.1016,38.0391
39.5937,50221.4453,34.9765,38.0391
39.4219,50260.8672,34.7578,37.8867
39.5273,50300.3945,35.25,37.9297
39.3282,50339.7227,35.1914,37.8007
39.2539,50378.9766,35.1133,37.7304
39.5586,50418.5352,35.0156,38.0547
39.3867,50457.9219,35.2656,37.8281
39.3789,50497.3008,35.082,37.9336
39.5703,50536.8711,34.9883,38.0235
39.6484,50576.5195,35.289,38.0274
39.4024,50615.9219,35.0977,37.8867
39.3554,50655.2773,35.0742,37.8789
39.5196,50694.7969,34.8359,37.9844
39.4726,50734.2695,35.2539,37.8867
39.5782,50773.8477,35.0976,38.0273
39.5898,50813.4375,35.1524,38.0391
39.3281,50852.7656,35.2265,37.7813
39.5821,50892.3477,35.3164,38.0507
39.4296,50931.7773,35.1446,37.957
39.5743,50971.3516,34.9961,38.0507
39.4961,51010.8477,35.3398,37.9375
39.7265,51050.5742,35.2188,38.1015
39.4961,51090.0703,35.1602,37.9336
39.5469,51129.6172,34.9218,37.9727
39.3711,51168.9883,35.2227,37.9375
39.3242,51208.3125,35.2305,37.875
39.3125,51247.625,35.1484,37.8242
39.4688,51287.0938,35.0039,37.8907
39.3671,51326.4609,35.3124,37.8281
39.6055,51366.0664,35.25,38.0899
39.3789,51405.4453,35.0859,37.7188
39.4961,51444.9414,35.3008,37.9258
39.6563,51484.5977,35.2227,38.0976
39.6093,51524.207,35.1016,38.0234
39.5391,51563.7461,35.0742,37.9844
39.4141,51603.1602,35.3554,37.8984
39.6718,51642.832,35.2266,38.0586
39.4102,51682.2422,35.1406,37.8359
39.4375,51721.6797,35.3516,38.0274
39.4961,51761.1758,35.1524,37.9063
39.6914,51800.8672,35.1132,38.1016
39.6328,51840.5,35.0664,38.1367
39.4297,51879.9297,35.2617,37.875
39.5469,51919.4766,35.2539,37.9688
39.4375,51958.9141,35.125,37.8671
39.332,51998.2461,35.0273,37.8868
39.5469,52037.793,35.3555,37.9219
39.5586,52077.3516,35.1524,37.9844
39.4687,52116.8203,34.9492,37.9375
39.5156,52156.3359,35.332,37.9687
40.0664,52196.4023,35.2773,38.0118
39.5743,52235.9766,35.1836,37.9297
39.4961,52275.4727,35.0117,37.9727
39.6601,52315.1328,35.4297,38.0156
39.4922,52354.625,35.2813,37.875
39.582,52394.207,35.1367,37.9961
39.6211,52433.8281,35.0898,37.9843
39.543,52473.3711,35.3399,37.8906
39.5625,52512.9336,35.1407,37.9649
39.5586,52552.4922,35.0625,37.9492
39.6094,52592.1016,35.3672,37.9648
39.6679,52631.7695,35.0781,37.9805
39.6094,52671.3789,34.9531,37.9805
39.5586,52710.9375,34.7344,37.8633
39.582,52750.5195,35.2031,37.961
39.4571,52789.9766,35.2148,37.9063
39.5976,52829.5742,35.0625,37.9609
39.4297,52869.0039,35.3633,37.7929
39.5313,52908.5352,35.3789,38
39.4296,52947.9648,35.1172,37.8399
39.3946,52987.3594,35.0859,37.8476
39.6367,53026.9961,35.375,38.0781
39.582,53066.5781,35.293,38.0781
39.6719,53106.25,35.1797,38.1875
39.5156,53145.7656,35.2617,37.9922
39.3711,53185.1367,35.2149,37.7851
39.5977,53224.7344,35.1836,37.9297
39.5859,53264.3203,35.0391,37.9414
39.6797,53304,35.3985,37.9532
39.8477,53343.8477,35.3047,38.1445
39.5468,53383.3945,35.1172,37.9844
40.8125,53424.207,35.1172,37.957
39.6446,53463.8516,35.25,38
39.3359,53503.1875,35.1679,37.7695
39.5391,53542.7266,35.0742,37.9258
39.3359,53582.0625,35.3281,37.7969
39.4375,53621.5,35.2656,37.875
39.4492,53660.9492,35.1875,37.9531
39.5664,53700.5156,35.0117,37.9766
39.5313,53740.0469,35.3594,37.9492
39.6133,53779.6602,35.2109,38.0586
39.5976,53819.2578,35.1602,37.9023
39.4688,53858.7266,34.9532,37.875
39.4961,53898.2227,35.3633,37.9532
39.5898,53937.8125,35.0742,38.0429
39.5937,53977.4062,35.0742,37.9766
39.2969,54016.7031,35.3203,37.7929
39.5039,54056.207,35.2813,38.0234
39.3868,54095.5938,35.1797,37.875
39.5664,54135.1602,35.0703,38
39.457,54174.6172,35.3476,37.8125
39.75,54214.3672,35.2187,38.1289
39.6289,54253.9961,35.1758,38
39.4258,54293.4219,35.3399,37.8359
39.457,54332.8789,35.3437,37.875
39.457,54372.3359,35.1485,37.8398
39.4258,54411.7617,35.0391,37.8164
39.418,54451.1797,35.3555,37.8828
39.4687,54490.6484,35.293,37.8789
39.5625,54530.2109,35.1562,38
39.5938,54569.8047,35.0937,38.0156
39.5195,54609.3242,35.2813,37.961
39.6133,54648.9375,35.1484,38.0313
39.7773,54688.7148,35.1015,38.1094
39.4336,54728.1484,35.4493,37.8398
39.5469,54767.6953,35.2422,37.918
39.5117,54807.207,35.086,37.9492
39.7852,54846.9922,35.1094,38.1797
39.5781,54886.5703,35.3711,38.0312
39.6367,54926.207,35.2735,38.0195
39.4805,54965.6875,35.1641,37.8945
39.6719,55005.3594,35.0312,37.9766
39.6836,55045.043,35.3047,37.9687
40.0742,55085.1172,35.0937,38.0898
39.4062,55124.5234,35.0585,37.8242
39.6758,55164.1992,35.2774,38.0312
39.7617,55203.9609,35.2187,38.2031
39.6289,55243.5898,35.1133,38.0586
39.3985,55282.9883,35.0703,37.8985
39.5703,55322.5586,35.3203,37.9258
39.6328,55362.1914,35.1367,38.0117
39.5547,55401.7461,35.0665,37.9414
39.4883,55441.2344,35.3398,37.9492
39.5273,55480.7617,35.25,37.9844
39.5977,55520.3594,35.1914,37.9882
39.6562,55560.0156,35.0782,38.0039
39.4102,55599.4258,35.4024,37.8984
39.5039,55638.9297,35.3125,37.9804
39.5898,55678.5195,35.125,38.0547
39.6407,55718.1602,35.1094,38.0899
39.4492,55757.6094,35.25,37.918
39.3906,55797,35.1914,37.8281
39.6758,55836.6758,35.0743,38.0117
39.5508,55876.2266,35.3281,37.9297
39.5195,55915.7461,35.3047,37.9688
39.2812,55955.0273,35.1835,37.7383
39.4805,55994.5078,35,37.9727
39.5391,56034.0469,35.4297,38.0235
39.289,56073.3359,35.2383,37.7383
39.4688,56112.8047,35.2305,37.9024
39.6211,56152.4258,35.0195,38.0547
39.5625,56191.9883,35.2422,38.0273
39.4922,56231.4805,35.2773,37.9883
39.4179,56270.8984,35.1602,37.8984
39.4922,56310.3906,35.3359,37.9141
39.4844,56349.875,35.3438,37.9453
39.5703,56389.4453,35.2383,37.9727
39.4922,56428.9375,35.1368,37.9883
39.457,56468.3945,35.2617,37.9375
39.7852,56508.1797,35.2578,38.1954
39.5312,56547.7109,35.1172,37.9922
39.5079,56587.2188,34.9571,37.957
39.4335,56626.6523,35.2735,37.957
39.7579,56666.4102,35.1992,38.1875
39.3828,56705.793,35.0821,37.9023
39.4687,56745.2617,35.3203,37.9453
39.5821,56784.8438,35.2773,37.9765
39.4609,56824.3047,35.3086,37.918
39.6211,56863.9258,35.039,38.0312
39.3515,56903.2773,35.3672,37.8594
39.5079,56942.7852,35.3945,37.9023
39.4453,56982.2305,35.5078,37.8593
39.5117,57021.7422,35.1602,37.9882
39.5,57061.2422,35.457,37.9961
39.4101,57100.6523,35.2891,37.875
39.7852,57140.4375,35.2187,38.2265
39.4531,57179.8906,34.9726,37.9023
39.2735,57219.1641,35.3007,37.7578
39.5586,57258.7227,35.1993,38.0469
39.3554,57298.0781,35.1718,37.832
39.211,57337.2891,35.3008,37.7109
39.5234,57376.8125,35.3672,38.0898
39.4844,57416.2969,35.3945,37.9453
39.5117,57455.8086,35.1875,37.9688
39.3476,57495.1562,35.3438,37.9257
39.5196,57534.6758,35.3047,38.0196
39.582,57574.2578,35.1133,38.0938
39.3945,57613.6523,35.0273,37.8672
39.5235,57653.1758,35.2461,38.0312
39.4297,57692.6055,35.2539,37.9062
39.5312,57732.1367,35.1836,38.0351
39.4688,57771.6055,35,37.9375
39.582,57811.1875,35.3282,38.0352
39.3477,57850.5352,35.2109,37.8633
39.3476,57889.8828,35.25,37.832
39.4141,57929.2969,35.2578,37.8633
39.5547,57968.8516,35.3164,38.0039
39.3164,58008.168,35.2969,37.8359
39.3203,58047.4883,35.1718,37.836
39.4414,58086.9297,35.3359,37.8789
39.6719,58126.6016,35.2734,38.0625
39.7968,58166.3984,35.1562,38.0938
39.4454,58205.8438,34.9258,37.9375
39.4179,58245.2617,35.3243,37.8476
39.4571,58284.7188,35.1758,37.9141
39.3945,58324.1133,35.1679,37.8633
39.4336,58363.5469,35.2969,37.9492
39.5781,58403.125,35.3086,38.0391
39.4219,58442.5469,35.1601,37.9531
39.3437,58481.8906,35.1367,37.7969
39.3946,58521.2852,35.3594,37.8828
39.5781,58560.8633,35.2031,38.0195
39.457,58600.3203,35.1562,38.0039
39.3945,58639.7148,35.1992,37.8672
39.418,58679.1328,35.1758,37.9179
39.4453,58718.5781,35.3555,37.8047
39.5586,58758.1367,35.1367,37.9727
39.3633,58797.5,35.1875,37.8633
39.4453,58836.9453,35.4258,37.8945
39.7109,58876.6562,35.2539,38.1797
39.6719,58916.3281,35.1445,38.1094
39.4727,58955.8008,35.0742,37.875
39.4023,58995.2031,35.5937,37.9492
39.3789,59034.582,35.2579,37.8477
39.5274,59074.1094,35.1641,37.9609
39.6914,59113.8008,35.2812,38.0508
39.3984,59153.1992,35.2031,37.8906
39.4766,59192.6758,35.1562,37.9218
39.4492,59232.125,35.1914,37.9765
39.3398,59271.4648,35.332,37.8594
39.4336,59310.8984,35.293,37.9219
39.4766,59350.375,35.1172,37.9883
39.4844,59389.8594,35.1523,37.9727
39.4961,59429.3555,35.3047,37.9883
39.5547,59468.9102,35.2148,38.0508
39.3984,59508.3086,35.1719,37.9101
39.4687,59547.7773,34.9844,38.0078
39.4805,59587.2578,35.6211,37.9531
39.5664,59626.8242,35.1757,38.0235
39.5274,59666.3516,35.1446,37.9844
39.4765,59705.8281,35.3633,37.9766
39.461,59745.2891,35.2891,37.9062
39.4414,59784.7305,35.2774,37.7968
39.5976,59824.3281,35.1133,38.0117
39.5157,59863.8438,35.2734,37.961
39.5468,59903.3906,35.2617,38.0507
39.3985,59942.7891,35.2422,37.9257
39.4179,59982.207,35.2031,37.9023
39.6328,60021.8398,35.2148,38.1368
39.5547,60061.3945,35.2383,38.0078
39.4922,60100.8867,35.0391,37.9727
39.5391,60140.4258,35.3164,38.0274
39.4765,60179.9023,35.3476,37.9219
39.336,60219.2383,35.2344,37.7969
39.4531,60258.6914,35.0898,37.9375
39.6094,60298.3008,35.3243,37.9414
39.5703,60337.8711,35.3672,37.9414
39.5703,60377.4414,35.1484,37.9258
39.4922,60416.9336,35.1133,37.9844
39.5703,60456.5039,35.2578,38.039
39.3984,60495.9023,35.2071,37.8476
39.3789,60535.2812,35.2422,37.8242
39.5743,60574.8555,35.1093,38
39.539,60614.3945,35.6406,37.8907
39.5313,60653.9258,35.1836,37.9765
39.3984,60693.3242,35.1601,37.8594
39.5039,60732.8281,35.2305,37.9063
39.3946,60772.2227,35.4258,37.8672
39.5429,60811.7656,35.2227,37.9883
39.5235,60851.2891,35.0898,38.0273
39.5586,60890.8477,35.4101,37.9531
39.5351,60930.3828,35.3008,38.0079
39.4414,60969.8242,35.2266,37.8907
39.5039,61009.3281,35.1562,37.8867
39.5625,61048.8906,35.2969,38.0274
39.3282,61088.2188,35.2305,37.8515
39.6992,61127.918,35.1055,38.1406
39.6562,61167.5742,35.3164,37.9922
39.3906,61206.9648,35.3203,37.7383
39.6407,61246.6055,35.2188,37.9531
39.4257,61286.0312,35.1875,37.8282
39.5196,61325.5508,35.3476,38.0039
39.6836,61365.2344,35.3359,38.0782
39.3047,61404.5391,35.332,37.7774
39.2734,61443.8125,35.2734,37.7813
39.5977,61483.4102,35.3164,37.9883
39.5664,61522.9766,35.2578,37.9375
39.289,61562.2656,35.1719,37.7656
39.4102,61601.6758,35.4688,37.957
39.6719,61641.3477,35.6719,38.1289
39.6328,61680.9805,35.3594,37.9961
39.6562,61720.6367,35.1953,38.1485
39.7422,61760.3789,35.3437,38.0977
39.5625,61799.9414,35.2422,37.9414
39.5664,61839.5078,35.1953,37.8477
39.6914,61879.1992,35.0586,38.043
39.6094,61918.8086,35.5742,38.1016
39.5195,61958.3281,35.2696,37.8906
39.4727,61997.8008,35.1328,38.0195
39.5781,62037.3789,35.3164,38.0351
39.7383,62077.1172,35.4179,38.0507
39.5312,62116.6484,35.2226,38.0586
39.5235,62156.1719,35.164,37.9922
39.539,62195.7109,35.3086,37.9023
39.5235,62235.2344,35.3555,37.9023
39.3398,62274.5742,35.1679,37.8438
39.4219,62313.9961,35.1016,37.8554
39.5977,62353.5938,35.3164,38.0117
39.4335,62393.0273,35.2539,38
39.5899,62432.6172,35.1719,37.961
39.3945,62472.0117,35.2891,37.7774
39.5625,62511.5742,35.3281,37.9648
39.7539,62551.3281,35.1797,38.1719
39.4961,62590.8242,35.1133,38.0781
39.4297,62630.2539,35.3945,37.918
39.5273,62669.7812,35.2422,38.0313
39.5547,62709.3359,35.2266,37.9648
39.6055,62748.9414,35.168,38.0195
39.2969,62788.2383,35.2461,37.8789
39.414,62827.6523,35.2266,37.8789
39.5391,62867.1914,35.1602,37.8868
39.4766,62906.668,35.2696,37.8789
39.3984,62946.0664,35.2969,37.9102
39.6445,62985.7109,35.2383,38.0429
39.7344,63025.4453,35.2226,38.1094
39.2813,63064.7266,35.7305,37.8907
39.6289,63104.3555,35.3555,37.9922
39.5937,63143.9492,35.3398,37.9492
39.7149,63183.6641,35.1758,38.1484
39.5468,63223.2109,35.3164,37.9765
39.4961,63262.707,35.2109,37.9024
39.5078,63302.2148,35.1015,37.8945
39.6016,63341.8164,35.5039,38.0664
39.3359,63381.1523,35.5742,37.789
39.8829,63421.0352,35.2539,37.9258
39.4726,63460.5078,35.1601,37.9297
39.7852,63500.293,35.2929,38.2383
39.4258,63539.7188,35.3593,37.8945
39.6289,63579.3477,35.25,38.1172
39.5664,63618.9141,35.1523,38.0391
39.3945,63658.3086,35.293,37.8867
39.7891,63698.0977,35.2383,38.1719
39.457,63737.5547,35.2188,37.9297
39.6328,63777.1875,35.2734,38.0703
39.6523,63816.8398,35.3906,38.0625
39.5508,63856.3906,35.2813,37.961
39.5703,63895.9609,35.1719,37.9844
39.418,63935.3789,35.5703,37.9415
39.4961,63974.875,35.4062,37.9063
39.6211,64014.4961,35.2031,38.1211
39.3906,64053.8867,35.1953,37.875
39.3945,64093.2812,35.332,37.8243
39.4532,64132.7344,35.3047,37.8945
39.3476,64172.082,35.2422,37.8243
39.418,64211.5,35.2148,37.8984
39.4453,64250.9453,35.3164,37.9609
39.3164,64290.2617,35.2539,37.7773
39.3906,64329.6523,35.1484,37.8984
39.4336,64369.0859,35.5039,37.9375
39.4414,64408.5273,35.6133,37.8867
39.4922,64448.0195,35.3281,37.957
39.4844,64487.5039,35.1836,37.9922
39.332,64526.8359,35.6523,37.8399
39.4727,64566.3086,35.4101,37.9727
39.6523,64605.9609,35.2539,38.0938
39.5274,64645.4883,35.2148,37.9492
39.5703,64685.0586,35.3671,38.0274
39.5898,64724.6484,35.2813,38.0508
39.5,64764.1484,35.2305,38.0156
39.5664,64803.7148,35.2187,37.9453
39.6875,64843.4023,35.2461,38.125
39.3672,64882.7695,35.3164,37.8945
39.5938,64922.3633,35.2383,37.9648
39.5234,64961.8867,35.6523,37.9688
39.711,65001.5977,35.3281,38.1289
39.5664,65041.1641,35.2774,38.0156
39.5039,65080.668,35.1641,37.9766
39.5234,65120.1914,38.0664,38.0469
79.1406,65199.332,77.8907,38
79.3321,65278.6641,78.0586,37.9453
79.3984,65358.0625,78.125,37.9765
79.2617,65437.3242,77.9649,37.9805
79.207,65516.5312,77.8476,37.9141
79.2344,65595.7656,77.9297,37.9687
79.3203,65675.0859,77.9766,38.0547
79.1172,65754.2031,77.7734,37.836
79.6407,65833.8438,78.211,38.0078
61.3906,65895.2344,56.4531,59.4531
61.1875,65956.4219,56.4531,59.4375
61.1406,66017.5625,56.789,59.3984
61.1406,66078.7031,56.4218,59.4219
61.1328,66139.8359,56.5313,59.3125
61.086,66200.9219,56.5782,59.3359
60.9375,66261.8594,56.375,59.2109
60.9765,66322.8359,56.4921,59.3047
61,66383.8359,56.4063,59.3203
60.961,66444.7969,56.4218,59.2812
80.3437,66525.1406,37.3515,78.6094
80.6953,66605.8359,37.4531,79.0235
80.5313,66686.3672,37.539,78.8828
80.6562,66767.0234,37.25,79.0078
80.586,66847.6094,37.2969,78.8984
80.6484,66928.2578,37.2812,79.0156
80.2422,67008.5,37.4375,78.6016
80.2812,67088.7812,37.25,78.6797
80.7735,67169.5547,37.4063,79.0312
60.875,67230.4297,56.4297,59.2656
61.0234,67291.4531,56.5703,59.4296
61.0157,67352.4688,56.5078,59.4218
60.9062,67413.375,56.4531,59.3125
60.9141,67474.2891,56.8125,59.3047
61.164,67535.4531,56.3984,59.6016
61.0703,67596.5234,56.3672,59.4688
61.0391,67657.5625,56.4218,59.3828
60.8359,67718.3984,56.5469,59.2656
60.8125,67779.2109,56.4844,59.2032
77.3516,67856.5625,75.9531,40.125
77.2109,67933.7734,75.8906,40.125
77.3125,68011.0859,76,40.2266
77.1407,68088.2266,75.8124,40.2656
77.1718,68165.3984,75.8359,40.1407
77.1563,68242.5547,75.8438,40.3125
77.0469,68319.6016,75.7109,40.1641
77.0937,68396.6953,75.7812,40.0234
77.1953,68473.8906,75.7578,40.2187
61.1016,68534.9922,56.6093,59.4219
60.9922,68595.9844,56.5313,59.289
61.1875,68657.1719,56.5469,59.4374
61.0547,68718.2266,56.4609,59.3437
61.2578,68779.4844,56.5078,59.5781
61.2265,68840.7109,56.4375,59.5234
60.9844,68901.6953,56.4687,59.2656
60.8125,68962.5078,56.5937,59.164
60.9766,69023.4844,56.7891,59.3125
60.9922,69084.4766,56.7734,59.2891
78.2656,69162.7422,39.8907,76.539
78.164,69240.9062,39.7578,76.3515
78.0626,69318.9688,39.8047,76.3437
78.2812,69397.25,39.7266,76.5781
77.9766,69475.2266,39.7422,76.2578
78.1015,69553.3281,39.6797,76.4063
78.086,69631.4141,39.8594,76.4297
77.9375,69709.3516,39.8828,76.2969
78.3281,69787.6797,39.7578,76.5312
60.9453,69848.625,56.5234,59.289
60.9844,69909.6094,56.7422,59.3125
60.9609,69970.5703,56.3906,59.3438
61.0625,70031.6328,56.5469,59.375
61.086,70092.7188,56.6172,59.3984
60.914,70153.6328,56.5391,59.2578
60.9531,70214.5859,56.625,59.3515
60.7422,70275.3281,56.4922,59.1875
60.8281,70336.1562,56.8281,59.2891
60.875,70397.0312,56.3671,59.2031
75.0391,70472.0703,73.6719,42.3281
75,70547.0703,73.664,42.2032
74.9063,70621.9766,73.5547,42.2734
75.1953,70697.1719,73.8125,42.2187
75.164,70772.3359,73.7734,42.1953
75.1094,70847.4453,73.75,42.2421
75.0547,70922.5,73.6875,42.1953
75.0547,70997.5547,73.711,42.1718
75.0625,71072.6172,73.6641,42.2656
61.0234,71133.6406,56.5313,59.2734
60.961,71194.6016,56.9453,59.2266
60.914,71255.5156,56.414,59.2188
61.0782,71316.5938,56.3828,59.3672
61.0234,71377.6172,56.4532,59.3282
61.0937,71438.7109,56.625,59.414
60.961,71499.6719,56.6719,59.3203
61.0234,71560.6953,56.5156,59.4297
60.8281,71621.5234,56.5781,59.164
61.0078,71682.5312,56.4687,59.2813
76.3672,71758.8984,41.1797,74.5546
76.0938,71834.9922,41.3047,74.3516
76.1719,71911.1641,41.2266,74.4531
75.9531,71987.1172,41.25,74.3047
78.4453,72065.5625,41.1172,74.3438
76,72141.5625,41.2343,74.3359
75.9375,72217.5,41.1484,74.2422
76.2031,72293.7031,41.1641,74.5078
76.2969,72370,41.2031,74.5703
60.9688,72430.9688,56.5469,59.289
60.8671,72491.8359,56.6406,59.2032
60.7735,72552.6094,56.9062,59.1484
61.0156,72613.625,56.5468,59.375
60.9766,72674.6016,56.6563,59.2656
60.7656,72735.3672,56.5781,59.1407
60.7578,72796.125,56.5859,59.0859
60.9844,72857.1094,56.4765,59.3359
60.9453,72918.0547,56.6093,58.8984
60.6406,72978.6953,56.6563,58.9141
73.875,73052.5703,72.4844,43.1328
73.7735,73126.3438,72.4453,43.1874
73.9765,73200.3203,72.6093,43.1328
73.7735,73274.0938,72.4062,43.0781
73.8671,73347.9609,72.5468,43.2032
73.8985,73421.8594,72.5157,43.1016
73.7812,73495.6406,72.4219,43.0469
73.7422,73569.3828,72.3985,43.2578
74.0547,73643.4375,72.586,43.0859
60.875,73704.3125,56.6094,59.0937
60.9687,73765.2812,56.7343,59.2734
60.7969,73826.0781,56.7578,59.0781
60.7031,73886.7812,56.6797,58.9922
60.7891,73947.5703,56.7187,59.086
60.9453,74008.5156,56.7266,59.3124
60.9688,74069.4844,56.9219,59.2891
60.6718,74130.1562,56.9844,59.0234
60.9844,74191.1406,56.5703,59.3046
60.5235,74251.6641,56.7578,58.7891
74.7812,74326.4453,42.7031,72.9765
74.7735,74401.2188,42.6328,73.0859
74.7187,74475.9375,42.6562,73.0625
74.8203,74550.7578,42.5703,73.1719
74.8203,74625.5781,42.6875,73.1093
74.8985,74700.4766,42.5625,73.2734
74.9375,74775.4141,42.7188,73.2656
74.8281,74850.2422,42.6719,73.1718
74.9453,74925.1875,42.6094,73.1328
60.8359,74986.0234,56.5391,59.2187
60.6485,75046.6719,57.0234,59.0078
60.6093,75107.2812,56.5547,58.9921
61.0235,75168.3047,56.8203,59.336
60.7265,75229.0312,56.4844,59.0938
60.6719,75289.7031,56.9766,59.039
60.6875,75350.3906,56.6796,59.0391
60.6641,75411.0547,56.586,59.0937
60.3906,75471.4453,57.0312,58.789
60.6875,75532.1328,56.9922,58.9766
72.5547,75604.6875,71.1485,44.4687
72.6328,75677.3203,71.2422,44.6016
72.5703,75749.8906,71.2266,44.5
72.5547,75822.4453,71.2188,44.4297
72.6016,75895.0469,71.1953,44.4609
72.6172,75967.6641,71.1719,44.4453
72.3593,76040.0234,70.9609,44.5234
72.5625,76112.5859,71.2031,44.6328
72.836,76185.4219,71.375,44.461
60.6406,76246.0625,56.8438,58.8516
60.7031,76306.7656,57.039,58.9609
60.8125,76367.5781,56.7735,59.0468
61.3985,76428.9766,56.8906,59.0313
61.0078,76489.9844,56.8203,59.2187
60.9375,76550.9219,56.5469,59.1562
60.8359,76611.7578,56.7344,59.0469
61.0938,76672.8516,56.75,59.0546
60.8672,76733.7188,56.75,59.0625
60.9609,76794.6797,56.6641,59.0703
73.7422,76868.4219,43.9141,71.8907
73.4531,76941.875,43.7579,71.7578
73.5938,77015.4688,43.914,71.8985
73.6953,77089.1641,43.9687,71.961
73.4843,77162.6484,43.7578,71.7343
73.4766,77236.125,44.0469,71.7812
73.3828,77309.5078,43.9922,71.6563
73.461,77382.9688,44.0859,71.8203
73.7734,77456.7422,43.9765,71.9063
60.789,77517.5312,56.7656,59.0781
60.8438,77578.375,57.0156,59.164
60.5781,77638.9531,56.5078,58.8828
60.6875,77699.6406,56.5156,58.9922
60.7813,77760.4219,56.625,59.0469
60.6172,77821.0391,56.9453,58.9454
60.5781,77881.6172,56.9531,58.9218
60.5469,77942.1641,56.7344,58.9374
60.8984,78003.0625,56.9375,59.2344
60.625,78063.6875,56.75,58.9141
71.5703,78135.2578,70.1563,45.7734
71.4531,78206.7109,70.1093,45.8203
71.4375,78278.1484,70.0938,45.7969
71.461,78349.6094,70.1406,45.7344
71.4922,78421.1016,70.1484,45.7813
71.5312,78492.6328,70.1797,45.8516
71.4063,78564.0391,70.1015,45.7578
71.4062,78635.4453,70.0938,45.8594
71.5938,78707.0391,70.125,45.7813
60.6484,78767.6875,57.0235,58.9453
60.7031,78828.3906,56.5781,59
61.0391,78889.4297,56.8515,59.3203
60.8047,78950.2344,56.8203,59.0547
60.7187,79010.9531,56.875,59.0234
60.6875,79071.6406,56.5,59.0157
60.7891,79132.4297,56.5547,59.0938
60.8047,79193.2344,56.8359,59.125
60.8047,79254.0391,56.8047,59.1016
60.8515,79314.8906,56.8672,59.1172
72.6328,79387.5234,44.8594,70.8437
72.75,79460.2734,45.1563,71.1329
72.6875,79532.9609,45.039,71.0469
72.8672,79605.8281,45.0938,71.1797
72.8985,79678.7266,44.8516,71.1094
72.8359,79751.5625,44.75,71.1562
72.8359,79824.3984,45.0703,71.0938
73.0157,79897.4141,44.8047,71.211
72.8515,79970.2656,45.0937,71.039
60.9844,80031.25,56.664,59.2891
60.9453,80092.1953,56.5782,59.2813
60.6485,80152.8438,56.75,59.0078
60.6328,80213.4766,56.4843,58.9765
60.5781,80274.0547,56.75,58.8906
61.0469,80335.1016,56.9062,59.4062
61.1562,80396.2578,56.5391,59.5
60.8906,80457.1484,56.7266,59.2578
60.6016,80517.75,56.711,58.9844
60.8516,80578.6016,56.6563,59.1719
70.1093,80648.7109,68.6876,46.9453
70.3438,80719.0547,68.9922,47.0703
70.2656,80789.3203,68.9141,47.0546
70.1719,80859.4922,68.8047,47.0157
70.2812,80929.7734,68.9765,47.0313
70.1094,80999.8828,68.7578,47.0703
70.1875,81070.0703,68.7578,47.2734
70.2109,81140.2812,68.8985,47.1328
70.2344,81210.5156,68.9062,47.0391
70.1094,81280.625,68.6954,47.2187
60.8594,81341.4844,56.3828,59.1718
61.0156,81402.5,56.4844,59.3047
60.9453,81463.4453,56.6172,59.3203
60.9688,81524.4141,56.9141,59.3203
60.9609,81585.375,56.5235,59.2969
61.0391,81646.4141,56.8594,59.375
61.0625,81707.4766,57.25,59.375
61.0937,81768.5703,56.5703,59.4141
61.0391,81829.6094,56.6016,59.336
61.0156,81890.625,56.8438,59.3282
71.9375,81962.5625,46.2891,70.1562
71.7813,82034.3438,46.3593,70.0156
71.8281,82106.1719,45.8594,70.1562
72.0234,82178.1953,46.2578,70.3516
71.6406,82249.8359,46,69.9922
71.8047,82321.6406,45.8437,70.1953
71.8828,82393.5234,46.1016,70.2578
71.7891,82465.3125,46.2265,70.0625
72,82537.3125,45.7968,70.2187
61.2422,82598.5547,56.5468,59.5391
61.1797,82659.7344,56.5,59.4922
61.0937,82720.8281,56.5,59.3984
60.9297,82781.7578,56.5703,59.2734
61.1016,82842.8594,56.4922,59.4766
60.9218,82903.7812,56.9453,59.2422
61.1641,82964.9453,56.5157,59.4922
61.0391,83025.9844,56.4375,59.3281
61.0937,83087.0781,56.5625,59.4454
60.9844,83148.0625,56.789,59.3203
69.1641,83217.2266,67.6797,48.7656
68.9062,83286.1328,67.5,48.3359
68.9844,83355.1172,67.6016,48.4922
69.0625,83424.1797,67.7109,48.5937
69.0703,83493.25,67.6797,48.3594
69.0156,83562.2656,67.5937,48.5469
68.961,83631.2266,67.4922,48.2109
69.0703,83700.2969,67.6094,48.5703
68.914,83769.2109,67.4844,48.9219
69.2266,83838.4375,67.7187,48.7891
61.1484,83899.5859,56.4375,59.3906
61.0235,83960.6094,56.5078,59.3516
60.9531,84021.5625,56.5547,59.3125
61.1172,84082.6797,56.375,59.4531
61.0078,84143.6875,56.4688,59.3281
61.0547,84204.7422,56.5078,59.4375
61.0781,84265.8203,56.5547,59.4141
61.0391,84326.8594,56.5859,59.4062
