latency,time,GPU1,GPU2,fps,time_rel,,
58.1485,86486.4844,56.7031,26.1016,17.19734817,83149.9805,,
58.4375,86544.9219,57.086,26.0313,17.11229947,83208.418,,
58.0547,86602.9766,56.6719,26.1094,17.22513423,83266.4727,,
57.9843,86660.9609,56.6562,26.1797,17.24604764,83324.457,,
58.4766,86719.4375,56.9609,26.125,17.10085744,83382.9336,,
58.3203,86777.7578,56.9375,26.1094,17.1466882,83441.2539,,
58.3203,86836.0781,56.8984,26.0938,17.1466882,83499.5742,,
58.5157,86894.5938,56.7891,26.1406,17.0894307,83558.0899,,
58.0546,86952.6484,56.6328,26.1172,17.2251639,83616.1445,,
58.125,87010.7734,56.7579,26.125,17.20430108,83674.2695,,
58.0938,87068.8672,56.7109,26.0938,17.21354086,83732.3633,,
58.3984,87127.2656,57.0625,26.125,17.12375682,83790.7617,,
58.3282,87185.5938,57.0234,26.0703,17.14436585,83849.0899,,
58.2812,87243.875,56.9219,26.1172,17.15819166,83907.3711,,
58.1484,87302.0234,56.8047,26.0079,17.19737774,83965.5195,,
58.375,87360.3984,56.9766,26.1094,17.13062099,84023.8945,,
58.211,87418.6094,56.7656,26.1562,17.17888372,84082.1055,,
58.1406,87476.75,56.7812,26.1953,17.1996849,84140.2461,,
58.2891,87535.0391,56.8984,26.1875,17.15586619,84198.5352,,
58.1562,87593.1953,56.8359,26.1953,17.1950712,84256.6914,,
58.2813,87651.4766,57.0235,26.1953,17.15816222,84314.9727,,
58.2422,87709.7188,56.8984,26.1797,17.16968109,84373.2149,,
58.3281,87768.0469,56.961,26.1485,17.14439524,84431.543,,
58.4843,87826.5312,56.9687,26.0469,17.09860595,84490.0273,,
58.2266,87884.7578,56.6797,26.1641,17.17428117,84548.2539,,
58.125,87942.8828,56.7344,26.164,17.20430108,84606.3789,,
58.3516,88001.2344,56.9609,26.2031,17.13749066,84664.7305,,
58.4453,88059.6797,57.0781,26.1562,17.11001569,84723.1758,,
58.2656,88117.9453,56.9218,26.1172,17.16278559,84781.4414,,
58.2735,88176.2188,56.8672,26.1016,17.16045887,84839.7149,,
58.0937,88234.3125,56.7109,26.1172,17.21357049,84897.8086,,
58.4453,88292.7578,57.0782,26.0156,17.11001569,84956.2539,,
58.25,88351.0078,56.8594,26.1407,17.16738197,85014.5039,,
58.2578,88409.2656,56.875,26.1562,17.16508347,85072.7617,,
66.961,88476.2266,65.5313,26.211,14.9340661,85139.7227,,
58.2968,88534.5234,56.8828,26.0391,17.1536002,85198.0195,,
58.2578,88592.7812,56.9141,26.1796,17.16508347,85256.2773,,
58.1407,88650.9219,56.8516,26.2422,17.19965532,85314.418,,
58.1172,88709.0391,56.7656,26.1485,17.20661009,85372.5352,,
58.1875,88767.2266,56.836,26.1953,17.1858217,85430.7227,,
58.875,88826.1016,56.9688,26.1328,16.985138,85489.5977,,
58.2109,88884.3125,56.7422,26.1016,17.17891323,85547.8086,,
58.0937,88942.4062,56.7344,25.9844,17.21357049,85605.9023,,
58.2813,89000.6875,56.875,26.1485,17.15816222,85664.1836,,
58.2578,89058.9453,56.9453,26.125,17.16508347,85722.4414,,
58.2344,89117.1797,56.9688,26.1562,17.17198082,85780.6758,,
58.3437,89175.5234,56.9765,26.1172,17.13981115,85839.0195,,
58.4063,89233.9297,57.0703,26.1094,17.12144067,85897.4258,,
58.2578,89292.1875,56.8672,26.1562,17.16508347,85955.6836,,
58.3828,89350.5703,56.8984,26.1171,17.12833232,86014.0664,,
58.0547,89408.625,56.7031,26.0313,17.22513423,86072.1211,,
58.1875,89466.8125,56.7734,26.0391,17.1858217,86130.3086,,
58.1953,89525.0078,56.8672,26.1719,17.18351826,86188.5039,,
58.5313,89583.5391,56.5938,26.1015,17.08487596,86247.0352,,
58.2265,89641.7656,56.7734,26.0312,17.17431067,86305.2617,,
58.2032,89699.9688,56.8515,26.0547,17.18118591,86363.4649,,
58.2265,89758.1953,56.8437,26.086,17.17431067,86421.6914,,
58.1328,89816.3281,56.7968,26.1797,17.20199268,86479.8242,,
58.0625,89874.3906,56.75,26.1797,17.22282024,86537.8867,,
58.1485,89932.5391,56.711,26.0625,17.19734817,86596.0352,,
58.1875,89990.7266,56.8516,26.1953,17.1858217,86654.2227,,
58.6875,90049.4141,56.9454,26.0469,17.03940362,86712.9102,,
58.3281,90107.7422,56.8281,26.1485,17.14439524,86771.2383,,
58.2031,90165.9453,56.7109,26.0234,17.18121543,86829.4414,,
58.5235,90224.4688,57.0625,26.0468,17.08715302,86887.9649,,
58.1484,90282.6172,56.8047,26.1954,17.19737774,86946.1133,,
58.3359,90340.9531,57.039,26.1094,17.14210289,87004.4492,,
57.9766,90398.9297,56.5937,26.1875,17.24833812,87062.4258,,
57.9297,90456.8594,56.5781,26.1719,17.26230241,87120.3555,,
58.5234,90515.3828,56.8906,26.0546,17.08718222,87178.8789,,
58.2188,90573.6016,56.7578,26.1484,17.17658213,87237.0977,,
58.2422,90631.8438,56.9141,26.1015,17.16968109,87295.3399,,
58,90689.8438,56.625,26.1016,17.24137931,87353.3399,,
58.2812,90748.125,56.9375,26.2109,17.15819166,87411.6211,,
58.2266,90806.3516,56.9453,26.0391,17.17428117,87469.8477,,
58.4531,90864.8047,57.1016,25.9844,17.10773252,87528.3008,,
58.0469,90922.8516,56.7031,26.125,17.22744884,87586.3477,,
58.7578,90981.6094,56.8907,26.1406,17.01901705,87645.1055,,
58.6718,91040.2812,57.0235,26.1094,17.0439632,87703.7773,,
58.3047,91098.5859,56.9218,26.1719,17.15127597,87762.082,,
58.0782,91156.6641,56.6875,26.1328,17.21816447,87820.1602,,
58.1406,91214.8047,56.8203,26.0937,17.1996849,87878.3008,,
59.125,91273.9297,57.0156,26.1172,16.91331924,87937.4258,,
58.1328,91332.0625,56.6172,26.1641,17.20199268,87995.5586,,
58.3594,91390.4219,56.9453,26.2032,17.13520016,88053.918,,
58.2343,91448.6562,56.8203,26.1875,17.17201031,88112.1523,,
58.1563,91506.8125,56.8281,26.1016,17.19504164,88170.3086,,
58.2109,91565.0234,56.961,26.0937,17.17891323,88228.5195,,
58.125,91623.1484,56.7891,26.086,17.20430108,88286.6445,,
58.461,91681.6094,57.0938,26.0312,17.10542071,88345.1055,,
58.1094,91739.7188,56.7031,26.1328,17.20891973,88403.2149,,
58.5703,91798.2891,56.9532,26.1953,17.07349971,88461.7852,,
58.3281,91856.6172,56.9688,26.1016,17.14439524,88520.1133,,
58.2812,91914.8984,56.9141,26.1094,17.15819166,88578.3945,,
58.3438,91973.2422,57.0156,26.1407,17.13978178,88636.7383,,
58.9844,92032.2266,56.8985,26.0937,16.9536352,88695.7227,,
58.375,92090.6016,56.9219,26.0782,17.13062099,88754.0977,,
58.0468,92148.6484,56.6953,26.0547,17.22747852,88812.1445,,
57.9141,92206.5625,56.5468,26.125,17.26695226,88870.0586,,
58.1953,92264.7578,56.8672,26.1797,17.18351826,88928.2539,,
58.1641,92322.9219,56.8906,26.0157,17.19273573,88986.418,,
58.2812,92381.2031,56.9218,26.1094,17.15819166,89044.6992,,
58.3047,92439.5078,56.9687,26.1172,17.15127597,89103.0039,,
58.9688,92498.4766,56.8594,26.0468,16.95812023,89161.9727,,
58.0312,92556.5078,56.5078,26.0859,17.23210962,89220.0039,,
58.0391,92614.5469,56.711,26.1563,17.22976407,89278.043,,
58.3515,92672.8984,56.9453,26.0391,17.13752003,89336.3945,,
58.3047,92731.2031,56.9609,26.1563,17.15127597,89394.6992,,
57.875,92789.0781,56.6094,26.1797,17.27861771,89452.5742,,
58.211,92847.2891,56.875,26.125,17.17888372,89510.7852,,
57.9375,92905.2266,56.5703,26.1719,17.25997843,89568.7227,,
58.3906,92963.6172,56.8672,26.1094,17.12604426,89627.1133,,
58.5859,93022.2031,57.1406,26.1875,17.06895345,89685.6992,,
57.9531,93080.1562,56.5937,26.0938,17.25533233,89743.6523,,
57.9376,93138.0938,56.5469,26.211,17.25994863,89801.5899,,
57.8828,93195.9766,56.5547,26.086,17.27628933,89859.4727,,
58.1015,93254.0781,56.8359,26.0391,17.21125961,89917.5742,,
58.211,93312.2891,56.836,26.0313,17.17888372,89975.7852,,
58.1406,93370.4297,56.8125,26.1328,17.1996849,90033.9258,,
58.625,93429.0547,56.9297,26.1015,17.0575693,90092.5508,,
57.9297,93486.9844,56.4844,26.0468,17.26230241,90150.4805,,
58.1094,93545.0938,56.7657,26.0156,17.20891973,90208.5899,,
58.3515,93603.4453,56.9687,26.086,17.13752003,90266.9414,,
58.0313,93661.4766,56.6875,26.1094,17.23207993,90324.9727,,
58.2656,93719.7422,57.0078,26.0312,17.16278559,90383.2383,,
58.2422,93777.9844,56.875,26.0937,17.16968109,90441.4805,,
58.2344,93836.2188,56.8906,26.0234,17.17198082,90499.7149,,
58.3359,93894.5547,56.8125,26.1093,17.14210289,90558.0508,,
58.3984,93952.9531,56.9218,26.125,17.12375682,90616.4492,,
58.2344,94011.1875,56.8828,26.1563,17.17198082,90674.6836,,
58.2031,94069.3906,56.8438,26.0234,17.18121543,90732.8867,,
57.9844,94127.375,56.6719,26.0625,17.24601789,90790.8711,,
58.2656,94185.6406,56.9922,26.0781,17.16278559,90849.1367,,
58.3282,94243.9688,57,26.1328,17.14436585,90907.4649,,
58.1328,94302.1016,56.7969,26.125,17.20199268,90965.5977,,
58.3125,94360.4141,56.8516,26.086,17.14898178,91023.9102,,
58.3359,94418.75,56.8359,26.0391,17.14210289,91082.2461,,
58.3516,94477.1016,57.0078,26.2265,17.13749066,91140.5977,,
58.2734,94535.375,56.8828,26.1563,17.16048832,91198.8711,,
58.25,94593.625,56.9219,26.1406,17.16738197,91257.1211,,
58.8125,94652.4375,56.7109,26.125,17.0031881,91315.9336,,
58.3437,94710.7812,56.8985,26.1406,17.13981115,91374.2773,,
58.4297,94769.2109,57.1015,26.2187,17.11458385,91432.707,,
58.2969,94827.5078,56.9141,26.0391,17.15357077,91491.0039,,
58.2813,94885.7891,56.961,26.0235,17.15816222,91549.2852,,
57.9062,94943.6953,56.664,26.1094,17.26930795,91607.1914,,
58.2656,95001.9609,56.9063,26.1329,17.16278559,91665.457,,
58.2891,95060.25,56.9453,26.125,17.15586619,91723.7461,,
58.3516,95118.6016,56.625,26.1093,17.13749066,91782.0977,,
58.414,95177.0156,56.9687,26.1797,17.11918376,91840.5117,,
58.1406,95235.1562,56.8047,26.1641,17.1996849,91898.6523,,
58.1172,95293.2734,56.75,26.1016,17.20661009,91956.7695,,
58.1641,95351.4375,56.8437,26.0391,17.19273573,92014.9336,,
58.2187,95409.6562,56.961,26.1406,17.17661164,92073.1523,,
58.0469,95467.7031,56.7109,26.0859,17.22744884,92131.1992,,
58.1563,95525.8594,56.7969,26.1016,17.19504164,92189.3555,,
59.3203,95585.1797,56.9922,26.1485,16.85763558,92248.6758,,
58.3203,95643.5,56.8515,26.1094,17.1466882,92306.9961,,
58.0547,95701.5547,56.7031,26.0312,17.22513423,92365.0508,,
58.2344,95759.7891,56.8047,26.0625,17.17198082,92423.2852,,
58.1718,95817.9609,56.8203,26.2031,17.19045998,92481.457,,
59,95876.9609,56.961,26.164,16.94915254,92540.457,,
58.4688,95935.4297,57.0234,26.1406,17.10313877,92598.9258,,
58.3672,95993.7969,56.9922,26.25,17.13291026,92657.293,,
60.5859,96054.3828,57.2031,26.1953,16.50549055,92717.8789,,
58.2188,96112.6016,56.789,26.1093,17.17658213,92776.0977,,
58.7187,96171.3203,56.75,26.0312,17.03034979,92834.8164,,
58.4453,96229.7656,56.9375,26.0469,17.11001569,92893.2617,,
58.1641,96287.9297,56.7891,26.0703,17.19273573,92951.4258,,
58.4453,96346.375,57.0469,26.0937,17.11001569,93009.8711,,
58,96404.375,56.6484,26.2422,17.24137931,93067.8711,,
58.8906,96463.2656,56.9453,26.2032,16.98063868,93126.7617,,
58.1563,96521.4219,56.711,26.1562,17.19504164,93184.918,,
58.1797,96579.6016,56.836,26.1562,17.18812576,93243.0977,,
58.0781,96637.6797,56.7187,26.1953,17.21819412,93301.1758,,
57.9531,96695.6328,56.6328,26.0469,17.25533233,93359.1289,,
58.2969,96753.9297,57.0078,26.1797,17.15357077,93417.4258,,
58.3437,96812.2734,56.961,26.2031,17.13981115,93475.7695,,
58.3282,96870.6016,56.961,26.1563,17.14436585,93534.0977,,
58.6484,96929.25,56.9297,26.1641,17.05076353,93592.7461,,
58.5391,96987.7891,57.0391,26.1485,17.08259949,93651.2852,,
58.1328,97045.9219,56.7344,26.0469,17.20199268,93709.418,,
58.4531,97104.375,57.0469,26.1875,17.10773252,93767.8711,,
58.3359,97162.7109,56.9687,26.1796,17.14210289,93826.207,,
59.086,97221.7969,57.1094,26.1562,16.92448296,93885.293,,
58.5,97280.2969,57.0391,26.0469,17.09401709,93943.793,,
58.0781,97338.375,56.7109,26.125,17.21819412,94001.8711,,
58.2422,97396.6172,56.8515,26.2656,17.16968109,94060.1133,,
58.375,97454.9922,57.0156,26.2031,17.13062099,94118.4883,,
58.0234,97513.0156,56.7343,26.1328,17.23442611,94176.5117,,
58.1797,97571.1953,56.8125,26.1718,17.18812576,94234.6914,,
58.2578,97629.4531,56.8828,26.1406,17.16508347,94292.9492,,
58.1797,97687.6328,56.6875,26.1015,17.18812576,94351.1289,,
58.1563,97745.7891,56.7031,26.2422,17.19504164,94409.2852,,
58,97803.7891,56.6406,26.1562,17.24137931,94467.2852,,
58.2031,97861.9922,56.7969,26.164,17.18121543,94525.4883,,
58.2266,97920.2188,56.8672,26.1484,17.17428117,94583.7149,,
57.8437,97978.0625,56.5391,26.125,17.2879674,94641.5586,,
58.4375,98036.5,57.0625,26.0547,17.11229947,94699.9961,,
58.375,98094.875,57.0078,26.0469,17.13062099,94758.3711,,
58.7188,98153.5938,56.9531,26.164,17.03032078,94817.0899,,
58.1718,98211.7656,56.6797,26.1563,17.19045998,94875.2617,,
58.125,98269.8906,56.7734,26.1016,17.20430108,94933.3867,,
58.0391,98327.9297,56.6641,26.086,17.22976407,94991.4258,,
58.1406,98386.0703,56.7656,26.0313,17.1996849,95049.5664,,
58.2578,98444.3281,57.0156,26.2265,17.16508347,95107.8242,,
58.2266,98502.5547,56.8906,26.164,17.17428117,95166.0508,,
58.3594,98560.9141,57.0156,26.2266,17.13520016,95224.4102,,
58.0781,98618.9922,56.6719,26.1563,17.21819412,95282.4883,,
58.3359,98677.3281,56.8828,26.0234,17.14210289,95340.8242,,
58.2969,98735.625,56.9609,26.125,17.15357077,95399.1211,,
58.2812,98793.9062,56.9063,26.0703,17.15819166,95457.4023,,
58.6094,98852.5156,57.2578,26.1718,17.06210949,95516.0117,,
58.3516,98910.8672,57.0625,25.9766,17.13749066,95574.3633,,
58.039,98968.9062,56.6797,26.0391,17.22979376,95632.4023,,
58.2032,99027.1094,56.8516,26.1094,17.18118591,95690.6055,,
58.0781,99085.1875,56.6328,26.1719,17.21819412,95748.6836,,
58.5547,99143.7422,57.0625,26.1015,17.07804839,95807.2383,,
58.0781,99201.8203,56.7109,26.0313,17.21819412,95865.3164,,
58.375,99260.1953,56.9844,26.1562,17.13062099,95923.6914,,
58.4609,99318.6562,57.0938,26.0312,17.10544997,95982.1523,,
58.8672,99377.5234,56.875,26.1094,16.98738856,96041.0195,,
58.1328,99435.6562,56.6485,26.1718,17.20199268,96099.1523,,
58.2266,99493.8828,56.875,26.1406,17.17428117,96157.3789,,
58.2422,99552.125,56.8437,26.1875,17.16968109,96215.6211,,
58.1406,99610.2656,56.8125,26.2031,17.1996849,96273.7617,,
58.3828,99668.6484,57.0937,26.1172,17.12833232,96332.1445,,
58.2032,99726.8516,56.8594,26.125,17.18118591,96390.3477,,
58.2031,99785.0547,56.8594,26.0312,17.18121543,96448.5508,,
58.4219,99843.4766,56.9843,26.1484,17.11686885,96506.9727,,
58.5078,99901.9844,56.9063,26.0937,17.0917382,96565.4805,,
58.3828,99960.3672,57.0078,25.9843,17.12833232,96623.8633,,
58.3281,100018.6953,56.7735,26.2735,17.14439524,96682.1914,,
58.3125,100077.0078,56.9297,26.0312,17.14898178,96740.5039,,
58.0313,100135.0391,56.789,26.1718,17.23207993,96798.5352,,
58.039,100193.0781,56.8437,26.164,17.22979376,96856.5742,,
58,100251.0781,56.8047,26.2031,17.24137931,96914.5742,,
57.9844,100309.0625,56.7891,26.125,17.24601789,96972.5586,,
58.2734,100367.3359,57.0469,26.25,17.16048832,97030.832,,
57.9844,100425.3203,56.7578,26.1094,17.24601789,97088.8164,,
57.9688,100483.2891,56.6797,26.1015,17.25065898,97146.7852,,
58.0078,100541.2969,56.7734,26.1953,17.23906095,97204.793,,
58.125,100599.4219,56.961,26.0703,17.20430108,97262.918,,
58.1719,100657.5938,56.9765,26.0781,17.19043043,97321.0899,,
57.8828,100715.4766,56.6875,26.1328,17.27628933,97378.9727,,
58.0859,100773.5625,56.875,26.0234,17.215882,97437.0586,,
58.125,100831.6875,56.9531,26.1719,17.20430108,97495.1836,,
58.0781,100889.7656,56.8985,26.0234,17.21819412,97553.2617,,
58.375,100948.1406,57.1875,26.0313,17.13062099,97611.6367,,
58.1094,101006.25,56.9375,26.0625,17.20891973,97669.7461,,
57.9141,101064.1641,56.7344,26.1719,17.26695226,97727.6602,,
58,101122.1641,56.7422,26.1875,17.24137931,97785.6602,,
58.1797,101180.3438,57.0078,26.0313,17.18812576,97843.8399,,
58.0859,101238.4297,56.8828,26.0468,17.215882,97901.9258,,
57.9765,101296.4062,56.7656,26.0547,17.24836787,97959.9023,,
58.0157,101354.4219,56.8282,26.2109,17.23671351,98017.918,,
57.875,101412.2969,56.6641,26.1016,17.27861771,98075.793,,
58.0312,101470.3281,56.8359,26.086,17.23210962,98133.8242,,
58.1875,101528.5156,57.0157,26.0312,17.1858217,98192.0117,,
58.2422,101586.7578,57.0313,26.0469,17.16968109,98250.2539,,
58.1797,101644.9375,56.9766,26.0703,17.18812576,98308.4336,,
57.9766,101702.9141,56.7891,26.1563,17.24833812,98366.4102,,
58.1406,101761.0547,56.9453,26.1093,17.1996849,98424.5508,,
58.1015,101819.1562,56.8438,26.0469,17.21125961,98482.6523,,
57.8985,101877.0547,56.6406,26.0235,17.27160462,98540.5508,,
58,101935.0547,56.8047,26.1016,17.24137931,98598.5508,,
57.7656,101992.8203,56.6015,26.2031,17.31134101,98656.3164,,
58.2031,102051.0234,57,25.9766,17.18121543,98714.5195,,
57.8828,102108.9062,56.6875,26.0078,17.27628933,98772.4023,,
58.0704,102166.9766,56.8828,26.1563,17.22047721,98830.4727,,
57.9765,102224.9531,56.789,26.0547,17.24836787,98888.4492,,
57.9375,102282.8906,56.7813,26.125,17.25997843,98946.3867,,
58.1953,102341.0859,57.0469,26.1015,17.18351826,99004.582,,
58,102399.0859,56.8203,26.0391,17.24137931,99062.582,,
58.0235,102457.1094,56.8359,26.1172,17.23439641,99120.6055,,
58.0078,102515.1172,56.7422,26.1016,17.23906095,99178.6133,,
58.2734,102573.3906,57.0781,26.0234,17.16048832,99236.8867,,
58.2188,102631.6094,57.0469,26.0469,17.17658213,99295.1055,,
58.0703,102689.6797,56.8672,25.9921,17.22050687,99353.1758,,
58.0312,102747.7109,56.8828,26.1016,17.23210962,99411.207,,
57.9766,102805.6875,56.789,26.1016,17.24833812,99469.1836,,
58.0234,102863.7109,56.8438,26.1016,17.23442611,99527.207,,
58.1016,102921.8125,56.914,26.039,17.21122998,99585.3086,,
57.8281,102979.6406,56.6328,26.0703,17.29263109,99643.1367,,
58.125,103037.7656,56.9688,26.1172,17.20430108,99701.2617,,
58.1485,103095.9141,56.961,26.0937,17.19734817,99759.4102,,
58.3047,103154.2188,57.125,26.1328,17.15127597,99817.7149,,
58.0781,103212.2969,56.7344,26.1016,17.21819412,99875.793,,
58.25,103270.5469,57,26.0469,17.16738197,99934.043,,
58.0859,103328.6328,56.8828,26.0234,17.215882,99992.1289,,
58.4219,103387.0547,57.2188,26.1563,17.11686885,100050.5508,,
58.0859,103445.1406,56.8984,26,17.215882,100108.6367,,
57.9766,103503.1172,56.7813,26.0625,17.24833812,100166.6133,,
58.1484,103561.2656,56.9609,26.0469,17.19737774,100224.7617,,
57.9219,103619.1875,56.7188,26.0937,17.26462702,100282.6836,,
58.2344,103677.4219,57.0157,26.0703,17.17198082,100340.918,,
58.1562,103735.5781,56.9687,26.1015,17.1950712,100399.0742,,
58.0235,103793.6016,56.8516,26.125,17.23439641,100457.0977,,
58.1015,103851.7031,56.9374,25.9688,17.21125961,100515.1992,,
58.1328,103909.8359,56.9218,26.1719,17.20199268,100573.332,,
57.7735,103967.6094,56.5625,26.0078,17.30897384,100631.1055,,
58.0937,104025.7031,56.8984,26.0547,17.21357049,100689.1992,,
58.2188,104083.9219,57.0313,26.039,17.17658213,100747.418,,
58.2656,104142.1875,57.0703,26,17.16278559,100805.6836,,
57.8828,104200.0703,56.7109,26.0469,17.27628933,100863.5664,,
58.0235,104258.0938,56.7968,26.1953,17.23439641,100921.5899,,
58.2343,104316.3281,57.039,26.1406,17.17201031,100979.8242,,
57.875,104374.2031,56.7109,26.039,17.27861771,101037.6992,,
57.8672,104432.0703,56.6875,26.125,17.28094672,101095.5664,,
58.0547,104490.125,56.875,26.0078,17.22513423,101153.6211,,
57.9766,104548.1016,56.7891,26.0937,17.24833812,101211.5977,,
58.2109,104606.3125,56.9687,26.1016,17.17891323,101269.8086,,
58.0547,104664.3672,56.8594,26.0468,17.22513423,101327.8633,,
58.3047,104722.6719,57.0938,26.1875,17.15127597,101386.168,,
58.1015,104780.7734,56.8906,26.1796,17.21125961,101444.2695,,
58.2188,104838.9922,57.0313,25.9609,17.17658213,101502.4883,,
58.2266,104897.2188,56.9374,26.1406,17.17428117,101560.7149,,
57.9374,104955.1562,56.7813,26.1563,17.26000822,101618.6523,,
58.2422,105013.3984,57.0469,26.2734,17.16968109,101676.8945,,
58.0782,105071.4766,56.8906,26.0547,17.21816447,101734.9727,,
58.0859,105129.5625,56.9062,26.1719,17.215882,101793.0586,,
58.0469,105187.6094,56.8281,26.0234,17.22744884,101851.1055,,
58.1797,105245.7891,56.9766,26.1485,17.18812576,101909.2852,,
57.875,105303.6641,56.6797,25.9609,17.27861771,101967.1602,,
57.9765,105361.6406,56.7734,25.9687,17.24836787,102025.1367,,
58.2032,105419.8438,57.0313,26.1328,17.18118591,102083.3399,,
58.1796,105478.0234,56.9844,26.0547,17.1881553,102141.5195,,
58.2813,105536.3047,57.0625,26.1094,17.15816222,102199.8008,,
58.25,105594.5547,57.0625,26.1953,17.16738197,102258.0508,,
57.8281,105652.3828,56.6094,26.039,17.29263109,102315.8789,,
58.4063,105710.7891,57.1875,26.0938,17.12144067,102374.2852,,
57.8828,105768.6719,56.711,26.1172,17.27628933,102432.168,,
58.1484,105826.8203,56.9453,26.0468,17.19737774,102490.3164,,
57.8516,105884.6719,56.6641,26.1406,17.28560662,102548.168,,
58.2734,105942.9453,57.0625,26.1172,17.16048832,102606.4414,,
58.0078,106000.9531,56.7734,26.1172,17.23906095,102664.4492,,
58.1563,106059.1094,56.9453,26.0391,17.19504164,102722.6055,,
58.375,106117.4844,57.1719,26.0937,17.13062099,102780.9805,,
58.1797,106175.6641,57,26.1563,17.18812576,102839.1602,,
58.1562,106233.8203,56.9766,26.1016,17.1950712,102897.3164,,
58.2735,106292.0938,57.0156,26.0781,17.16045887,102955.5899,,
58.0624,106350.1562,56.836,26.1094,17.2228499,103013.6523,,
57.9219,106408.0781,56.7344,26.1171,17.26462702,103071.5742,,
58.1172,106466.1953,56.8984,26.1406,17.20661009,103129.6914,,
58.1328,106524.3281,56.9609,26.039,17.20199268,103187.8242,,
58.1016,106582.4297,56.9375,26.0859,17.21122998,103245.9258,,
57.8515,106640.2812,56.6719,26.1407,17.2856365,103303.7773,,
58.336,106698.6172,57,26.0547,17.14207351,103362.1133,,
58.1719,106756.7891,56.9141,26.0624,17.19043043,103420.2852,,
58.0468,106814.8359,56.8594,26.125,17.22747852,103478.332,,
58.3203,106873.1562,57.1172,26.0469,17.1466882,103536.6523,,
58.3672,106931.5234,57.1407,26.0625,17.13291026,103595.0195,,
58.0078,106989.5312,56.836,26.1719,17.23906095,103653.0273,,
57.9454,107047.4766,56.7969,25.9922,17.25762528,103710.9727,,
58.164,107105.6406,56.9687,25.9609,17.19276528,103769.1367,,
58.1953,107163.8359,56.9844,26.039,17.18351826,103827.332,,
58.0782,107221.9141,56.875,26.0625,17.21816447,103885.4102,,
58.4297,107280.3438,57.2188,26.0703,17.11458385,103943.8399,,
57.7812,107338.125,56.6015,26,17.30666722,104001.6211,,
58.0547,107396.1797,56.7968,26.2187,17.22513423,104059.6758,,
58.0937,107454.2734,56.9063,26.039,17.21357049,104117.7695,,
57.8985,107512.1719,56.6797,26.1563,17.27160462,104175.668,,
58.1093,107570.2812,56.9141,26.1485,17.20894934,104233.7773,,
57.9219,107628.2031,56.7578,26.2031,17.26462702,104291.6992,,
58.3281,107686.5312,57.1171,26.1562,17.14439524,104350.0273,,
58,107744.5312,56.7735,26.2031,17.24137931,104408.0273,,
58.0313,107802.5625,56.8047,26.039,17.23207993,104466.0586,,
58.0313,107860.5938,56.8203,26.1406,17.23207993,104524.0899,,
57.9453,107918.5391,56.7422,26.1094,17.25765506,104582.0352,,
58.0078,107976.5469,56.8203,26.0547,17.23906095,104640.043,,
58.2578,108034.8047,57.1094,26.0469,17.16508347,104698.3008,,
58.0234,108092.8281,56.7812,25.9921,17.23442611,104756.3242,,
58.2031,108151.0312,56.9922,26.1797,17.18121543,104814.5273,,
58.1485,108209.1797,56.9297,25.9844,17.19734817,104872.6758,,
58.2265,108267.4062,57,26.0312,17.17431067,104930.9023,,
57.8829,108325.2891,56.6797,26.1563,17.27625948,104988.7852,,
58.0703,108383.3594,56.9063,26.0157,17.22050687,105046.8555,,
58.4297,108441.7891,57.2266,26.0078,17.11458385,105105.2852,,
57.9609,108499.75,56.7891,25.9922,17.25301022,105163.2461,,
58.3203,108558.0703,56.8046,25.9922,17.1466882,105221.5664,,
58.1328,108616.2031,56.9609,26.0235,17.20199268,105279.6992,,
57.8047,108674.0078,56.6094,26.1407,17.29963134,105337.5039,,
58.1484,108732.1562,56.961,26.0938,17.19737774,105395.6523,,
57.875,108790.0312,56.6641,26.0468,17.27861771,105453.5273,,
58.0547,108848.0859,56.8437,26.164,17.22513423,105511.582,,
58.1797,108906.2656,56.9765,26.0391,17.18812576,105569.7617,,
58.0703,108964.3359,56.8359,26.0469,17.22050687,105627.832,,
57.8985,109022.2344,56.6953,26.1719,17.27160462,105685.7305,,
58.125,109080.3594,56.9453,25.9766,17.20430108,105743.8555,,
58.2812,109138.6406,57.086,26.1953,17.15819166,105802.1367,,
57.7735,109196.4141,56.5938,26.1562,17.30897384,105859.9102,,
58.1093,109254.5234,56.9532,26.1406,17.20894934,105918.0195,,
58.0704,109312.5938,56.7656,26.1328,17.22047721,105976.0899,,
58.1562,109370.75,56.8672,26.0937,17.1950712,106034.2461,,
58.1875,109428.9375,56.9609,26.1407,17.1858217,106092.4336,,
58.2813,109487.2188,57.0703,26.0234,17.15816222,106150.7149,,
58,109545.2188,56.836,26.2031,17.24137931,106208.7149,,
58.1171,109603.3359,56.9375,26.125,17.2066397,106266.832,,
58.0625,109661.3984,56.8984,26.125,17.22282024,106324.8945,,
57.9688,109719.3672,56.8047,26.125,17.25065898,106382.8633,,
58.164,109777.5312,56.9454,26.0468,17.19276528,106441.0273,,
58.1719,109835.7031,56.9687,26.0156,17.19043043,106499.1992,,
58.1016,109893.8047,56.8906,26.0313,17.21122998,106557.3008,,
58.1719,109951.9766,56.9766,26.1093,17.19043043,106615.4727,,
58.0781,110010.0547,56.9062,26.1562,17.21819412,106673.5508,,
58.2891,110068.3438,57.0859,26.2266,17.15586619,106731.8399,,
