latency,time,GPU1,GPU2
44.1211,45574.7109,42.7344,21.3125
44.4063,45619.1172,43.0039,21.2657
44.2695,45663.3867,42.8789,21.3047
44.168,45707.5547,42.7187,21.2852
38.168,45745.7227,36.7852,35.6172
38.207,45783.9297,36.8165,35.4687
37.9062,45821.8359,36.4844,35.3321
37.7149,45859.5508,36.3125,35.5196
37.8125,45897.3633,36.4141,35.2773
37.9023,45935.2656,36.4961,35.4414
37.8438,45973.1094,36.4414,35.4532
37.7344,46010.8438,36.3242,35.4102
38.0312,46048.875,36.6016,35.3867
37.9922,46086.8672,36.5742,35.3711
37.9609,46124.8281,36.5469,35.5664
38.3125,46163.1406,36.8477,35.5352
38.3086,46201.4492,36.8828,35.4609
38.125,46239.5742,36.707,35.5195
38.3867,46277.9609,36.9922,35.3515
38.0469,46316.0078,36.582,35.4844
54.875,46370.8828,28.504,53.1758
54.8867,46425.7695,28.2227,53.125
54.918,46480.6875,27.8633,53.164
54.9727,46535.6602,27.918,53.3321
55.6757,46591.3359,27.7109,53.164
54.9336,46646.2695,27.6954,53.2929
54.9297,46701.1992,27.7578,53.2578
54.8086,46756.0078,27.6641,53.1015
54.8867,46810.8945,27.6914,53.207
55.9258,46866.8203,27.7422,53.25
54.918,46921.7383,27.664,53.125
56.039,46977.7773,27.2266,54.3086
56.375,47034.1523,27.3086,54.7578
56.0313,47090.1836,27.3086,54.3867
56.1875,47146.3711,27.2578,54.3321
56.0469,47202.418,27.2852,54.3945
56.0039,47258.4219,27.2734,54.3946
57.625,47316.0469,27.25,54.2773
55.9883,47372.0352,27.1953,54.3399
56.0976,47428.1328,27.0976,54.4493
56.3047,47484.4375,27.1133,54.6563
56.0586,47540.4961,27.2539,54.2422
39.1445,47579.6406,34.6015,37.4258
39.168,47618.8086,34.5742,37.5586
39.3945,47658.2031,35.3907,37.6407
39.6485,47697.8516,35.3242,37.8906
39.1367,47736.9883,35.2578,37.5195
39.1719,47776.1602,35.0039,37.4804
39.0859,47815.2461,35.3593,37.4062
39.3164,47854.5625,35.1641,37.6563
39.2305,47893.793,35.0664,37.5938
39.4648,47933.2578,35.3204,37.8281
39.1914,47972.4492,35.3047,37.6211
39.1133,48011.5625,35.1602,37.4414
39.0313,48050.5938,35.0507,37.461
39.0351,48089.6289,35.3242,37.4726
39.5742,48129.2031,35.3828,37.7188
42.8985,48172.1016,41.418,23.8672
43.0937,48215.1953,41.7226,23.9102
43.0508,48258.2461,41.6329,23.7578
43.1758,48301.4219,41.75,23.625
43,48344.4219,41.6133,23.75
43.1328,48387.5547,41.7227,23.8047
43.0234,48430.5781,41.6484,24.0078
43.5821,48474.1602,42.1563,23.8164
43.246,48517.4062,41.8867,23.8984
43.1719,48560.5781,41.7812,24.0899
45.6446,48606.2227,44.2695,24.1523
43.3437,48649.5664,41.9648,23.8359
43.168,48692.7344,41.8164,23.7422
43.6601,48736.3945,42.2226,23.9493
43.4727,48779.8672,42.0821,24.0078
38.4062,48818.2734,37.0117,35.3829
38.0235,48856.2969,36.6562,35.1758
38.0351,48894.332,36.668,35.211
38.0039,48932.3359,36.6524,35.2656
37.6485,48969.9844,36.3086,35.3125
38.1797,49008.1641,36.8125,35.2657
37.957,49046.1211,36.5977,35.2656
37.8672,49083.9883,36.5039,35.2539
37.6797,49121.668,36.3281,35.3243
37.6211,49159.2891,36.2852,35.2305
37.5859,49196.875,36.2149,35.2774
37.7695,49234.6445,36.3711,35.5664
38.1055,49272.75,36.7383,35.3984
37.9648,49310.7148,36.5743,35.5703
37.4922,49348.207,36.1368,35.3554
37.668,49385.875,36.1993,35.4258
51.6992,49437.5742,29.7539,50.0703
51.586,49489.1602,29.6602,49.9258
51.8984,49541.0586,29.3437,50.2422
51.6445,49592.7031,29.293,49.9883
51.7617,49644.4648,29.1719,50.1328
51.6368,49696.1016,29.125,50
51.5625,49747.6641,29.0156,49.9727
51.6914,49799.3555,29.0117,50.1016
51.7734,49851.1289,29.1211,50.1719
51.7266,49902.8555,29.1015,50.1406
51.6367,49954.4922,29.1133,50.0859
51.7969,50006.2891,29.0117,50
53.1601,50059.4492,28.6563,51.5703
53.0391,50112.4883,28.543,51.4493
53.0781,50165.5664,28.4571,51.5
53.1914,50218.7578,28.4531,51.582
52.9649,50271.7227,28.6329,51.3555
53.2929,50325.0156,28.3789,51.6992
52.9532,50377.9688,28.5508,51.4024
53.2382,50431.207,28.4922,51.625
54.1836,50485.3906,28.5547,51.4336
53.3633,50538.7539,29.0976,51.6836
53.332,50592.0859,28.7421,51.5039
39.6211,50631.707,34.6445,37.9219
39.3555,50671.0625,34.6407,37.6953
39.6875,50710.75,35.0743,37.9375
39.5547,50750.3047,35.2383,37.8164
39.4961,50789.8008,35.125,37.7579
39.543,50829.3438,34.9883,37.7852
39.3476,50868.6914,35.3672,37.6953
39.4922,50908.1836,35.2109,37.8398
39.5469,50947.7305,35.0781,37.9766
39.4648,50987.1953,34.9297,37.8984
39.5938,51026.7891,35.2656,37.9883
39.4257,51066.2148,35.1094,37.7539
39.3946,51105.6094,35.1055,37.7617
39.4609,51145.0703,34.9727,37.8164
39.5508,51184.6211,35.2383,37.7461
42.2305,51226.8516,40.8476,25.3867
42.5898,51269.4414,41.2461,25.8046
42.6484,51312.0898,41.2734,25.9492
42.586,51354.6758,41.1992,25.7304
42.7226,51397.3984,41.3398,25.8477
42.2813,51439.6797,40.9063,25.9414
42.7187,51482.3984,41.3398,25.6875
42.7891,51525.1875,41.3555,25.9336
43.0586,51568.2461,41.5937,25.1758
42.75,51610.9961,41.336,25.8984
42.7109,51653.707,41.3398,25.7188
42.9727,51696.6797,41.5899,25.75
43.2031,51739.8828,41.8398,25.4258
42.8008,51782.6836,41.3516,25.3281
43.5937,51826.2773,42.2344,23.9649
43.711,51869.9883,42.3438,23.832
43.582,51913.5703,42.168,23.8946
43.2578,51956.8281,41.8711,24.125
43.543,52000.3711,42.1719,23.9141
43.2734,52043.6445,41.8594,23.8476
43.1641,52086.8086,41.7578,23.8672
42.9961,52129.8047,41.6094,23.9922
43.6328,52173.4375,42.25,24.0703
43.2617,52216.6992,41.9218,23.9493
43.1719,52259.8711,41.7891,23.836
43.0039,52302.875,41.6367,23.961
43.5312,52346.4062,42.164,24.043
43.5,52389.9062,41.9297,23.9141
38.2422,52428.1484,36.9219,35.0351
38.6836,52466.832,37.3164,35.0312
38.6289,52505.4609,37.3008,34.7656
38.4336,52543.8945,37.0704,34.6562
38.0977,52581.9922,36.7305,34.4726
38.9961,52620.9883,37.6719,34.9648
39.0976,52660.0859,37.7188,34.6093
38.5977,52698.6836,37.207,34.918
38.4453,52737.1289,37.0859,34.8633
38.1523,52775.2812,36.8008,35.1054
38.5704,52813.8516,37.2149,35.1133
38.8007,52852.6523,37.4062,35.0781
38.3985,52891.0508,37.0898,35.1016
38.3086,52929.3594,36.9375,34.9687
38.8711,52968.2305,37.4218,34.9883
51.664,53019.8945,30.746,49.2773
50.6602,53070.5547,30.1485,49.0312
51.4687,53122.0234,29.9492,49.0078
51.7735,53173.7969,29.7421,49.0625
50.832,53224.6289,29.75,49.0664
52.043,53276.6719,29.6016,48.9843
51.4687,53328.1406,29.4883,49.0704
50.5821,53378.7227,29.5039,49.0039
50.789,53429.5117,29.5352,49.1836
50.5703,53480.082,29.5313,48.9922
50.5938,53530.6758,29.6328,48.9882
50.9687,53581.6445,29.5508,49.2149
53.2266,53634.8711,28.4766,51.582
53.2656,53688.1367,29.0352,51.6055
52.9805,53741.1172,28.7852,51.3515
53.1367,53794.2539,28.6445,51.5352
53.3828,53847.6367,28.4688,51.5821
53.1875,53900.8242,28.5821,51.5195
53.1563,53953.9805,28.4922,51.5429
53.207,54007.1875,28.5273,51.5703
52.8672,54060.0547,28.4844,51.2539
53.0664,54113.1211,28.5703,51.4648
53.3359,54166.457,29.086,51.5586
40.9453,54207.4023,34.5547,39.3829
40.7774,54248.1797,34.4063,39.1914
40.8242,54289.0039,34.4297,39.2032
40.875,54329.8789,35.0391,39.2812
40.7344,54370.6133,34.7539,39.1836
40.8242,54411.4375,34.6641,39.25
40.707,54452.1445,34.6719,39.1406
40.8594,54493.0039,34.6407,39.2773
40.9141,54533.918,34.6133,39.25
40.9258,54574.8438,34.7383,39.3516
40.75,54615.5938,34.5977,39.1875
40.707,54656.3008,34.7812,39.1367
40.8359,54697.1367,34.6719,39.2773
40.8203,54737.957,34.6406,39.2774
40.875,54778.832,34.8007,39.2539
41.8008,54820.6328,40.4687,26.6055
42.0156,54862.6484,40.6641,26.6406
42.1485,54904.7969,40.8047,26.6719
42.0273,54946.8242,40.6758,26.7382
42.4297,54989.2539,41.1055,26.6133
42.0586,55031.3125,40.7265,26.6172
42.4297,55073.7422,41.0781,26.6328
42.0976,55115.8398,40.7656,26.6875
42.0899,55157.9297,40.7383,26.582
42.5234,55200.4531,41.1835,26.7031
42.1055,55242.5586,40.7695,26.5937
42.5312,55285.0898,41.1797,26.6836
42.1524,55327.2422,40.8242,26.5938
42.5976,55369.8398,41.1406,26.6445
42.8711,55412.7109,41.5508,25.879
43.4414,55456.1523,42.1133,25.8516
43.5235,55499.6758,42.2344,25.1172
43.4687,55543.1445,42.0938,25.5742
43.1407,55586.2852,41.8281,25.9336
42.9765,55629.2617,41.6407,25.8789
42.7071,55671.9688,41.3437,25.7696
42.5742,55714.543,41.2305,25.8047
42.9961,55757.5391,41.6875,25.8985
42.6211,55800.1602,41.2578,25.7383
43.0546,55843.2148,41.7266,25.3242
42.5977,55885.8125,41.2539,25.7578
42.9609,55928.7734,41.6602,26.0391
42.7852,55971.5586,41.3554,26.0117
38.6484,56010.207,37.3243,34.8632
38.6758,56048.8828,37.2969,34.8672
38.1484,56087.0312,36.8047,35.0938
38.125,56125.1562,36.8164,34.668
38.7032,56163.8594,37.3476,34.8164
38.7968,56202.6562,37.4453,34.9609
38.6094,56241.2656,37.2421,34.5859
38.8828,56280.1484,37.4922,34.5781
38.7149,56318.8633,37.3828,34.8867
38.5312,56357.3945,37.1836,34.4687
39.1485,56396.543,37.7891,34.5859
38.8398,56435.3828,37.4922,34.7031
38.3438,56473.7266,36.9922,34.9648
38.5976,56512.3242,37.2304,34.9336
38.8086,56551.1328,37.3906,34.7032
48.4805,56599.6133,31.5117,46.9024
48.4062,56648.0195,31.0039,46.7968
48.6953,56696.7148,30.9687,47.0078
48.586,56745.3008,30.8554,46.9453
48.7617,56794.0625,30.8945,47.1094
48.5859,56842.6484,30.8203,46.9219
48.7071,56891.3555,31.0938,47.0977
48.5078,56939.8633,31.0391,46.8985
48.5547,56988.418,31.0859,46.9375
48.4843,57036.9023,31.0664,46.9141
48.3946,57085.2969,30.7852,46.7617
48.6953,57133.9922,31.0898,46.8985
50.7656,57184.7578,29.9531,49.0508
50.7344,57235.4922,29.7109,49.0429
50.5703,57286.0625,29.7695,48.957
50.8711,57336.9336,29.6797,49.2188
50.6133,57387.5469,29.5625,49.0195
50.5586,57438.1055,29.5195,48.9258
50.5781,57488.6836,29.4531,48.9688
50.6094,57539.293,29.4844,49.0546
50.7109,57590.0039,30.0235,49.0899
50.7266,57640.7305,29.8867,49.0977
50.6562,57691.3867,29.8243,49.0235
50.7656,57742.1523,30.0352,49.0117
41.418,57783.5703,34.6484,39.1757
40.957,57824.5273,34.582,39.2422
40.5079,57865.0352,34.7656,38.8321
40.8554,57905.8906,34.7735,39.1992
40.7071,57946.5977,34.7344,39.082
40.8398,57987.4375,34.582,39.207
40.8594,58028.2969,34.832,39.211
40.7734,58069.0703,34.6132,39.2148
40.7188,58109.7891,34.6758,39.1523
40.6211,58150.4102,34.7852,39.0976
40.7539,58191.1641,34.6485,39.1485
40.7031,58231.8672,34.6797,39.125
40.6875,58272.5547,34.7344,39.1367
40.8398,58313.3945,34.6406,39.2617
40.9375,58354.332,34.7187,39.2461
40.836,58395.168,39.4883,28.75
40.8476,58436.0156,39.5195,28.7148
41.3399,58477.3555,39.9922,28.7265
41.1172,58518.4727,39.7656,28.75
40.8203,58559.293,39.4883,28.7344
41.3593,58600.6523,39.9765,28.7305
41.1055,58641.7578,39.75,28.7734
40.9063,58682.6641,39.5352,28.7421
41.4297,58724.0938,40.0547,28.7422
41.0585,58765.1523,39.711,28.7422
41.0508,58806.2031,39.6992,28.8593
41.3946,58847.5977,40.0625,28.7227
41.0976,58888.6953,39.7734,28.8125
41.3945,58930.0898,40.082,28.7617
41.4414,58971.5312,40.0078,28.7422
42.2969,59013.8281,40.957,26.6835
43.0078,59056.8359,41.582,26.5234
42.461,59099.2969,41.1524,26.6407
42.9531,59142.25,41.5938,26.6406
42.375,59184.625,41.0508,26.5976
42.4766,59227.1016,41.1172,26.6718
42.2343,59269.3359,40.8711,26.5352
42.5079,59311.8438,41.1446,26.5586
42.2031,59354.0469,40.7579,26.6484
42.1679,59396.2148,40.7852,26.5508
42.5079,59438.7227,41.0976,26.5235
42.207,59480.9297,40.7969,26.7383
42.5195,59523.4492,41.1757,26.5977
42.293,59565.7422,40.8515,26.6367
39.2109,59604.9531,37.8281,33.2579
39.0625,59644.0156,37.6758,33.3828
38.9492,59682.9648,37.539,33.3789
38.7618,59721.7266,37.3711,33.207
39.6523,59761.3789,38.2461,33.3437
39.3906,59800.7695,38.0156,33.2109
39.0664,59839.8359,37.6719,33.2226
39.0586,59878.8945,37.7226,33.3437
39.6485,59918.543,38.3008,33.2304
39.4297,59957.9727,38.0664,33.3789
39.0898,59997.0625,37.7344,33.336
39.3437,60036.4062,37.9415,33.1367
39.1797,60075.5859,37.8242,33.1719
39.1055,60114.6914,37.7227,33.0898
39.2539,60153.9453,37.9219,33.1329
39.2305,60193.1758,37.7774,33.3515
46.289,60239.4648,32.7969,44.5234
46.6875,60286.1523,32.3828,45.0039
46.4922,60332.6445,32.1015,44.8438
46.6289,60379.2734,31.9765,44.8984
46.4571,60425.7305,32.1758,44.5469
46.3047,60472.0352,32.1172,44.6368
46.539,60518.5742,31.9257,44.8359
46.2617,60564.8359,32.2617,44.668
46.4493,60611.2852,32.2188,44.7813
46.5546,60657.8398,31.918,44.8554
46.3985,60704.2383,32.1953,44.7422
46.5156,60750.7539,32.1797,44.8243
46.4961,60797.25,31.7969,44.7461
50.1133,60847.3633,30.5313,48.4922
50.0117,60897.375,30.4375,48.293
51.457,60948.832,30.2226,48.7812
51.5118,61000.3438,30.0273,48.2422
51.6874,61052.0312,29.9687,48.3946
49.8438,61101.875,30.0625,48.2266
50.375,61152.25,30.6054,48.7617
50.3125,61202.5625,30.418,48.7109
50.3945,61252.957,30.379,48.7344
50.2305,61303.1875,30.5156,48.5429
50.0117,61353.1992,30.5313,48.418
50.5,61403.6992,30.3711,48.7969
42.1953,61445.8945,33.9414,39.9258
41.7032,61487.5977,34.2422,40.0547
41.4843,61529.082,34.3008,39.8867
41.7149,61570.7969,34.1406,40.0078
41.6601,61612.457,34.3125,39.961
41.6016,61654.0586,34.1992,39.9766
41.4805,61695.5391,34.25,39.9023
41.5351,61737.0742,34.25,39.9258
41.4649,61778.5391,34.1446,39.9062
41.457,61819.9961,34.1875,39.8984
41.5117,61861.5078,34.1132,39.9062
41.3867,61902.8945,34.1055,39.8359
41.5274,61944.4219,34.1484,39.9727
41.5195,61985.9414,34.1211,39.9492
41.7422,62027.6836,34.2657,39.9766
40.0937,62067.7773,38.7305,29.7188
40.4297,62108.207,39.0898,29.7461
40.5703,62148.7773,39.2031,29.6328
40.2188,62188.9961,38.8281,29.6446
40.9101,62229.9062,39.5664,29.6524
40.5938,62270.5,39.2617,29.6446
40.3086,62310.8086,38.9414,29.7032
40.8476,62351.6562,39.4727,29.625
40.5313,62392.1875,39.1797,29.6094
40.2422,62432.4297,38.8945,29.5938
40.6992,62473.1289,39.3438,29.7461
40.4805,62513.6094,39.1367,29.5352
40.5859,62554.1953,39.2343,29.6133
40.9844,62595.1797,39.6562,29.6836
40.7383,62635.918,39.289,29.7266
41.8711,62677.7891,40.5196,27.5039
42.5468,62720.3359,41.1797,27.9297
42.1797,62762.5156,40.8008,27.5782
42.6406,62805.1562,41.2422,28.0781
42.75,62847.9062,41.3829,27.5312
42.4844,62890.3906,41.1289,28.0547
42.2188,62932.6094,40.8164,28.0117
41.8086,62974.418,40.4336,27.707
42.1132,63016.5312,40.7344,27.543
41.879,63058.4102,40.5156,27.7774
42.1132,63100.5234,40.7539,28.0546
41.7696,63142.293,40.3594,27.7149
41.4961,63183.7891,40.1601,27.789
42.2187,63226.0078,40.7578,28.0039
38.3125,63264.3203,36.9687,34.8828
38.4844,63302.8047,37.0977,35.168
38.6992,63341.5039,37.2891,34.8516
38.5156,63380.0195,37.1172,35.1211
38.4493,63418.4688,37.0273,34.9179
38.496,63456.9648,37.0625,35.1914
38.7071,63495.6719,37.3086,35.2774
38.6328,63534.3047,37.2188,34.9844
38.7617,63573.0664,37.3633,35.2031
38.8945,63611.9609,37.4414,35.1055
38.8008,63650.7617,37.418,35.1328
39.336,63690.0977,37.9219,34.5625
39.125,63729.2227,37.7109,34.9766
38.8867,63768.1094,37.4726,34.8437
38.6992,63806.8086,37.2774,34.7852
38.9844,63845.793,37.4726,35.1094
45.2031,63890.9961,33.4219,43.4883
45.2695,63936.2656,32.8829,43.5664
45.1016,63981.3672,32.6836,43.375
45.8633,64027.2305,32.6601,43.4258
45.2031,64072.4336,32.7344,43.5742
45.8437,64118.2773,32.5586,43.4844
45.1915,64163.4688,32.5781,43.5546
44.8867,64208.3555,32.9765,43.2461
45.1601,64253.5156,32.5664,43.5469
44.918,64298.4336,32.6719,43.2969
44.9023,64343.3359,32.8047,43.2774
45.8633,64389.1992,32.4688,43.4453
44.9649,64434.1641,33.0821,43.168
47.9218,64482.0859,31.6289,45.996
47.5118,64529.5977,31.582,45.8711
47.6211,64577.2188,31.582,45.9453
47.5664,64624.7852,31.2969,45.9727
47.5859,64672.3711,31.5195,45.9219
49.5977,64721.9688,31.5743,46.0469
47.3945,64769.3633,31.4961,45.7734
47.6797,64817.043,31.3203,46.0117
47.6718,64864.7148,31.4805,46.0078
47.6485,64912.3633,31.4141,46.0625
47.5351,64959.8984,31.289,45.9062
47.9336,65007.832,31.375,46.0078
40.9883,65048.8203,34.6445,39.2734
40.9688,65089.7891,34.5352,39.3828
40.832,65130.6211,34.4218,39.1719
40.8477,65171.4688,35.0546,39.2031
40.7734,65212.2422,34.7578,39.1875
40.875,65253.1172,34.5782,39.1914
40.8008,65293.918,34.9766,39.164
40.7187,65334.6367,34.7422,39.0976
40.8945,65375.5312,34.5976,39.2265
40.793,65416.3242,34.7109,39.1602
40.836,65457.1602,34.6211,39.2305
40.7773,65497.9375,34.6054,39.1914
40.9219,65538.8594,34.7539,39.3125
40.9687,65579.8281,34.7344,39.25
39.7578,65619.5859,38.3594,31.1016
40.0079,65659.5938,38.6172,31.1015
39.9921,65699.5859,38.6094,31.4453
40.3672,65739.9531,38.9766,31.25
40.1094,65780.0625,38.7188,31.2422
39.9453,65820.0078,38.5078,31.2031
40.3594,65860.3672,38.9062,31.2188
40.0781,65900.4453,38.6719,31.2032
40.1016,65940.5469,38.7266,31.1093
40.0156,65980.5625,38.625,31.2579
40.3125,66020.875,38.9297,31.2578
40.0547,66060.9297,38.6641,31.2578
39.8359,66100.7656,38.4843,31.3203
40.5391,66141.3047,39.1719,31.3515
40.4687,66181.7734,39,31.086
41.4141,66223.1875,40.0312,28.8203
41.7422,66264.9297,40.3828,28.8594
41.6328,66306.5625,40.2656,28.7969
41.8359,66348.3984,40.4687,28.8281
41.4844,66389.8828,40.1172,28.7734
41.3438,66431.2266,39.9375,28.75
41.7031,66472.9297,40.3438,28.7891
41.2422,66514.1719,39.875,28.7969
41.1328,66555.3047,39.7344,28.8204
41.5156,66596.8203,40.1563,28.7266
41.3281,66638.1484,39.875,28.8671
41.4141,66679.5625,40.039,28.7031
41.2344,66720.7969,39.836,28.7578
41.0234,66761.8203,39.5313,28.8281
38.7578,66800.5781,37.375,34.8047
38.4844,66839.0625,37.0547,34.8672
38.3984,66877.4609,37.0156,35.1094
38.6407,66916.1016,37.2579,34.625
38.6875,66954.7891,37.3126,35.1328
38.7109,66993.5,37.3203,35.1406
38.6484,67032.1484,37.25,34.6562
39.2657,67071.4141,37.8907,34.9531
38.8125,67110.2266,37.4374,34.6953
39.1484,67149.375,37.7344,34.5703
39.0781,67188.4531,37.7109,35.1875
38.8907,67227.3438,37.5079,35.0078
38.4453,67265.7891,37.0234,34.7969
38.8828,67304.6719,37.461,35.0157
38.8672,67343.5391,37.4219,35.039
44.0312,67387.5703,33.7656,42.3672
43.9609,67431.5312,33.3828,42.3047
43.961,67475.4922,33.3203,42.25
43.8281,67519.3203,33.086,42.2031
44.0781,67563.3984,33.2344,42.4375
43.9766,67607.375,33.1875,42.2344
44.7188,67652.0938,33.2656,42.3907
43.9374,67696.0312,33.164,42.2578
43.8672,67739.8984,33.2109,42.1563
44.0938,67783.9922,33.3125,42.2813
43.9687,67827.9609,33.2266,42.2813
44.0235,67871.9844,33.1406,42.2578
43.9765,67915.9609,32.9922,42.3125
43.9532,67959.9141,33.1015,42.1874
46.5547,68006.4688,32.1797,44.8828
46.3593,68052.8281,31.9922,44.6875
46.3125,68099.1406,31.9376,44.664
46.3672,68145.5078,32.0938,44.7187
46.6016,68192.1094,32.0938,44.9609
46.4531,68238.5625,31.789,44.7813
46.2969,68284.8594,32.0625,44.6719
46.6328,68331.4922,32.125,44.875
46.625,68378.1172,32.125,44.914
46.4219,68424.5391,32.086,44.8359
46.3671,68470.9062,32.3906,44.7422
46.5157,68517.4219,32.2656,44.8906
46.5078,68563.9297,32.0234,44.6875
40.8828,68604.8125,34.7266,39.2187
40.9297,68645.7422,34.711,39.2578
40.8594,68686.6016,34.7188,39.1094
41.1562,68727.7578,34.6485,39.4062
40.9922,68768.75,34.625,39.2422
40.9219,68809.6719,34.8047,39.1563
40.9375,68850.6094,34.5938,39.2578
41.0312,68891.6406,35.0703,39.3437
41.0703,68932.7109,34.7187,39.3516
40.875,68973.5859,34.6094,39.2187
40.9297,69014.5156,35.1406,39.336
40.8438,69055.3594,34.7578,39.1875
40.8672,69096.2266,34.6407,39.2578
41.0078,69137.2344,34.7187,39.3594
41.0703,69178.3047,34.7188,39.3047
39.0078,69217.3125,37.6406,32.6094
39.4453,69256.7578,38.0312,32.6953
39.3906,69296.1484,38.0156,33.1093
39.1954,69335.3438,37.8281,33.0234
39.75,69375.0938,38.3516,32.4843
39.4609,69414.5547,38.1094,32.2421
39.5312,69454.0859,38.1406,32.2187
39.7422,69493.8281,38.3672,33.0234
39.8281,69533.6562,38.4219,32.2031
39.4063,69573.0625,38.0469,32.4375
39.4766,69612.5391,38.0703,32.6172
58.8203,69671.3594,57.4453,32.4922
85.0547,69756.4141,83.5469,32.2578
87.4375,69843.8516,86.0156,29.6719
87.5,69931.3516,86.0234,29.5782
87.6406,70018.9922,86.164,29.6484
87.4844,70106.4766,85.9766,29.75
87.5859,70194.0625,85.8515,29.6172
87.7109,70281.7734,86.2579,29.5781
87.3907,70369.1641,85.875,29.6484
63.5859,70432.75,62.1094,53.8046
63.5312,70496.2812,62.0859,53.6875
63.6329,70559.9141,62.1953,53.75
63.7109,70623.625,62.3125,53.6329
63.7188,70687.3438,62.3047,53.6797
63.6953,70751.0391,62.25,53.6094
63.6797,70814.7188,62.2422,53.6875
63.9531,70878.6719,62.5234,53.6875
63.6953,70942.3672,62.25,53.75
63.75,71006.1172,62.2578,53.5937
83.914,71090.0312,33.6953,82.1016
84.0626,71174.0938,33.7657,82.2656
83.9453,71258.0391,33.7813,82.125
84.2109,71342.25,33.9141,82.2656
84.0938,71426.3438,33.7812,82.2422
83.8828,71510.2266,33.7734,82.0782
84.0937,71594.3203,33.7031,82.1719
87.0078,71681.3281,30.7031,85.2031
87.0938,71768.4219,30.5468,85.3203
87.3984,71855.8203,30.8203,85.625
87,71942.8203,30.6484,85.2188
86.9688,72029.7891,30.7735,85.2109
87.0625,72116.8516,30.6016,85.3203
87.1562,72204.0078,30.6484,85.2578
65.3438,72269.3516,52.1953,63.5704
64.9843,72334.3359,52.3907,63.2734
65.211,72399.5469,52.4374,63.5
65.3047,72464.8516,52.5781,63.586
65.3906,72530.2422,52.3437,63.6172
65.1719,72595.4141,52.5781,63.4531
65.1171,72660.5312,52.25,63.3906
65.4219,72725.9531,52.3437,63.7031
65.086,72791.0391,52.2657,63.3984
65.6562,72856.6953,52.3906,63.8047
80.7109,72937.4062,79.3282,36.7422
80.3282,73017.7344,78.914,36.7891
80.3437,73098.0781,78.8907,36.5
80.5078,73178.5859,79.0625,36.5937
80.7969,73259.3828,79.3594,36.5859
80.4141,73339.7969,78.9609,36.5156
80.4062,73420.2031,79.0156,36.4688
80.6719,73500.875,79.1954,36.7343
84.9531,73585.8281,83.5391,32.2031
85.125,73670.9531,83.7344,32.5234
84.9766,73755.9297,83.5703,32.5469
85.1641,73841.0938,83.7578,32.6953
84.8046,73925.8984,83.4687,32.6485
85,74010.8984,83.6406,32.7579
84.9375,74095.8359,83.5234,32.8985
65.6016,74161.4375,64.3125,51.4609
65.7813,74227.2188,64.4765,51.3203
65.4453,74292.6641,64.1563,51.5546
65.9297,74358.5938,64.6015,51.4766
66.0781,74424.6719,64.711,51.7266
66.1484,74490.8203,64.5,51.5391
65.4219,74556.2422,64.1407,51.4766
65.7344,74621.9766,64.4453,51.3593
65.7422,74687.7188,64.2969,51.3984
78.0156,74765.7344,39.914,76.2265
77.8437,74843.5781,39.8515,76.1406
77.7969,74921.375,39.375,76.1016
77.9141,74999.2891,39.9609,76.1797
77.8906,75077.1797,39.7578,76.1797
77.9297,75155.1094,39.8593,76.164
77.8984,75233.0078,39.789,76.1406
78.1172,75311.125,39.9921,76.2813
83.9922,75395.1172,33.7656,82.2734
83.664,75478.7812,33.8515,81.9609
84.0313,75562.8125,33.7422,82.25
83.5234,75646.3359,33.7891,81.7266
83.7969,75730.1328,33.6328,81.9297
83.5469,75813.6797,33.6562,81.8672
84.0391,75897.7188,33.7657,82.2031
68.0624,75965.7812,49.0078,66.3516
68.0313,76033.8125,49.1953,66.375
68.0391,76101.8516,48.9844,66.3515
68.0937,76169.9453,48.9375,66.4375
67.8672,76237.8125,49.211,66.2656
68.0391,76305.8516,48.9921,66.3906
67.9687,76373.8203,49,66.3515
67.9297,76441.75,49.0156,66.3594
68.1094,76509.8594,49.0312,66.3906
73.7031,76583.5625,72.3984,43.1016
73.5156,76657.0781,72.1875,42.9922
73.6953,76730.7734,72.3828,43.0547
73.6641,76804.4375,72.336,43.0156
73.7031,76878.1406,72.414,43.2656
73.6328,76951.7734,72.3438,43.0859
73.6563,77025.4297,72.3281,43.1329
73.8437,77099.2734,72.4219,43.2657
80.2891,77179.5625,79,36.75
80.2891,77259.8516,78.9766,36.6484
80.2187,77340.0703,78.9531,36.4062
80.6485,77420.7188,79.3359,36.5
80.414,77501.1328,79.1171,36.3984
80.3125,77581.4453,79.039,36.4922
80.3203,77661.7656,78.9921,36.5781
80.5625,77742.3281,79.1797,36.6719
67.0313,77809.3594,65.711,49.9688
67.1015,77876.4609,65.7969,49.9141
67.2032,77943.6641,65.8594,49.8985
67.1484,78010.8125,65.789,49.8672
67.0859,78077.8984,65.7187,49.8672
67.0547,78144.9531,65.7187,50.125
67.1485,78212.1016,65.8281,49.8672
67.0625,78279.1641,65.7187,49.8984
67.25,78346.4141,65.8515,50.0312
72.7187,78419.1328,44.8046,70.9688
72.7031,78491.8359,45.0937,71.0312
72.7813,78564.6172,44.9063,71.125
72.5,78637.1172,45.0234,70.8203
72.6328,78709.75,44.914,70.9922
73.0625,78782.8125,45,70.8594
72.4609,78855.2734,44.8828,70.7109
72.6797,78927.9531,44.7188,70.8671
80.3281,79008.2812,37.5235,78.6484
