latency,time,GPU1,GPU2,fps,time_rel,,,,,,,,,
28.5,136995.9219,25.4531,27,35.0877193,129716.8448,,,,,,,,,
29.6093,137025.5312,25.3437,26.8907,33.77317262,129746.4541,,,,,,,,,
28.2969,137053.8281,25.4219,26.7343,35.33956016,129774.751,,,,,,,,,
28.6719,137082.5,25.3906,27.1094,34.87735379,129803.4229,,,,,,,,,
28.375,137110.875,25.2969,26.8906,35.24229075,129831.7979,,,,,,,,,
28.2969,137139.1719,25.6718,26.8125,35.33956016,129860.0948,,,,,,,,,
28.6093,137167.7812,25.6406,27.0624,34.95366891,129888.7041,,,,,,,,,
28.3438,137196.125,25.4063,26.8437,35.2810844,129917.0479,,,,,,,,,
28.3906,137224.5156,25.5625,26.8282,35.2229259,129945.4385,,,,,,,,,
28.6563,137253.1719,25.625,27.1407,34.89634042,129974.0948,,,,,,,,,
28.2812,137281.4531,25.5156,26.8281,35.35917854,130002.376,,,,,,,,,
28.25,137309.7031,25.5625,26.7656,35.39823009,130030.626,,,,,,,,,
28.3125,137338.0156,25.5938,26.8281,35.3200883,130058.9385,,,,,,,,,
28.0625,137366.0781,25.6719,26.6563,35.63474388,130087.001,,,,,,,,,
28.875,137394.9531,25.5,27.0781,34.63203463,130115.876,,,,,,,,,
28.3281,137423.2812,25.4062,26.7657,35.30063788,130144.2041,,,,,,,,,
28.2813,137451.5625,25.4063,26.7656,35.35905351,130172.4854,,,,,,,,,
28.4375,137480,25.4062,26.9532,35.16483516,130200.9229,,,,,,,,,
28.0469,137508.0469,25.4219,26.5,35.65456432,130228.9698,,,,,,,,,
28.7031,137536.75,25.7343,27.1094,34.83944243,130257.6729,,,,,,,,,
28.5625,137565.3125,25.5469,27.1093,35.01094092,130286.2354,,,,,,,,,
28.375,137593.6875,25.75,26.875,35.24229075,130314.6104,,,,,,,,,
28.3594,137622.0469,25.5312,26.8125,35.2616769,130342.9698,,,,,,,,,
28.3593,137650.4062,25.4374,26.8438,35.26180124,130371.3291,,,,,,,,,
28.0469,137678.4531,25.4063,26.5156,35.65456432,130399.376,,,,,,,,,
28.6719,137707.125,25.3438,27.1406,34.87735379,130428.0479,,,,,,,,,
28.2656,137735.3906,25.4218,26.8281,35.37869354,130456.3135,,,,,,,,,
28.4219,137763.8125,25.7812,26.8907,35.18413618,130484.7354,,,,,,,,,
28.5937,137792.4062,25.6562,27.0937,34.97273875,130513.3291,,,,,,,,,
29.2969,137821.7031,25.6562,27.0468,34.13330421,130542.626,,,,,,,,,
28.375,137850.0781,25.5468,26.7969,35.24229075,130571.001,,,,,,,,,
28.3438,137878.4219,25.5,26.7656,35.2810844,130599.3448,,,,,,,,,
27.9531,137906.375,25.3282,26.5157,35.77420751,130627.2979,,,,,,,,,
28.4375,137934.8125,25.75,26.9843,35.16483516,130655.7354,,,,,,,,,
28.4063,137963.2188,25.6562,26.9219,35.20345839,130684.1417,,,,,,,,,
28.4062,137991.625,25.5468,26.875,35.20358232,130712.5479,,,,,,,,,
28.2344,138019.8594,25.625,26.7812,35.41778823,130740.7823,,,,,,,,,
28.0312,138047.8906,25.4218,26.6094,35.67453409,130768.8135,,,,,,,,,
28.6406,138076.5312,25.7031,27.1406,34.91546965,130797.4541,,,,,,,,,
28.6407,138105.1719,25.5938,27.0624,34.91534774,130826.0948,,,,,,,,,
28.3906,138133.5625,25.6563,26.8906,35.2229259,130854.4854,,,,,,,,,
28.375,138161.9375,25.625,26.8281,35.24229075,130882.8604,,,,,,,,,
28.7344,138190.6719,25.3437,27.125,34.80149229,130911.5948,,,,,,,,,
28.4531,138219.125,25.4688,26.8906,35.14555532,130940.0479,,,,,,,,,
28.4062,138247.5312,25.7969,26.8281,35.20358232,130968.4541,,,,,,,,,
28.375,138275.9062,25.7187,26.8907,35.24229075,130996.8291,,,,,,,,,
28.1563,138304.0625,25.5937,26.6562,35.51603016,131024.9854,,,,,,,,,
28.625,138332.6875,25.5937,27.1094,34.93449782,131053.6104,,,,,,,,,
28.4687,138361.1562,25.3437,26.8906,35.1262966,131082.0791,,,,,,,,,
28.2344,138389.3906,25.6562,26.7969,35.41778823,131110.3135,,,,,,,,,
28.4063,138417.7969,25.7187,26.8437,35.20345839,131138.7198,,,,,,,,,
27.9843,138445.7812,25.5782,26.5,35.73432246,131166.7041,,,,,,,,,
28.4376,138474.2188,25.5625,26.9063,35.16471151,131195.1417,,,,,,,,,
28.3281,138502.5469,25.7187,26.8438,35.30063788,131223.4698,,,,,,,,,
28.3593,138530.9062,25.6719,26.8437,35.26180124,131251.8291,,,,,,,,,
28.5626,138559.4688,25.3282,27.0469,35.01081834,131280.3917,,,,,,,,,
28.3281,138587.7969,25.4062,26.7813,35.30063788,131308.7198,,,,,,,,,
28.3125,138616.1094,25.4375,26.8594,35.3200883,131337.0323,,,,,,,,,
28.6562,138644.7656,25.3906,27.1094,34.8964622,131365.6885,,,,,,,,,
28.2656,138673.0312,25.375,26.7344,35.37869354,131393.9541,,,,,,,,,
28.3126,138701.3438,25.6563,26.7813,35.31996355,131422.2667,,,,,,,,,
28.4531,138729.7969,25.6719,26.9688,35.14555532,131450.7198,,,,,,,,,
28.4531,138758.25,25.3907,26.9531,35.14555532,131479.1729,,,,,,,,,
28.4062,138786.6562,25.6094,26.9063,35.20358232,131507.5791,,,,,,,,,
28.3438,138815,25.6407,26.8593,35.2810844,131535.9229,,,,,,,,,
28.0625,138843.0625,25.5313,26.5469,35.63474388,131563.9854,,,,,,,,,
28.6563,138871.7188,25.7187,27.1563,34.89634042,131592.6417,,,,,,,,,
28.3124,138900.0312,25.6562,26.7656,35.32021305,131620.9541,,,,,,,,,
28.2813,138928.3125,25.6563,26.7812,35.35905351,131649.2354,,,,,,,,,
28.375,138956.6875,25.5937,26.8593,35.24229075,131677.6104,,,,,,,,,
28.1094,138984.7969,25.3437,26.5937,35.57528798,131705.7198,,,,,,,,,
28.4062,139013.2031,25.6094,27,35.20358232,131734.126,,,,,,,,,
28.25,139041.4531,25.5781,26.8437,35.39823009,131762.376,,,,,,,,,
28.3907,139069.8438,25.5468,26.8906,35.22280183,131790.7667,,,,,,,,,
28.2187,139098.0625,25.625,26.7188,35.43749358,131818.9854,,,,,,,,,
28.25,139126.3125,25.6562,26.6406,35.39823009,131847.2354,,,,,,,,,
28.6563,139154.9688,25.5938,27.125,34.89634042,131875.8917,,,,,,,,,
28.4374,139183.4062,25.4374,26.9844,35.16495882,131904.3291,,,,,,,,,
28.3907,139211.7969,25.3437,26.8906,35.22280183,131932.7198,,,,,,,,,
28.2187,139240.0156,25.7344,26.7344,35.43749358,131960.9385,,,,,,,,,
28.5938,139268.6094,25.5781,27.125,34.97261644,131989.5323,,,,,,,,,
28.3437,139296.9531,25.3906,26.9062,35.28120888,132017.876,,,,,,,,,
28.1719,139325.125,25.6875,26.7188,35.4963634,132046.0479,,,,,,,,,
28.3438,139353.4688,25.625,26.8594,35.2810844,132074.3917,,,,,,,,,
28.2187,139381.6875,25.6094,26.6719,35.43749358,132102.6104,,,,,,,,,
28.5313,139410.2188,25.5156,27.1093,35.04922664,132131.1417,,,,,,,,,
28.4374,139438.6562,25.3438,26.9531,35.16495882,132159.5791,,,,,,,,,
28.4532,139467.1094,25.3906,26.9219,35.1454318,132188.0323,,,,,,,,,
28.5625,139495.6719,25.4062,27.0625,35.01094092,132216.5948,,,,,,,,,
28.3281,139524,25.4532,26.8281,35.30063788,132244.9229,,,,,,,,,
28.3281,139552.3281,25.7344,26.8281,35.30063788,132273.251,,,,,,,,,
28.4531,139580.7812,25.6093,26.9844,35.14555532,132301.7041,,,,,,,,,
28.3907,139609.1719,25.6562,26.9375,35.22280183,132330.0948,,,,,,,,,
28.3281,139637.5,25.625,26.9219,35.30063788,132358.4229,,,,,,,,,
28.2656,139665.7656,25.4219,26.8438,35.37869354,132386.6885,,,,,,,,,
28.1563,139693.9219,25.4063,26.6719,35.51603016,132414.8448,,,,,,,,,
28.875,139722.7969,25.4375,27.3906,34.63203463,132443.7198,,,,,,,,,
28.6562,139751.4531,25.4375,27.1562,34.8964622,132472.376,,,,,,,,,
28.4063,139779.8594,25.375,26.9531,35.20345839,132500.7823,,,,,,,,,
28.3125,139808.1719,25.3594,26.8125,35.3200883,132529.0948,,,,,,,,,
29.1719,139837.3438,25.2969,26.8437,34.27956355,132558.2667,,,,,,,,,
28.1093,139865.4531,25.5938,26.625,35.57541454,132586.376,,,,,,,,,
28.5469,139894,25.6093,27.0938,35.03007332,132614.9229,,,,,,,,,
28.4062,139922.4062,25.4688,26.8437,35.20358232,132643.3291,,,,,,,,,
28.3907,139950.7969,25.625,26.8281,35.22280183,132671.7198,,,,,,,,,
28.2969,139979.0938,25.5781,26.7813,35.33956016,132700.0167,,,,,,,,,
28,140007.0938,25.6562,26.6093,35.71428571,132728.0167,,,,,,,,,
28.6718,140035.7656,25.4687,27.2031,34.87747543,132756.6885,,,,,,,,,
28.4063,140064.1719,25.3437,26.9375,35.20345839,132785.0948,,,,,,,,,
28.3906,140092.5625,25.375,26.875,35.2229259,132813.4854,,,,,,,,,
28.5313,140121.0938,25.4375,27.0156,35.04922664,132842.0167,,,,,,,,,
28.3593,140149.4531,25.5625,26.8125,35.26180124,132870.376,,,,,,,,,
28.3125,140177.7656,25.5781,26.8282,35.3200883,132898.6885,,,,,,,,,
28.6094,140206.375,25.625,27.1406,34.95354674,132927.2979,,,,,,,,,
28.4219,140234.7969,25.5156,26.9688,35.18413618,132955.7198,,,,,,,,,
28.3437,140263.1406,25.5156,26.8594,35.28120888,132984.0635,,,,,,,,,
28.3438,140291.4844,25.5781,26.8593,35.2810844,133012.4073,,,,,,,,,
28.125,140319.6094,25.6093,26.6406,35.55555556,133040.5323,,,,,,,,,
28.6875,140348.2969,25.3594,27.1406,34.8583878,133069.2198,,,,,,,,,
28.3906,140376.6875,25.375,26.9219,35.2229259,133097.6104,,,,,,,,,
28.3281,140405.0156,25.3281,26.8281,35.30063788,133125.9385,,,,,,,,,
28.4844,140433.5,25.3437,27,35.10693573,133154.4229,,,,,,,,,
28.4531,140461.9531,25.4375,26.9063,35.14555532,133182.876,,,,,,,,,
28.3907,140490.3438,25.8594,26.9218,35.22280183,133211.2667,,,,,,,,,
28.2968,140518.6406,25.6094,26.7812,35.33968505,133239.5635,,,,,,,,,
28.1875,140546.8281,25.5313,26.6406,35.4767184,133267.751,,,,,,,,,
28.4688,140575.2969,25.5156,27,35.12617321,133296.2198,,,,,,,,,
28.5781,140603.875,25.5,27.1406,34.99182941,133324.7979,,,,,,,,,
28.4531,140632.3281,25.3906,26.9688,35.14555532,133353.251,,,,,,,,,
29.7188,140662.0469,25.8437,26.8281,33.64873413,133382.9698,,,,,,,,,
28.3593,140690.4062,25.75,26.8438,35.26180124,133411.3291,,,,,,,,,
28.1094,140718.5156,25.7344,26.5937,35.57528798,133439.4385,,,,,,,,,
28.625,140747.1406,25.5625,27.1093,34.93449782,133468.0635,,,,,,,,,
28.3282,140775.4688,25.4219,26.8125,35.30051327,133496.3917,,,,,,,,,
28.2812,140803.75,25.4062,26.75,35.35917854,133524.6729,,,,,,,,,
28.5625,140832.3125,25.3594,27.0781,35.01094092,133553.2354,,,,,,,,,
28.2187,140860.5312,25.4063,26.7969,35.43749358,133581.4541,,,,,,,,,
28.3594,140888.8906,25.5937,26.9063,35.2616769,133609.8135,,,,,,,,,
28.4532,140917.3438,25.5469,26.9843,35.1454318,133638.2667,,,,,,,,,
28.4218,140945.7656,25.6718,26.9062,35.18425997,133666.6885,,,,,,,,,
28.4219,140974.1875,25.3906,26.8282,35.18413618,133695.1104,,,,,,,,,
28.3437,141002.5312,25.3437,26.8125,35.28120888,133723.4541,,,,,,,,,
28.1094,141030.6406,25.4219,26.5781,35.57528798,133751.5635,,,,,,,,,
28.6875,141059.3281,25.4531,27.1719,34.8583878,133780.251,,,,,,,,,
28.5,141087.8281,25.4375,26.9531,35.0877193,133808.751,,,,,,,,,
28.25,141116.0781,25.2812,26.7656,35.39823009,133837.001,,,,,,,,,
28.5313,141144.6094,25.2968,27.0156,35.04922664,133865.5323,,,,,,,,,
28.2656,141172.875,25.4532,26.7813,35.37869354,133893.7979,,,,,,,,,
28.3281,141201.2031,25.7188,26.8906,35.30063788,133922.126,,,,,,,,,
28.3125,141229.5156,25.6718,26.8282,35.3200883,133950.4385,,,,,,,,,
28.0938,141257.6094,25.6562,26.6563,35.59504232,133978.5323,,,,,,,,,
28.5,141286.1094,25.5938,27,35.0877193,134007.0323,,,,,,,,,
28.4218,141314.5312,25.4688,26.8906,35.18425997,134035.4541,,,,,,,,,
28.2188,141342.75,25.375,26.7344,35.437368,134063.6729,,,,,,,,,
28.6094,141371.3594,25.3438,27.0781,34.95354674,134092.2823,,,,,,,,,
28.4062,141399.7656,25.3594,26.8906,35.20358232,134120.6885,,,,,,,,,
28.3282,141428.0938,25.2969,26.8281,35.30051327,134149.0167,,,,,,,,,
28.4843,141456.5781,25.3281,27,35.10705898,134177.501,,,,,,,,,
28.3907,141484.9688,25.375,26.9844,35.22280183,134205.8917,,,,,,,,,
28.3906,141513.3594,25.6719,26.8906,35.2229259,134234.2823,,,,,,,,,
29.5937,141542.9531,25.5938,26.8594,33.79097578,134263.876,,,,,,,,,
28.25,141571.2031,25.5937,26.7969,35.39823009,134292.126,,,,,,,,,
28.3281,141599.5312,25.4687,26.875,35.30063788,134320.4541,,,,,,,,,
28.3907,141627.9219,25.375,26.8282,35.22280183,134348.8448,,,,,,,,,
28.25,141656.1719,25.5,26.8438,35.39823009,134377.0948,,,,,,,,,
28.2187,141684.3906,25.8281,26.6406,35.43749358,134405.3135,,,,,,,,,
28.75,141713.1406,25.6563,26.9062,34.7826087,134434.0635,,,,,,,,,
28.2813,141741.4219,25.6094,26.8125,35.35905351,134462.3448,,,,,,,,,
28.4375,141769.8594,25.5781,26.9375,35.16483516,134490.7823,,,,,,,,,
28.0156,141797.875,25.3125,26.5469,35.69439883,134518.7979,,,,,,,,,
28.5,141826.375,25.6094,26.8906,35.0877193,134547.2979,,,,,,,,,
28.6875,141855.0625,25.7187,27.0937,34.8583878,134575.9854,,,,,,,,,
28.4687,141883.5312,25.5156,26.8906,35.1262966,134604.4541,,,,,,,,,
28.6094,141912.1406,25.6563,27.1094,34.95354674,134633.0635,,,,,,,,,
28.8594,141941,25.5937,26.9219,34.65075504,134661.9229,,,,,,,,,
28.2188,141969.2188,25.3906,26.7813,35.437368,134690.1417,,,,,,,,,
28.2812,141997.5,25.5625,26.8125,35.35917854,134718.4229,,,,,,,,,
28,142025.5,25.6719,26.5469,35.71428571,134746.4229,,,,,,,,,
28.4062,142053.9062,25.8125,26.9688,35.20358232,134774.8291,,,,,,,,,
28.7188,142082.625,25.3438,27.2031,34.8203964,134803.5479,,,,,,,,,
28.4844,142111.1094,25.3906,26.9219,35.10693573,134832.0323,,,,,,,,,
28.6718,142139.7812,25.7187,26.875,34.87747543,134860.7041,,,,,,,,,
28.4376,142168.2188,25.6875,26.9062,35.16471151,134889.1417,,,,,,,,,
28.0937,142196.3125,25.7343,26.5156,35.59516902,134917.2354,,,,,,,,,
28.5156,142224.8281,25.5938,27,35.0685239,134945.751,,,,,,,,,
28.4531,142253.2812,25.4375,26.9688,35.14555532,134974.2041,,,,,,,,,
28.3282,142281.6094,25.4219,26.8281,35.30051327,135002.5323,,,,,,,,,
28.5781,142310.1875,25.7188,27.0469,34.99182941,135031.1104,,,,,,,,,
28.5,142338.6875,25.5781,26.9843,35.0877193,135059.6104,,,,,,,,,
28.4375,142367.125,25.5781,26.875,35.16483516,135088.0479,,,,,,,,,
28.6094,142395.7344,25.6094,27.0781,34.95354674,135116.6573,,,,,,,,,
28.5625,142424.2969,25.4531,27,35.01094092,135145.2198,,,,,,,,,
28.4062,142452.7031,25.6094,26.9063,35.20358232,135173.626,,,,,,,,,
28.4063,142481.1094,25.625,26.875,35.20345839,135202.0323,,,,,,,,,
28.1875,142509.2969,25.4375,26.6563,35.4767184,135230.2198,,,,,,,,,
28.6719,142537.9688,25.625,27.1718,34.87735379,135258.8917,,,,,,,,,
28.2968,142566.2656,25.6094,26.7813,35.33968505,135287.1885,,,,,,,,,
28.3438,142594.6094,25.5469,26.8282,35.2810844,135315.5323,,,,,,,,,
28.4062,142623.0156,25.5156,26.8281,35.20358232,135343.9385,,,,,,,,,
27.9844,142651,25.7032,26.5,35.73419477,135371.9229,,,,,,,,,
28.3594,142679.3594,25.6562,26.9375,35.2616769,135400.2823,,,,,,,,,
28.625,142707.9844,25.4844,27.0469,34.93449782,135428.9073,,,,,,,,,
28.3906,142736.375,25.4219,26.8594,35.2229259,135457.2979,,,,,,,,,
28.3438,142764.7188,25.9218,26.8594,35.2810844,135485.6417,,,,,,,,,
28.5624,142793.2812,25.625,27.0625,35.0110635,135514.2041,,,,,,,,,
28.4376,142821.7188,25.5938,26.9063,35.16471151,135542.6417,,,,,,,,,
28.3281,142850.0469,25.4688,26.7813,35.30063788,135570.9698,,,,,,,,,
28.3281,142878.375,25.3594,26.7812,35.30063788,135599.2979,,,,,,,,,
28.2344,142906.6094,25.4063,26.6719,35.41778823,135627.5323,,,,,,,,,
28.5312,142935.1406,25.8438,26.9688,35.04934948,135656.0635,,,,,,,,,
28.3906,142963.5312,25.6719,26.8594,35.2229259,135684.4541,,,,,,,,,
28.1407,142991.6719,25.6719,26.7343,35.53571873,135712.5948,,,,,,,,,
28.5156,143020.1875,25.5313,27,35.0685239,135741.1104,,,,,,,,,
28.4687,143048.6562,25.4219,26.8593,35.1262966,135769.5791,,,,,,,,,
28.3126,143076.9688,25.6406,26.7969,35.31996355,135797.8917,,,,,,,,,
28.2343,143105.2031,25.7343,26.7812,35.41791367,135826.126,,,,,,,,,
28.1719,143133.375,25.3906,26.5938,35.4963634,135854.2979,,,,,,,,,
28.8281,143162.2031,25.5782,27.4062,34.68837697,135883.126,,,,,,,,,
28.6094,143190.8125,25.6407,27.1406,34.95354674,135911.7354,,,,,,,,,
28.4687,143219.2812,25.75,26.9218,35.1262966,135940.2041,,,,,,,,,
28.2969,143247.5781,25.4688,26.8438,35.33956016,135968.501,,,,,,,,,
28.2969,143275.875,25.3594,26.8281,35.33956016,135996.7979,,,,,,,,,
28.1406,143304.0156,25.7187,26.5938,35.53584501,136024.9385,,,,,,,,,
28.4688,143332.4844,25.6876,26.9375,35.12617321,136053.4073,,,,,,,,,
28.2344,143360.7188,25.7187,26.7813,35.41778823,136081.6417,,,,,,,,,
28.2968,143389.0156,25.5,26.8437,35.33968505,136109.9385,,,,,,,,,
28.4844,143417.5,25.3594,26.8594,35.10693573,136138.4229,,,,,,,,,
28.5781,143446.0781,25.2812,26.5782,34.99182941,136167.001,,,,,,,,,
28.5313,143474.6094,25.8594,27.0781,35.04922664,136195.5323,,,,,,,,,
28.4531,143503.0625,25.5782,26.9376,35.14555532,136223.9854,,,,,,,,,
28.3906,143531.4531,25.5937,26.875,35.2229259,136252.376,,,,,,,,,
28.3125,143559.7656,25.5625,26.7656,35.3200883,136280.6885,,,,,,,,,
28.1563,143587.9219,25.3281,26.5468,35.51603016,136308.8448,,,,,,,,,
28.4375,143616.3594,25.2813,26.8907,35.16483516,136337.2823,,,,,,,,,
28.2656,143644.625,25.3594,26.7813,35.37869354,136365.5479,,,,,,,,,
28.5625,143673.1875,25.4062,27.0781,35.01094092,136394.1104,,,,,,,,,
28.4375,143701.625,25.7656,26.8594,35.16483516,136422.5479,,,,,,,,,
28.3125,143729.9375,25.625,26.875,35.3200883,136450.8604,,,,,,,,,
28.4687,143758.4062,25.7031,26.9531,35.1262966,136479.3291,,,,,,,,,
28.375,143786.7812,25.5625,26.8281,35.24229075,136507.7041,,,,,,,,,
28.2344,143815.0156,25.5313,26.7031,35.41778823,136535.9385,,,,,,,,,
28.0625,143843.0781,25.3594,26.5625,35.63474388,136564.001,,,,,,,,,
29.375,143872.4531,25.8594,27.0312,34.04255319,136593.376,,,,,,,,,
28.3281,143900.7812,25.6406,26.875,35.30063788,136621.7041,,,,,,,,,
28.2813,143929.0625,25.5469,26.7344,35.35905351,136649.9854,,,,,,,,,
28.6563,143957.7188,25.5157,27.0469,34.89634042,136678.6417,,,,,,,,,
28.3281,143986.0469,25.4218,26.7656,35.30063788,136706.9698,,,,,,,,,
28.5312,144014.5781,25.625,27.0469,35.04934948,136735.501,,,,,,,,,
28.6407,144043.2188,25.6718,27.0938,34.91534774,136764.1417,,,,,,,,,
28.3281,144071.5469,25.5469,26.8125,35.30063788,136792.4698,,,,,,,,,
28.2812,144099.8281,25.7187,26.7656,35.35917854,136820.751,,,,,,,,,
28.3125,144128.1406,25.7343,26.75,35.3200883,136849.0635,,,,,,,,,
28.0938,144156.2344,25.5626,26.5937,35.59504232,136877.1573,,,,,,,,,
28.5468,144184.7812,25.9219,26.9688,35.03019603,136905.7041,,,,,,,,,
28.3438,144213.125,25.7656,26.9219,35.2810844,136934.0479,,,,,,,,,
28.3438,144241.4688,25.625,26.7812,35.2810844,136962.3917,,,,,,,,,
28.6406,144270.1094,25.6718,27.0937,34.91546965,136991.0323,,,,,,,,,
28.5156,144298.625,25.4375,26.9219,35.0685239,137019.5479,,,,,,,,,
28.3438,144326.9688,25.7031,26.8594,35.2810844,137047.8917,,,,,,,,,
28.4374,144355.4062,25.6093,26.9375,35.16495882,137076.3291,,,,,,,,,
28.125,144383.5312,25.6563,26.5937,35.55555556,137104.4541,,,,,,,,,
28.6094,144412.1406,25.3906,27.125,34.95354674,137133.0635,,,,,,,,,
28.4844,144440.625,25.3437,26.9374,35.10693573,137161.5479,,,,,,,,,
28.2969,144468.9219,25.4219,26.7657,35.33956016,137189.8448,,,,,,,,,
28.3125,144497.2344,25.7813,26.7969,35.3200883,137218.1573,,,,,,,,,
27.875,144525.1094,25.6562,26.4844,35.87443946,137246.0323,,,,,,,,,
28.4687,144553.5781,25.7344,26.9688,35.1262966,137274.501,,,,,,,,,
28.4688,144582.0469,25.6094,26.9844,35.12617321,137302.9698,,,,,,,,,
29.7969,144611.8438,25.625,26.8906,33.56053818,137332.7667,,,,,,,,,
28.4062,144640.25,25.7187,26.8906,35.20358232,137361.1729,,,,,,,,,
28.3281,144668.5781,25.6093,26.8125,35.30063788,137389.501,,,,,,,,,
28.1094,144696.6875,25.4062,26.5625,35.57528798,137417.6104,,,,,,,,,
28.4219,144725.1094,25.7656,26.9843,35.18413618,137446.0323,,,,,,,,,
28.4375,144753.5469,25.5782,26.8281,35.16483516,137474.4698,,,,,,,,,
28.3437,144781.8906,25.5625,26.8281,35.28120888,137502.8135,,,,,,,,,
28.3438,144810.2344,25.4844,26.8125,35.2810844,137531.1573,,,,,,,,,
28.0937,144838.3281,25.3437,26.6406,35.59516902,137559.251,,,,,,,,,
28.4844,144866.8125,25.7969,27.0469,35.10693573,137587.7354,,,,,,,,,
28.7344,144895.5469,25.625,27.1875,34.80149229,137616.4698,,,,,,,,,
28.3281,144923.875,25.6719,26.8594,35.30063788,137644.7979,,,,,,,,,
28.375,144952.25,25.5469,26.8594,35.24229075,137673.1729,,,,,,,,,
28.2812,144980.5312,25.4062,26.8125,35.35917854,137701.4541,,,,,,,,,
28,145008.5312,25.4219,26.5312,35.71428571,137729.4541,,,,,,,,,
28.625,145037.1562,25.8906,27.0937,34.93449782,137758.0791,,,,,,,,,
28.4219,145065.5781,25.7031,26.875,35.18413618,137786.501,,,,,,,,,
28.4063,145093.9844,25.6406,26.8438,35.20345839,137814.9073,,,,,,,,,
28.3281,145122.3125,25.5469,26.7969,35.30063788,137843.2354,,,,,,,,,
28.0937,145150.4062,25.4687,26.6094,35.59516902,137871.3291,,,,,,,,,
29.1563,145179.5625,25.4063,26.9375,34.29790474,137900.4854,,,,,,,,,
28.7187,145208.2812,25.4687,27.125,34.82051764,137929.2041,,,,,,,,,
28.4376,145236.7188,25.4219,26.9218,35.16471151,137957.6417,,,,,,,,,
28.375,145265.0938,25.8281,26.8437,35.24229075,137986.0167,,,,,,,,,
28.4843,145293.5781,25.6719,26.875,35.10705898,138014.501,,,,,,,,,
28,145321.5781,25.5938,26.5313,35.71428571,138042.501,,,,,,,,,
28.6094,145350.1875,25.5469,27.1406,34.95354674,138071.1104,,,,,,,,,
28.3281,145378.5156,25.4375,26.875,35.30063788,138099.4385,,,,,,,,,
28.4688,145406.9844,25.375,27,35.12617321,138127.9073,,,,,,,,,
28.5781,145435.5625,25.7656,27.1406,34.99182941,138156.4854,,,,,,,,,
28.25,145463.8125,25.6406,26.7968,35.39823009,138184.7354,,,,,,,,,
28.4687,145492.2812,25.6719,26.9219,35.1262966,138213.2041,,,,,,,,,
28.5157,145520.7969,25.5937,27.0313,35.06840092,138241.7198,,,,,,,,,
28.4219,145549.2188,25.3906,26.9063,35.18413618,138270.1417,,,,,,,,,
28.3124,145577.5312,25.6718,26.7656,35.32021305,138298.4541,,,,,,,,,
28.625,145606.1562,25.6094,27.125,34.93449782,138327.0791,,,,,,,,,
28.3907,145634.5469,25.6719,26.9219,35.22280183,138355.4698,,,,,,,,,
28.3281,145662.875,25.4375,26.8593,35.30063788,138383.7979,,,,,,,,,
28.4062,145691.2812,25.3438,26.875,35.20358232,138412.2041,,,,,,,,,
28.0782,145719.3594,25.5312,26.6406,35.61481861,138440.2823,,,,,,,,,
28.8437,145748.2031,25.9376,27.2656,34.6696159,138469.126,,,,,,,,,
28.5313,145776.7344,25.7187,27.0781,35.04922664,138497.6573,,,,,,,,,
28.375,145805.1094,25.625,26.8282,35.24229075,138526.0323,,,,,,,,,
28.4687,145833.5781,25.6719,26.9219,35.1262966,138554.501,,,,,,,,,
28.375,145861.9531,25.4531,26.8281,35.24229075,138582.876,,,,,,,,,
28,145889.9531,25.5937,26.6094,35.71428571,138610.876,,,,,,,,,
28.5625,145918.5156,25.6875,27.125,35.01094092,138639.4385,,,,,,,,,
28.4375,145946.9531,25.625,26.9062,35.16483516,138667.876,,,,,,,,,
28.3594,145975.3125,25.3906,26.8281,35.2616769,138696.2354,,,,,,,,,
28.3594,146003.6719,25.4375,26.9063,35.2616769,138724.5948,,,,,,,,,
28.4531,146032.125,25.3281,26.5781,35.14555532,138753.0479,,,,,,,,,
28.4844,146060.6094,25.8125,27,35.10693573,138781.5323,,,,,,,,,
28.3437,146088.9531,25.7031,26.8437,35.28120888,138809.876,,,,,,,,,
28.4219,146117.375,25.7343,26.875,35.18413618,138838.2979,,,,,,,,,
28.5312,146145.9062,25.6719,27.0469,35.04934948,138866.8291,,,,,,,,,
28.4688,146174.375,25.4844,26.9062,35.12617321,138895.2979,,,,,,,,,
28.3125,146202.6875,25.5782,26.8281,35.3200883,138923.6104,,,,,,,,,
28.5781,146231.2656,25.6406,27.1094,34.99182941,138952.1885,,,,,,,,,
28.3438,146259.6094,25.7188,26.8438,35.2810844,138980.5323,,,,,,,,,
28.4375,146288.0469,25.3906,26.8906,35.16483516,139008.9698,,,,,,,,,
28.375,146316.4219,25.3125,26.8437,35.24229075,139037.3448,,,,,,,,,
28.1875,146344.6094,25.5156,26.625,35.4767184,139065.5323,,,,,,,,,
28.6094,146373.2188,25.875,27.0626,34.95354674,139094.1417,,,,,,,,,
28.3593,146401.5781,25.6875,26.875,35.26180124,139122.501,,,,,,,,,
28.3438,146429.9219,25.7187,26.8281,35.2810844,139150.8448,,,,,,,,,
28.9062,146458.8281,25.5156,27.0625,34.59465443,139179.751,,,,,,,,,
28.4063,146487.2344,25.3281,26.9218,35.20345839,139208.1573,,,,,,,,,
28.3125,146515.5469,25.7656,26.7969,35.3200883,139236.4698,,,,,,,,,
28.625,146544.1719,25.5782,27.125,34.93449782,139265.0948,,,,,,,,,
28.3593,146572.5312,25.5938,26.9062,35.26180124,139293.4541,,,,,,,,,
