latency,time,GPU1,GPU2,GPU3,GPU4,fps,time_rel,,,,,,,,,
32.7578,92853.9219,29.3828,28.1094,28.7891,30.8203,30.52708057,79445.2744,,,,,,,,,
33.0703,92886.9922,29.4218,28,28.5547,31.125,30.23861289,79478.3447,,,,,,,,,
33.1328,92920.125,29.3282,28.1563,28.8359,31.1953,30.18157234,79511.4775,,,,,,,,,
32.9375,92953.0625,29.3438,28.0546,28.5156,31.0625,30.36053131,79544.415,,,,,,,,,
33.1563,92986.2188,29.4062,28.0234,28.6953,31.3125,30.16018072,79577.5713,,,,,,,,,
32.9687,93019.1875,29.3438,28.1406,28.5,30.9922,30.33179956,79610.54,,,,,,,,,
33.1797,93052.3672,29.3203,28.1797,28.6406,31.2032,30.13891024,79643.7197,,,,,,,,,
33.2344,93085.6016,29.3672,28.0312,28.539,31.2735,30.08930506,79676.9541,,,,,,,,,
33.1015,93118.7031,29.4453,28.1797,28.6718,31.2343,30.21011132,79710.0556,,,,,,,,,
33.1016,93151.8047,29.3437,28.1406,28.5391,31.2422,30.21002006,79743.1572,,,,,,,,,
33.2265,93185.0312,29.4062,28.2109,28.8359,31.25,30.09645915,79776.3837,,,,,,,,,
32.9297,93217.9609,29.5313,28.0156,28.8672,30.9844,30.36772275,79809.3134,,,,,,,,,
33.0547,93251.0156,29.4297,27.9766,28.7813,31.0781,30.25288386,79842.3681,,,,,,,,,
32.9219,93283.9375,29.5859,28.1172,28.7188,30.9765,30.37491761,79875.29,,,,,,,,,
33.0625,93317,29.3281,28.0625,28.5079,31.086,30.24574669,79908.3525,,,,,,,,,
33.2656,93350.2656,29.3984,28.0312,28.711,31.2735,30.06108412,79941.6181,,,,,,,,,
33.0235,93383.2891,29.414,28,28.7735,31.0703,30.28146623,79974.6416,,,,,,,,,
32.8125,93416.1016,29.3593,28.039,28.8047,30.9218,30.47619048,80007.4541,,,,,,,,,
32.9765,93449.0781,29.4922,28.0781,28.6094,31.0312,30.32462511,80040.4306,,,,,,,,,
33.1485,93482.2266,29.4219,28.1328,28.7109,31.1876,30.16727755,80073.5791,,,,,,,,,
33.1484,93515.375,29.3984,28.0078,28.6094,31.1875,30.16736856,80106.7275,,,,,,,,,
32.9375,93548.3125,29.5469,28.0234,28.6953,31.0313,30.36053131,80139.665,,,,,,,,,
33.1484,93581.4609,29.414,27.9609,28.5859,31.2266,30.16736856,80172.8134,,,,,,,,,
33.125,93614.5859,29.3907,28.039,28.5781,31.164,30.18867925,80205.9384,,,,,,,,,
33.1953,93647.7812,29.4141,28.1016,28.5235,31.1954,30.12474658,80239.1337,,,,,,,,,
33.1094,93680.8906,29.6407,28.1485,28.5625,31.125,30.2029031,80272.2431,,,,,,,,,
33.0156,93713.9062,29.4765,28.1015,28.7344,31.0625,30.288712,80305.2587,,,,,,,,,
32.836,93746.7422,29.5,28.0547,28.5937,30.9375,30.45437934,80338.0947,,,,,,,,,
33.4609,93780.2031,29.4453,28.0469,28.6484,31.289,29.8856277,80371.5556,,,,,,,,,
32.9844,93813.1875,29.6484,27.9531,28.5391,31,30.31736215,80404.54,,,,,,,,,
33.125,93846.3125,29.3906,28.1485,28.5625,31.0468,30.18867925,80437.665,,,,,,,,,
32.8906,93879.2031,29.5703,28.0078,28.6172,30.9687,30.40382358,80470.5556,,,,,,,,,
33.1563,93912.3594,29.3906,28.1016,28.6875,31.1172,30.16018072,80503.7119,,,,,,,,,
33.1953,93945.5547,29.5703,28.125,28.7969,31.1953,30.12474658,80536.9072,,,,,,,,,
33.0781,93978.6328,29.4453,28.086,28.8047,31.0391,30.23148246,80569.9853,,,,,,,,,
33.125,94011.7578,29.5078,28.2032,28.6562,31.1015,30.18867925,80603.1103,,,,,,,,,
33.0938,94044.8516,29.4453,28.0234,28.6172,31.1094,30.21714037,80636.2041,,,,,,,,,
33.0078,94077.8594,29.4687,28,28.6719,30.9688,30.29586946,80669.2119,,,,,,,,,
33.1328,94110.9922,29.3828,28.1172,28.6172,31.1875,30.18157234,80702.3447,,,,,,,,,
32.9062,94143.8984,29.4609,27.9609,28.6485,30.9921,30.3894099,80735.2509,,,,,,,,,
33.1485,94177.0469,29.4063,28.2031,28.8984,31.1172,30.16727755,80768.3994,,,,,,,,,
33.125,94210.1719,29.3672,28.039,28.625,31.086,30.18867925,80801.5244,,,,,,,,,
33.1093,94243.2812,29.5,28.0156,28.6484,31.1016,30.20299432,80834.6337,,,,,,,,,
33.2032,94276.4844,29.3438,28.1797,28.5938,31.0938,30.11757903,80867.8369,,,,,,,,,
33.039,94309.5234,29.4062,28.2578,28.5625,31,30.2672599,80900.8759,,,,,,,,,
33.2188,94342.7422,29.5156,28.1719,28.5312,31.211,30.1034354,80934.0947,,,,,,,,,
33.1406,94375.8828,29.3515,28.0312,28.6328,31.1328,30.17446878,80967.2353,,,,,,,,,
33.2188,94409.1016,29.3672,28.0547,28.6953,31.2188,30.1034354,81000.4541,,,,,,,,,
33.0937,94442.1953,29.4922,28.1015,28.4844,31.0546,30.21723168,81033.5478,,,,,,,,,
33.1172,94475.3125,29.3828,28.0703,28.6875,31.0469,30.1957895,81066.665,,,,,,,,,
33.2578,94508.5703,29.4453,28.0703,28.5703,31.1796,30.06813439,81099.9228,,,,,,,,,
33.2656,94541.8359,29.3203,27.9844,28.5469,31.0156,30.06108412,81133.1884,,,,,,,,,
33.1953,94575.0312,29.3516,27.9687,28.5625,31.2578,30.12474658,81166.3837,,,,,,,,,
32.9766,94608.0078,29.4687,28.0312,28.6329,31.0313,30.32453315,81199.3603,,,,,,,,,
33.086,94641.0938,29.3594,28.1641,28.7812,31.1953,30.22426404,81232.4463,,,,,,,,,
33.0624,94674.1562,29.4219,28.0937,28.7109,31.039,30.24583817,81265.5087,,,,,,,,,
33.1641,94707.3203,29.3672,28.1328,28.9454,31.1719,30.15308722,81298.6728,,,,,,,,,
32.7578,94740.0781,29.3437,28.0626,28.6093,30.8438,30.52708057,81331.4306,,,,,,,,,
33.3516,94773.4297,29.3047,28.1094,28.5156,31.336,29.983569,81364.7822,,,,,,,,,
33.3437,94806.7734,29.5156,28.0547,29.0313,31.25,29.9906729,81398.1259,,,,,,,,,
32.9141,94839.6875,29.4531,28.0313,28.4922,30.9921,30.38211587,81431.04,,,,,,,,,
33.1953,94872.8828,29.4375,27.9922,28.6093,31.211,30.12474658,81464.2353,,,,,,,,,
33.1094,94905.9922,29.414,28.0859,28.5781,31.1172,30.2029031,81497.3447,,,,,,,,,
33.3672,94939.3594,29.3828,28.0937,28.6563,31.2656,29.96955094,81530.7119,,,,,,,,,
33.25,94972.6094,29.2969,27.9844,28.6562,31.211,30.07518797,81563.9619,,,,,,,,,
32.9844,95005.5938,29.5235,28.039,28.5937,31.1328,30.31736215,81596.9463,,,,,,,,,
33.0781,95038.6719,29.5859,28,28.7265,31.1172,30.23148246,81630.0244,,,,,,,,,
33.1015,95071.7734,29.4453,27.9688,28.7578,31.1562,30.21011132,81663.1259,,,,,,,,,
33.1328,95104.9062,29.5,27.9609,28.586,31.0235,30.18157234,81696.2587,,,,,,,,,
33.086,95137.9922,29.4453,28.0234,28.6719,31.1328,30.22426404,81729.3447,,,,,,,,,
33.1406,95171.1328,29.3672,27.9374,28.6641,31.1875,30.17446878,81762.4853,,,,,,,,,
33.1875,95204.3203,29.4453,28.0157,28.6953,31.2422,30.13182674,81795.6728,,,,,,,,,
32.8906,95237.2109,29.3438,28.2266,28.5469,30.9453,30.40382358,81828.5634,,,,,,,,,
33.0938,95270.3047,29.4062,19.3203,28.6406,31.0704,30.21714037,81861.6572,,,,,,,,,
32.9922,95303.2969,29.5234,12.6953,28.6562,31.0859,30.31019453,81894.6494,,,,,,,,,
32.9375,95336.2344,29.3985,12.7032,28.5625,30.9453,30.36053131,81927.5869,,,,,,,,,
33.1875,95369.4219,29.4844,12.6562,28.6172,31.1406,30.13182674,81960.7744,,,,,,,,,
32.914,95402.3359,29.3906,12.5469,28.6016,30.9765,30.38220818,81993.6884,,,,,,,,,
32.9141,95435.25,29.3047,12.5937,28.5313,31.0468,30.38211587,82026.6025,,,,,,,,,
32.8516,95468.1016,29.4922,12.5547,28.5782,30.9219,30.43991769,82059.4541,,,,,,,,,
33.039,95501.1406,29.5156,12.5547,28.7109,31.0625,30.2672599,82092.4931,,,,,,,,,
33.1406,95534.2812,29.3828,12.5078,28.5547,31.1562,30.17446878,82125.6337,,,,,,,,,
32.8985,95567.1797,29.5859,12.539,28.6563,31.0234,30.39652264,82158.5322,,,,,,,,,
33.1562,95600.3359,29.4531,12.4844,28.5,31.2656,30.16027168,82191.6884,,,,,,,,,
32.8594,95633.1953,29.4219,12.5625,28.8516,30.9141,30.43269202,82224.5478,,,,,,,,,
33.0703,95666.2656,29.3594,12.5079,28.6015,31.1718,30.23861289,82257.6181,,,,,,,,,
33.1953,95699.4609,29.4531,12.5,28.6094,31.2812,30.12474658,82290.8134,,,,,,,,,
32.836,95732.2969,29.3438,12.5704,28.6485,30.9765,30.45437934,82323.6494,,,,,,,,,
32.8515,95765.1484,29.5313,12.5703,28.4922,30.8985,30.44001035,82356.5009,,,,,,,,,
33.0625,95798.2109,29.5,12.5312,28.6875,31.0938,30.24574669,82389.5634,,,,,,,,,
32.8907,95831.1016,29.4453,12.4922,28.5547,31.0157,30.40373115,82422.4541,,,,,,,,,
33.0703,95864.1719,29.4453,12.5,28.7656,31.1407,30.23861289,82455.5244,,,,,,,,,
33.1406,95897.3125,29.5625,12.586,28.5469,31.25,30.17446878,82488.665,,,,,,,,,
33.2891,95930.6016,29.5235,12.5391,28.6953,31.1953,30.0398629,82521.9541,,,,,,,,,
33.0937,95963.6953,29.5,12.6094,28.6329,31.1953,30.21723168,82555.0478,,,,,,,,,
33.2813,95996.9766,29.4531,12.5937,28.5391,31.25,30.04690322,82588.3291,,,,,,,,,
33.0859,96030.0625,29.4766,12.5859,28.6953,31.1485,30.22435539,82621.415,,,,,,,,,
32.7422,96062.8047,29.4531,12.5703,28.6094,30.8359,30.54162518,82654.1572,,,,,,,,,
32.9375,96095.7422,29.5,12.5547,28.5469,30.9531,30.36053131,82687.0947,,,,,,,,,
33.1875,96128.9297,29.5235,12.5782,28.6641,31.2421,30.13182674,82720.2822,,,,,,,,,
32.9844,96161.9141,29.4765,12.6484,28.8203,31.1171,30.31736215,82753.2666,,,,,,,,,
32.9218,96194.8359,29.461,12.5235,28.5391,30.9375,30.37500987,82786.1884,,,,,,,,,
33.211,96228.0469,29.5313,12.5781,28.6172,31.2188,30.11050556,82819.3994,,,,,,,,,
33.0937,96261.1406,29.4453,12.5781,28.5391,31.164,30.21723168,82852.4931,,,,,,,,,
33.0703,96294.2109,29.4922,12.5547,28.5547,31.0859,30.23861289,82885.5634,,,,,,,,,
32.9219,96327.1328,29.539,12.5938,28.461,31.0078,30.37491761,82918.4853,,,,,,,,,
33.0938,96360.2266,29.6797,12.4922,28.7109,31.1719,30.21714037,82951.5791,,,,,,,,,
32.9609,96393.1875,29.6172,12.5391,28.6015,31.039,30.33897739,82984.54,,,,,,,,,
33.0703,96426.2578,29.5703,12.5781,28.8047,31.0469,30.23861289,83017.6103,,,,,,,,,
33.086,96459.3438,29.3828,12.5156,28.6641,31.1562,30.22426404,83050.6963,,,,,,,,,
33.125,96492.4688,29.5312,12.5391,28.5781,31.1485,30.18867925,83083.8213,,,,,,,,,
33.1796,96525.6484,29.4453,12.6093,28.5937,31.1172,30.13900107,83117.0009,,,,,,,,,
33.0469,96558.6953,29.4141,12.586,28.586,31.0703,30.26002439,83150.0478,,,,,,,,,
33.1641,96591.8594,29.3594,12.5313,28.5469,31.0938,30.15308722,83183.2119,,,,,,,,,
33.2422,96625.1016,29.5078,12.5468,28.6171,31.1953,30.08224486,83216.4541,,,,,,,,,
26,96651.1016,24.5079,21.3906,22.9375,21.9297,38.46153846,83242.4541,,,,,,,,,
25.9531,96677.0547,24.4922,21.3828,23.039,21.8437,38.53104253,83268.4072,,,,,,,,,
26.125,96703.1797,24.6328,21.3828,23.0625,22,38.27751196,83294.5322,,,,,,,,,
26.0156,96729.1953,24.5078,21.3671,23.0078,21.7656,38.43847538,83320.5478,,,,,,,,,
26.1328,96755.3281,24.6797,21.3906,22.9687,21.836,38.26608706,83346.6806,,,,,,,,,
25.7969,96781.125,24.3593,21.3906,23.2188,21.8594,38.76434765,83372.4775,,,,,,,,,
26.0312,96807.1562,24.539,21.3437,23.0234,21.8047,38.41543993,83398.5087,,,,,,,,,
25.8126,96832.9688,24.4297,21.3906,23.0703,21.8125,38.74077001,83424.3213,,,,,,,,,
25.789,96858.7578,24.4453,21.3906,23.1953,21.8515,38.77622242,83450.1103,,,,,,,,,
25.9688,96884.7266,24.625,21.3516,22.9376,21.7813,38.50774776,83476.0791,,,,,,,,,
25.75,96910.4766,24.4376,21.3672,22.9843,21.8516,38.83495146,83501.8291,,,,,,,,,
25.789,96936.2656,24.461,21.3437,23.1484,21.8984,38.77622242,83527.6181,,,,,,,,,
25.8594,96962.125,24.5313,21.3672,23.0156,21.8047,38.67065748,83553.4775,,,,,,,,,
25.8906,96988.0156,24.5547,21.4062,23.0704,21.9297,38.62405661,83579.3681,,,,,,,,,
25.9297,97013.9453,24.6094,21.4687,23.3594,21.8281,38.56581449,83605.2978,,,,,,,,,
25.7891,97039.7344,24.4609,21.375,23.0547,21.836,38.77607206,83631.0869,,,,,,,,,
25.8125,97065.5469,24.4688,21.3828,22.9922,21.8516,38.7409201,83656.8994,,,,,,,,,
25.9453,97091.4922,24.6093,21.3437,23.1406,21.8203,38.54262622,83682.8447,,,,,,,,,
25.9219,97117.4141,24.6015,21.375,23.0469,21.8126,38.57741909,83708.7666,,,,,,,,,
25.8906,97143.3047,24.5391,21.461,22.961,21.7969,38.62405661,83734.6572,,,,,,,,,
25.9297,97169.2344,24.5469,21.4297,23.3515,21.8984,38.56581449,83760.5869,,,,,,,,,
25.8984,97195.1328,24.6094,21.3594,22.9922,21.8828,38.61242393,83786.4853,,,,,,,,,
25.7969,97220.9297,24.4844,21.3515,23.1094,21.8203,38.76434765,83812.2822,,,,,,,,,
25.9219,97246.8516,24.5859,21.3593,23.289,21.8047,38.57741909,83838.2041,,,,,,,,,
25.9296,97272.7812,24.625,21.3672,23.3281,21.7891,38.56596322,83864.1337,,,,,,,,,
25.7969,97298.5781,24.4609,21.3828,23.0234,21.9297,38.76434765,83889.9306,,,,,,,,,
25.9375,97324.5156,24.5937,21.4375,22.8437,21.836,38.55421687,83915.8681,,,,,,,,,
25.7813,97350.2969,24.4297,21.3438,22.9922,21.8203,38.78780356,83941.6494,,,,,,,,,
25.8125,97376.1094,24.4844,21.4375,23.0234,21.8203,38.7409201,83967.4619,,,,,,,,,
25.914,97402.0234,24.5781,21.3906,23.1094,21.8203,38.58917959,83993.3759,,,,,,,,,
25.8828,97427.9062,24.5547,21.3281,22.9922,21.8281,38.63569629,84019.2587,,,,,,,,,
25.9376,97453.8438,24.6094,21.3203,23.0391,21.8047,38.55406823,84045.1963,,,,,,,,,
25.789,97479.6328,24.4765,21.4062,23.0078,21.7891,38.77622242,84070.9853,,,,,,,,,
25.8672,97505.5,24.5547,21.4844,23.0469,21.8671,38.65899672,84096.8525,,,,,,,,,
25.7734,97531.2734,24.4218,21.3906,23.0547,21.8594,38.79969271,84122.6259,,,,,,,,,
25.8907,97557.1641,24.5469,21.414,22.9376,21.8047,38.62390743,84148.5166,,,,,,,,,
25.8515,97583.0156,24.5156,21.4687,23.1172,21.8125,38.6824749,84174.3681,,,,,,,,,
25.8985,97608.9141,24.5781,21.375,23.2656,21.8984,38.61227484,84200.2666,,,,,,,,,
26,97634.9141,24.664,21.5156,22.8594,21.7969,38.46153846,84226.2666,,,,,,,,,
25.9375,97660.8516,24.5859,21.3594,22.8984,21.7266,38.55421687,84252.2041,,,,,,,,,
25.8437,97686.6953,24.4687,21.3281,22.9453,21.8203,38.69414983,84278.0478,,,,,,,,,
25.8203,97712.5156,24.461,21.375,23.0235,21.8828,38.72921693,84303.8681,,,,,,,,,
25.8047,97738.3203,24.4844,21.3281,23.0938,22,38.75263033,84329.6728,,,,,,,,,
25.8516,97764.1719,24.4922,21.4297,23.1875,21.9063,38.68232527,84355.5244,,,,,,,,,
25.6953,97789.8672,24.375,21.4219,23.1172,21.8125,38.91762307,84381.2197,,,,,,,,,
25.8594,97815.7266,24.5078,21.3125,23.1406,21.8047,38.67065748,84407.0791,,,,,,,,,
25.789,97841.5156,24.4766,21.3906,23.1171,21.8281,38.77622242,84432.8681,,,,,,,,,
25.7188,97867.2344,24.3828,21.3828,23.0156,21.8125,38.88206293,84458.5869,,,,,,,,,
25.914,97893.1484,24.5781,21.4297,23.164,21.7968,38.58917959,84484.5009,,,,,,,,,
25.9141,97919.0625,24.5703,21.3828,23.164,21.9766,38.58903068,84510.415,,,,,,,,,
25.8359,97944.8984,24.5,21.4532,23.2656,21.914,38.70583181,84536.2509,,,,,,,,,
25.836,97970.7344,24.5,21.3672,23.125,21.8047,38.70568199,84562.0869,,,,,,,,,
26.0859,97996.8203,24.7031,21.3828,23.0391,21.9219,38.3348859,84588.1728,,,,,,,,,
25.8594,98022.6797,24.5468,21.4921,23.0625,21.8125,38.67065748,84614.0322,,,,,,,,,
25.7734,98048.4531,24.4062,21.3984,23.0156,21.9062,38.79969271,84639.8056,,,,,,,,,
25.9766,98074.4297,24.625,21.3906,22.9766,21.8594,38.49618503,84665.7822,,,,,,,,,
25.7734,98100.2031,24.4531,21.3672,23.1484,21.8984,38.79969271,84691.5556,,,,,,,,,
25.8438,98126.0469,24.5078,21.375,22.9766,21.8906,38.69400011,84717.3994,,,,,,,,,
25.8281,98151.875,24.4844,21.3203,23.2344,21.7969,38.71752084,84743.2275,,,,,,,,,
25.8359,98177.7109,24.5078,21.3985,23.1407,21.9375,38.70583181,84769.0634,,,,,,,,,
25.7266,98203.4375,24.4063,21.3594,23.0468,21.9297,38.87027435,84794.79,,,,,,,,,
25.8437,98229.2812,24.5156,21.375,22.9454,21.8203,38.69414983,84820.6337,,,,,,,,,
25.8907,98255.1719,24.5156,21.4297,23.1328,21.7968,38.62390743,84846.5244,,,,,,,,,
25.8828,98281.0547,24.5312,21.375,23.0547,21.9062,38.63569629,84872.4072,,,,,,,,,
25.8359,98306.8906,24.5,21.4141,23.086,21.8281,38.70583181,84898.2431,,,,,,,,,
25.8203,98332.7109,24.4844,21.3907,23.039,21.7969,38.72921693,84924.0634,,,,,,,,,
25.6719,98358.3828,24.2344,21.3203,23.2188,21.9609,38.95309658,84949.7353,,,,,,,,,
26.0313,98384.4141,24.5546,21.3437,23.0078,21.9219,38.41529236,84975.7666,,,,,,,,,
25.8203,98410.2344,24.4609,21.5156,23.0078,21.9531,38.72921693,85001.5869,,,,,,,,,
25.8672,98436.1016,24.5235,21.3828,23.0391,21.8906,38.65899672,85027.4541,,,,,,,,,
25.8437,98461.9453,24.5156,21.3515,23.2109,21.8203,38.69414983,85053.2978,,,,,,,,,
25.9063,98487.8516,24.5547,21.3594,23.0235,21.8515,38.60064926,85079.2041,,,,,,,,,
25.8515,98513.7031,24.5234,21.3281,22.9453,21.8047,38.6824749,85105.0556,,,,,,,,,
25.8203,98539.5234,24.5078,21.3985,23.0781,21.9453,38.72921693,85130.8759,,,,,,,,,
25.5469,98565.0703,24.2265,21.3984,23.1328,21.7969,39.14369258,85156.4228,,,,,,,,,
25.8203,98590.8906,24.4766,21.3672,23.1094,21.8828,38.72921693,85182.2431,,,,,,,,,
25.8594,98616.75,24.5313,21.3906,23.1407,21.8985,38.67065748,85208.1025,,,,,,,,,
25.8672,98642.6172,24.5469,21.4375,23.0234,21.8594,38.65899672,85233.9697,,,,,,,,,
25.7969,98668.4141,24.4531,21.3906,23.0625,21.8204,38.76434765,85259.7666,,,,,,,,,
25.8671,98694.2812,24.5234,21.3125,23.4062,21.875,38.65914617,85285.6337,,,,,,,,,
25.7969,98720.0781,24.4453,21.375,23.0078,21.8672,38.76434765,85311.4306,,,,,,,,,
25.9063,98745.9844,24.5937,21.4688,23.0391,21.75,38.60064926,85337.3369,,,,,,,,,
25.6953,98771.6797,24.3828,21.3437,23.1562,21.8204,38.91762307,85363.0322,,,,,,,,,
25.8437,98797.5234,24.5156,21.414,23.0078,21.8672,38.69414983,85388.8759,,,,,,,,,
25.7735,98823.2969,24.4218,21.375,23.0547,21.9219,38.79954217,85414.6494,,,,,,,,,
25.914,98849.2109,24.5781,21.336,23.0859,21.9766,38.58917959,85440.5634,,,,,,,,,
25.7735,98874.9844,24.4297,21.3438,23.1406,21.8984,38.79954217,85466.3369,,,,,,,,,
25.8906,98900.875,24.5625,21.3516,23.0078,21.8438,38.62405661,85492.2275,,,,,,,,,
25.7734,98926.6484,24.4297,21.4141,23.1563,21.8437,38.79969271,85518.0009,,,,,,,,,
25.9063,98952.5547,24.5703,21.3906,22.8828,21.7968,38.60064926,85543.9072,,,,,,,,,
25.9375,98978.4922,24.5704,21.3984,23.1875,21.8985,38.55421687,85569.8447,,,,,,,,,
25.8984,99004.3906,24.5704,21.3672,23.125,21.7734,38.61242393,85595.7431,,,,,,,,,
25.875,99030.2656,24.5,21.4063,22.9375,21.7968,38.647343,85621.6181,,,,,,,,,
25.7969,99056.0625,24.4609,21.3594,22.9844,21.8125,38.76434765,85647.415,,,,,,,,,
25.75,99081.8125,24.4063,21.3829,23.0859,21.8359,38.83495146,85673.165,,,,,,,,,
25.9297,99107.7422,24.5938,21.4062,23.4141,21.9297,38.56581449,85699.0947,,,,,,,,,
25.9062,99133.6484,24.5312,21.4453,23.1641,22.0235,38.60079826,85725.0009,,,,,,,,,
25.7422,99159.3906,24.4063,21.375,23.0938,21.914,38.84671862,85750.7431,,,,,,,,,
25.8282,99185.2188,24.5,21.336,23.0938,21.8672,38.71737094,85776.5713,,,,,,,,,
25.8437,99211.0625,24.4922,21.4922,23.2343,21.9766,38.69414983,85802.415,,,,,,,,,
25.8047,99236.8672,24.4375,21.3593,23.211,21.8438,38.75263033,85828.2197,,,,,,,,,
25.6562,99262.5234,24.2578,21.4609,23.0469,21.8047,38.97693345,85853.8759,,,,,,,,,
25.8985,99288.4219,24.5234,21.3672,22.9141,21.9531,38.61227484,85879.7744,,,,,,,,,
25.9062,99314.3281,24.5859,21.2969,22.9765,21.875,38.60079826,85905.6806,,,,,,,,,
25.6797,99340.0078,24.3359,21.3985,23.0937,21.8594,38.94126489,85931.3603,,,,,,,,,
25.9141,99365.9219,24.5703,21.375,22.9531,21.8984,38.58903068,85957.2744,,,,,,,,,
25.8047,99391.7266,24.4219,21.3984,23.0625,21.8516,38.75263033,85983.0791,,,,,,,,,
25.8906,99417.6172,24.5156,21.3672,23.1172,21.9531,38.62405661,86008.9697,,,,,,,,,
25.7578,99443.375,24.4141,21.4141,23.0078,21.7891,38.82319142,86034.7275,,,,,,,,,
25.8672,99469.2422,24.5547,21.3906,22.9922,21.9453,38.65899672,86060.5947,,,,,,,,,
25.7187,99494.9609,24.3828,21.3906,23.3828,21.9141,38.88221411,86086.3134,,,,,,,,,
25.8516,99520.8125,24.5313,21.3672,22.9453,21.7891,38.68232527,86112.165,,,,,,,,,
25.9063,99546.7188,24.586,21.4922,23.3281,21.875,38.60064926,86138.0713,,,,,,,,,
25.9218,99572.6406,24.6016,21.336,23.1485,21.8906,38.57756792,86163.9931,,,,,,,,,
25.8203,99598.4609,24.5234,21.461,22.9844,21.8281,38.72921693,86189.8134,,,,,,,,,
25.7735,99624.2344,24.4297,21.3671,23.0625,21.8906,38.79954217,86215.5869,,,,,,,,,
26.0234,99650.2578,24.5078,21.3907,23,21.9453,38.4269542,86241.6103,,,,,,,,,
25.9297,99676.1875,24.4297,21.4688,23.1875,21.8672,38.56581449,86267.54,,,,,,,,,
25.7891,99701.9766,24.4297,21.4375,23.3593,21.8126,38.77607206,86293.3291,,,,,,,,,
25.9609,99727.9375,24.6094,21.4219,23.2109,21.8516,38.51946581,86319.29,,,,,,,,,
25.8281,99753.7656,24.4609,21.3906,23.3594,21.8516,38.71752084,86345.1181,,,,,,,,,
26.125,99779.8906,24.6094,21.3672,22.9922,21.8203,38.27751196,86371.2431,,,,,,,,,
25.9922,99805.8828,24.625,21.3828,22.9921,21.875,38.47308039,86397.2353,,,,,,,,,
25.75,99831.6328,24.3985,21.3203,22.961,21.9219,38.83495146,86422.9853,,,,,,,,,
25.9063,99857.5391,24.5547,21.3828,23,21.8594,38.60064926,86448.8916,,,,,,,,,
25.7734,99883.3125,24.4531,22.6094,22.9375,21.8985,38.79969271,86474.665,,,,,,,,,
25.8359,99909.1484,24.5,21.4062,22.9922,21.8672,38.70583181,86500.5009,,,,,,,,,
26.0547,99935.2031,24.625,21.3906,23.1485,21.836,38.38079118,86526.5556,,,,,,,,,
25.8047,99961.0078,24.4531,21.4687,23.0859,21.7578,38.75263033,86552.3603,,,,,,,,,
25.8906,99986.8984,24.5312,21.414,23.2266,21.8515,38.62405661,86578.2509,,,,,,,,,
26.0469,100012.9453,24.6484,21.4062,23.0469,21.8828,38.39228469,86604.2978,,,,,,,,,
25.9141,100038.8594,24.5782,21.3828,23.0859,21.914,38.58903068,86630.2119,,,,,,,,,
25.9218,100064.7812,24.375,21.4531,23.0703,21.8984,38.57756792,86656.1337,,,,,,,,,
25.8438,100090.625,24.4844,21.4453,23.4375,21.8281,38.69400011,86681.9775,,,,,,,,,
25.7422,100116.3672,24.375,21.3438,23.0937,21.9063,38.84671862,86707.7197,,,,,,,,,
25.8828,100142.25,24.5469,21.3907,23.0469,21.8438,38.63569629,86733.6025,,,,,,,,,
25.8047,100168.0547,24.4531,21.3672,22.9922,21.8203,38.75263033,86759.4072,,,,,,,,,
25.7969,100193.8516,24.4844,21.3906,23.1875,21.8828,38.76434765,86785.2041,,,,,,,,,
25.7734,100219.625,24.4844,21.3359,23.0156,21.8281,38.79969271,86810.9775,,,,,,,,,
26,100245.625,24.6797,21.3203,23,21.9063,38.46153846,86836.9775,,,,,,,,,
25.7656,100271.3906,24.4453,21.3046,23.125,21.8828,38.81143851,86862.7431,,,,,,,,,
25.8282,100297.2188,24.4688,21.4844,23.0625,21.875,38.71737094,86888.5713,,,,,,,,,
25.8437,100323.0625,24.5547,21.4063,23.1329,21.9844,38.69414983,86914.415,,,,,,,,,
25.8047,100348.8672,24.5312,21.4687,23.1719,21.8438,38.75263033,86940.2197,,,,,,,,,
25.8359,100374.7031,24.5469,21.3438,23.039,21.7969,38.70583181,86966.0556,,,,,,,,,
25.6953,100400.3984,24.414,21.4532,23.1328,21.8359,38.91762307,86991.7509,,,,,,,,,
25.7032,100426.1016,24.3984,21.3438,23.0859,21.7969,38.90566155,87017.4541,,,,,,,,,
25.7656,100451.8672,24.4766,21.375,22.961,21.9141,38.81143851,87043.2197,,,,,,,,,
25.9531,100477.8203,24.6406,21.4297,23.2656,22,38.53104253,87069.1728,,,,,,,,,
25.8281,100503.6484,24.4844,21.414,23.1874,21.9062,38.71752084,87095.0009,,,,,,,,,
25.7422,100529.3906,24.4453,21.375,23.0078,21.9766,38.84671862,87120.7431,,,,,,,,,
25.836,100555.2266,24.5313,21.3438,23.1094,21.8594,38.70568199,87146.5791,,,,,,,,,
25.7968,100581.0234,24.4922,21.4297,23.0781,21.8672,38.76449792,87172.3759,,,,,,,,,
25.7344,100606.7578,24.4765,21.3594,23.1953,21.914,38.85849291,87198.1103,,,,,,,,,
25.711,100632.4688,24.4375,21.375,23.0625,21.9531,38.89385866,87223.8213,,,,,,,,,
25.664,100658.1328,24.3828,21.336,22.8515,21.8906,38.96508728,87249.4853,,,,,,,,,
25.6172,100683.75,24.375,21.4844,23.1406,21.9609,39.0362725,87275.1025,,,,,,,,,
25.7969,100709.5469,24.4921,21.375,23.1016,21.8203,38.76434765,87300.8994,,,,,,,,,
