latency,time,GPU1,GPU2,GPU3,GPU4,fps,time_rel,,,,,,,,,
15.8672,117654.9297,13.1407,12.6562,12.7422,13.8906,63.02309166,110136.5718,,,,,,,,,
15.8203,117670.75,13.1094,12.5156,12.7266,13.8984,63.20992649,110152.3921,,,,,,,,,
16,117686.75,12.9922,12.5312,12.7031,13.7969,62.5,110168.3921,,,,,,,,,
17.2031,117703.9531,13,12.6015,12.7813,13.8047,58.12905813,110185.5952,,,,,,,,,
17.3438,117721.2969,13.0937,12.6016,12.7265,13.8047,57.65749144,110202.939,,,,,,,,,
16.9219,117738.2188,13.1016,12.5,12.7265,13.8437,59.09501888,110219.8609,,,,,,,,,
15.875,117754.0938,13.0391,12.5469,12.7656,13.8438,62.99212598,110235.7359,,,,,,,,,
15.7812,117769.875,13.0468,12.5624,12.789,13.8125,63.3665374,110251.5171,,,,,,,,,
15.6406,117785.5156,13.1641,12.6016,12.7656,13.8594,63.93616613,110267.1577,,,,,,,,,
15.7266,117801.2422,13.1172,12.6172,12.7187,13.8047,63.58653492,110282.8843,,,,,,,,,
15.7422,117816.9844,13.1016,12.586,12.8047,13.8438,63.52352276,110298.6265,,,,,,,,,
15.6953,117832.6797,13.164,12.5391,12.75,13.8438,63.71334094,110314.3218,,,,,,,,,
17.1406,117849.8203,13.1406,12.5391,12.7578,13.7265,58.3410149,110331.4624,,,,,,,,,
15.7031,117865.5234,13.0156,12.5547,12.875,13.8281,63.68169342,110347.1655,,,,,,,,,
15.7188,117881.2422,13.039,12.5313,12.8281,13.8515,63.61808789,110362.8843,,,,,,,,,
16.9844,117898.2266,13.086,12.5781,12.6797,13.7735,58.87755823,110379.8687,,,,,,,,,
15.7968,117914.0234,13.0234,12.5625,12.7891,13.8281,63.3039603,110395.6655,,,,,,,,,
15.6563,117929.6797,13.125,12.6953,12.8281,13.8593,63.87205151,110411.3218,,,,,,,,,
16.0937,117945.7734,13.0156,12.6016,12.7891,13.8594,62.13611537,110427.4155,,,,,,,,,
17.1954,117962.9688,12.9844,12.5078,12.7344,13.875,58.15508799,110444.6109,,,,,,,,,
16.664,117979.6328,13.0781,12.4844,12.8203,13.9219,60.00960154,110461.2749,,,,,,,,,
17.1797,117996.8125,13.1093,12.5469,12.7344,13.8125,58.20823414,110478.4546,,,,,,,,,
15.8516,118012.6641,13.1172,12.6016,12.7188,13.8203,63.08511444,110494.3062,,,,,,,,,
16.0781,118028.7422,13.0078,12.4844,12.7109,13.9453,62.1964038,110510.3843,,,,,,,,,
15.6406,118044.3828,12.9766,12.5156,12.7813,13.875,63.93616613,110526.0249,,,,,,,,,
15.7969,118060.1797,13.0704,12.5703,12.7032,13.7969,63.30355956,110541.8218,,,,,,,,,
15.9062,118076.0859,13.086,12.5469,12.8203,13.836,62.86856697,110557.728,,,,,,,,,
15.8203,118091.9062,13.086,12.4688,12.7109,13.7969,63.20992649,110573.5483,,,,,,,,,
15.7266,118107.6328,13.125,12.5078,12.7109,13.7422,63.58653492,110589.2749,,,,,,,,,
15.7266,118123.3594,13.0781,12.5547,12.7578,13.8047,63.58653492,110605.0015,,,,,,,,,
15.6953,118139.0547,12.9687,12.5,12.7422,13.8047,63.71334094,110620.6968,,,,,,,,,
18.8203,118157.875,13.0313,12.5078,12.7735,13.8125,53.13411582,110639.5171,,,,,,,,,
15.8906,118173.7656,13.0547,12.5391,12.75,13.8672,62.93028583,110655.4077,,,,,,,,,
17.1563,118190.9219,13.0234,12.5157,12.7188,13.8125,58.28762612,110672.564,,,,,,,,,
18.7031,118209.625,13.0468,12.5469,12.7187,13.8516,53.4670723,110691.2671,,,,,,,,,
15.8516,118225.4766,13.0391,12.5,12.7422,13.9219,63.08511444,110707.1187,,,,,,,,,
17.164,118242.6406,13.0157,12.4766,12.75,13.8984,58.26147751,110724.2827,,,,,,,,,
19.2891,118261.9297,13.0782,12.5781,12.7734,13.8515,51.84275057,110743.5718,,,,,,,,,
15.9609,118277.8906,13.0547,12.4922,12.7969,13.8203,62.65310853,110759.5327,,,,,,,,,
16.0469,118293.9375,13.0312,12.5625,12.7734,13.7657,62.31733232,110775.5796,,,,,,,,,
17.1094,118311.0469,13.0625,12.4922,12.7109,13.7343,58.44740318,110792.689,,,,,,,,,
15.7812,118326.8281,13.0391,12.5156,12.7422,13.875,63.3665374,110808.4702,,,,,,,,,
15.7422,118342.5703,12.9922,12.5312,12.7735,13.8516,63.52352276,110824.2124,,,,,,,,,
15.9766,118358.5469,13.1016,12.5625,12.7265,13.8125,62.59154013,110840.189,,,,,,,,,
16.9922,118375.5391,13.1094,12.4922,12.7812,13.8203,58.85053142,110857.1812,,,,,,,,,
16.9375,118392.4766,13.0938,12.5469,12.7266,13.8594,59.04059041,110874.1187,,,,,,,,,
15.5937,118408.0703,13.0469,12.5312,12.6875,13.7969,64.12846214,110889.7124,,,,,,,,,
15.9219,118423.9922,13.1329,12.5312,12.8359,13.8906,62.80657459,110905.6343,,,,,,,,,
15.9219,118439.9141,13.0391,12.5937,12.6797,13.875,62.80657459,110921.5562,,,,,,,,,
15.7031,118455.6172,13.0469,12.4532,12.7656,13.8047,63.68169342,110937.2593,,,,,,,,,
15.8516,118471.4688,13.1094,12.5312,12.6953,13.875,63.08511444,110953.1109,,,,,,,,,
15.8906,118487.3594,13.0625,12.5234,12.7188,13.8672,62.93028583,110969.0015,,,,,,,,,
15.7187,118503.0781,13.0469,12.5078,12.7187,13.789,63.61849262,110984.7202,,,,,,,,,
15.8985,118518.9766,13.0938,12.5625,12.7187,13.9375,62.89901563,111000.6187,,,,,,,,,
16.5937,118535.5703,13.0625,12.5859,12.8047,13.8516,60.26383507,111017.2124,,,,,,,,,
17.3594,118552.9297,13.0625,12.5235,12.6953,13.8359,57.60567762,111034.5718,,,,,,,,,
19.375,118572.3047,13,12.5312,12.7578,13.875,51.61290323,111053.9468,,,,,,,,,
15.7734,118588.0781,13.2031,12.5078,12.711,13.8125,63.39787237,111069.7202,,,,,,,,,
16.2188,118604.2969,13.0547,12.5156,12.6953,13.7734,61.65684268,111085.939,,,,,,,,,
17.0234,118621.3203,13.0547,12.5468,12.7266,13.8672,58.74267185,111102.9624,,,,,,,,,
15.8203,118637.1406,13.0469,12.5,12.7812,13.8593,63.20992649,111118.7827,,,,,,,,,
15.6485,118652.7891,13.0547,12.5078,12.7578,13.7578,63.90388855,111134.4312,,,,,,,,,
16.0937,118668.8828,13.0313,12.5078,12.8281,13.875,62.13611537,111150.5249,,,,,,,,,
17.461,118686.3438,13.0859,12.5156,12.7187,13.8907,57.27048852,111167.9859,,,,,,,,,
16.3124,118702.6562,13.0703,12.4688,12.75,13.8204,61.3030578,111184.2983,,,,,,,,,
15.5391,118718.1953,13.0781,12.539,12.8828,13.7969,64.3537914,111199.8374,,,,,,,,,
15.8359,118734.0312,13.0625,12.4922,12.7344,13.8203,63.14765817,111215.6733,,,,,,,,,
15.9454,118749.9766,13.0859,12.5157,12.8438,13.8203,62.71401156,111231.6187,,,,,,,,,
15.7968,118765.7734,13.125,12.5,12.7187,13.9218,63.3039603,111247.4155,,,,,,,,,
15.6485,118781.4219,13.0859,12.5313,12.7969,13.8125,63.90388855,111263.064,,,,,,,,,
15.75,118797.1719,13.0781,12.5079,12.7578,13.8203,63.49206349,111278.814,,,,,,,,,
15.789,118812.9609,12.9922,12.5547,12.6953,13.75,63.33523339,111294.603,,,,,,,,,
15.9453,118828.9062,13.1094,12.5079,12.6719,13.9219,62.71440487,111310.5483,,,,,,,,,
15.6954,118844.6016,12.9531,12.5625,12.7657,13.7656,63.712935,111326.2437,,,,,,,,,
15.6562,118860.2578,13.1172,12.5,12.8203,13.8047,63.87245947,111341.8999,,,,,,,,,
15.711,118875.9688,13.1015,12.5469,12.7266,13.7969,63.6496722,111357.6109,,,,,,,,,
17.5,118893.4688,13.0625,12.5234,12.8281,13.8281,57.14285714,111375.1109,,,,,,,,,
16.9843,118910.4531,12.9922,12.5,12.7343,13.875,58.87790489,111392.0952,,,,,,,,,
16.2813,118926.7344,13.0156,12.4844,12.7109,13.9062,61.42015687,111408.3765,,,,,,,,,
15.5937,118942.3281,13.0391,12.5157,12.7344,13.7344,64.12846214,111423.9702,,,,,,,,,
15.836,118958.1641,13.2031,12.5312,12.7578,13.8515,63.14725941,111439.8062,,,,,,,,,
15.6328,118973.7969,13.0859,12.5078,12.7266,13.7734,63.96806714,111455.439,,,,,,,,,
15.75,118989.5469,13.039,12.539,12.7734,13.8672,63.49206349,111471.189,,,,,,,,,
15.7969,119005.3438,13.0625,12.5547,12.7031,13.8047,63.30355956,111486.9859,,,,,,,,,
15.9609,119021.3047,13.0625,12.5156,12.7188,13.8125,62.65310853,111502.9468,,,,,,,,,
16.7187,119038.0234,13.086,12.5234,12.8516,13.8281,59.81326299,111519.6655,,,,,,,,,
15.6485,119053.6719,13.0547,12.4765,12.7344,13.7734,63.90388855,111535.314,,,,,,,,,
16.3672,119070.0391,13.0234,12.4766,12.7031,13.8047,61.09780537,111551.6812,,,,,,,,,
19.0625,119089.1016,13.0391,12.4687,12.7969,13.7813,52.45901639,111570.7437,,,,,,,,,
15.7734,119104.875,13.0859,12.5703,12.7031,13.8047,63.39787237,111586.5171,,,,,,,,,
17.4609,119122.3359,13.1172,12.5,12.7265,13.8204,57.27081651,111603.978,,,,,,,,,
18.2579,119140.5938,13.0313,12.5703,12.7812,13.8359,54.77081154,111622.2359,,,,,,,,,
15.8984,119156.4922,13.1641,12.6484,12.7266,13.8672,62.89941126,111638.1343,,,,,,,,,
15.75,119172.2422,13.0157,12.5,12.8203,13.8594,63.49206349,111653.8843,,,,,,,,,
15.7109,119187.9531,13.0078,12.5782,12.7265,13.8672,63.65007733,111669.5952,,,,,,,,,
15.6953,119203.6484,13.0078,12.5313,12.7656,13.7422,63.71334094,111685.2905,,,,,,,,,
16.4922,119220.1406,13.0547,12.5625,12.75,13.7656,60.63472429,111701.7827,,,,,,,,,
15.5703,119235.7109,13.0626,12.5156,12.7812,13.8126,64.22483831,111717.353,,,,,,,,,
15.6953,119251.4062,13.1172,12.4844,12.8125,13.836,63.71334094,111733.0483,,,,,,,,,
15.8672,119267.2734,13.0703,12.5234,12.7422,13.8672,63.02309166,111748.9155,,,,,,,,,
15.625,119282.8984,13.0468,12.5312,12.7344,13.8203,64,111764.5405,,,,,,,,,
15.6485,119298.5469,13.0313,12.5235,12.7266,13.7891,63.90388855,111780.189,,,,,,,,,
15.8437,119314.3906,13.0391,12.5156,12.8047,13.9297,63.11656999,111796.0327,,,,,,,,,
15.6563,119330.0469,13.039,12.5625,12.7656,13.7969,63.87205151,111811.689,,,,,,,,,
15.6953,119345.7422,13.0625,12.5547,12.7812,13.7969,63.71334094,111827.3843,,,,,,,,,
15.6875,119361.4297,13.125,12.5156,12.7266,13.7891,63.74501992,111843.0718,,,,,,,,,
15.6562,119377.0859,12.9843,12.5078,12.7734,13.7969,63.87245947,111858.728,,,,,,,,,
15.5938,119392.6797,13.0235,12.5313,12.7344,13.75,64.12805089,111874.3218,,,,,,,,,
15.9609,119408.6406,13.0625,12.4922,12.7735,13.8985,62.65310853,111890.2827,,,,,,,,,
15.7032,119424.3438,13.1484,12.4844,12.8437,13.8594,63.68128789,111905.9859,,,,,,,,,
15.5468,119439.8906,13.0625,12.5156,12.711,13.7735,64.32191834,111921.5327,,,,,,,,,
15.7656,119455.6562,13.1094,12.6562,12.8125,13.8516,63.42923834,111937.2983,,,,,,,,,
15.9766,119471.6328,13.0703,12.5312,12.7734,13.9141,62.59154013,111953.2749,,,,,,,,,
15.75,119487.3828,13.0234,12.5234,12.6953,13.8594,63.49206349,111969.0249,,,,,,,,,
16.961,119504.3438,13.1171,12.5468,12.7031,13.836,58.95878781,111985.9859,,,,,,,,,
15.625,119519.9688,13.0391,12.5,12.7734,13.7344,64,112001.6109,,,,,,,,,
15.7187,119535.6875,13.0703,12.5547,12.6953,13.7969,63.61849262,112017.3296,,,,,,,,,
16.5,119552.1875,13.0234,12.5,12.7422,13.7812,60.60606061,112033.8296,,,,,,,,,
15.7109,119567.8984,13.0859,12.5469,12.7578,13.8203,63.65007733,112049.5405,,,,,,,,,
15.6719,119583.5703,13.0859,12.6016,12.6875,13.8047,63.80847249,112065.2124,,,,,,,,,
15.6953,119599.2656,13.0469,12.5469,12.8125,13.8046,63.71334094,112080.9077,,,,,,,,,
15.875,119615.1406,13.1406,12.586,12.7188,13.8984,62.99212598,112096.7827,,,,,,,,,
15.7578,119630.8984,13,12.4844,12.7187,13.8359,63.46063537,112112.5405,,,,,,,,,
15.586,119646.4844,13.0235,12.5312,12.8437,13.8437,64.16014372,112128.1265,,,,,,,,,
15.6875,119662.1719,13.0156,12.5781,12.7813,13.8516,63.74501992,112143.814,,,,,,,,,
15.7422,119677.9141,13.0937,12.5312,12.75,13.875,63.52352276,112159.5562,,,,,,,,,
15.5937,119693.5078,13.1484,12.5079,12.7656,13.7735,64.12846214,112175.1499,,,,,,,,,
16.9453,119710.4531,13.0156,12.5312,12.8203,13.8672,59.01341375,112192.0952,,,,,,,,,
15.6407,119726.0938,12.9922,12.539,12.7188,13.8047,63.93575735,112207.7359,,,,,,,,,
16.3906,119742.4844,13.0547,12.5469,12.7188,13.7734,61.01057923,112224.1265,,,,,,,,,
18.7109,119761.1953,13.0157,12.5078,12.7032,13.7734,53.44478352,112242.8374,,,,,,,,,
15.8672,119777.0625,13.0312,12.5312,12.7656,13.7968,63.02309166,112258.7046,,,,,,,,,
17.1641,119794.2266,13.1093,12.5469,12.7031,13.8281,58.26113807,112275.8687,,,,,,,,,
19.289,119813.5156,13.0625,12.5781,12.75,13.8203,51.84301934,112295.1577,,,,,,,,,
15.8985,119829.4141,13.0624,12.5235,12.7266,13.8437,62.89901563,112311.0562,,,,,,,,,
15.9843,119845.3984,13.0547,12.5235,12.7344,13.7579,62.56138836,112327.0405,,,,,,,,,
17.0782,119862.4766,13,12.4922,12.6876,13.7812,58.55418018,112344.1187,,,,,,,,,
15.5781,119878.0547,13.0781,12.5625,12.7734,13.7188,64.19268075,112359.6968,,,,,,,,,
15.6015,119893.6562,13.0859,12.5234,12.6953,13.7969,64.09640099,112375.2983,,,,,,,,,
16.125,119909.7812,12.9844,12.5078,12.7109,13.8593,62.01550388,112391.4233,,,,,,,,,
15.836,119925.6172,13.1406,12.4765,12.9297,13.9062,63.14725941,112407.2593,,,,,,,,,
16.0312,119941.6484,13.0625,12.5,12.711,13.9062,62.37836219,112423.2905,,,,,,,,,
15.5704,119957.2188,13.0625,12.5703,12.7187,13.8047,64.22442583,112438.8609,,,,,,,,,
15.6015,119972.8203,13.1094,12.5859,12.7579,13.789,64.09640099,112454.4624,,,,,,,,,
16.0391,119988.8594,13.0547,12.5157,12.711,13.8907,62.34763796,112470.5015,,,,,,,,,
15.7031,120004.5625,13,12.5078,12.7734,13.7812,63.68169342,112486.2046,,,,,,,,,
16.8906,120021.4531,13.0313,12.539,12.6875,13.8203,59.20452796,112503.0952,,,,,,,,,
15.9453,120037.3984,13.0078,12.5156,12.7031,13.9063,62.71440487,112519.0405,,,,,,,,,
15.6172,120053.0156,13.0156,12.5547,12.7265,13.7422,64.03196476,112534.6577,,,,,,,,,
18.6641,120071.6797,13.0938,12.5469,12.789,13.8047,53.57879566,112553.3218,,,,,,,,,
16.2031,120087.8828,13,12.5547,12.7344,13.7812,61.7165851,112569.5249,,,,,,,,,
16.7266,120104.6094,13.0625,12.5547,12.75,13.8125,59.78501309,112586.2515,,,,,,,,,
16.4609,120121.0703,13.1406,12.4687,12.7969,13.75,60.75001974,112602.7124,,,,,,,,,
15.6641,120136.7344,13.1094,12.5626,12.6719,13.7968,63.84024617,112618.3765,,,,,,,,,
15.5078,120152.2422,13.0625,12.5079,12.7579,13.7344,64.48367918,112633.8843,,,,,,,,,
16.0156,120168.2578,13.0625,12.4844,12.711,13.789,62.43912186,112649.8999,,,,,,,,,
15.7344,120183.9922,13.0938,12.539,12.7735,13.8515,63.55501322,112665.6343,,,,,,,,,
15.5547,120199.5469,12.9766,12.5078,12.7109,13.7656,64.28925019,112681.189,,,,,,,,,
15.6093,120215.1562,13.0781,12.5078,12.6874,13.8203,64.06437188,112696.7983,,,,,,,,,
15.6563,120230.8125,13.0156,12.4922,12.7813,13.8281,63.87205151,112712.4546,,,,,,,,,
15.8047,120246.6172,13.1015,12.5,12.7031,13.8125,63.27231773,112728.2593,,,,,,,,,
15.539,120262.1562,13.0937,12.5391,12.7344,13.7969,64.35420555,112743.7983,,,,,,,,,
15.6485,120277.8047,13.1563,12.5469,12.8359,13.7891,63.90388855,112759.4468,,,,,,,,,
16.6172,120294.4219,13.0391,12.6797,12.8281,13.8281,60.17861011,112776.064,,,,,,,,,
15.8203,120310.2422,13.0391,12.6406,12.8516,13.875,63.20992649,112791.8843,,,,,,,,,
15.5469,120325.7891,13.0782,12.6094,12.7657,13.7891,64.32150461,112807.4312,,,,,,,,,
15.7734,120341.5625,13.086,12.6562,12.7344,13.8438,63.39787237,112823.2046,,,,,,,,,
16.7734,120358.3359,13.0468,12.6563,12.7109,13.7968,59.61820502,112839.978,,,,,,,,,
16.8125,120375.1484,12.9922,12.6171,12.7578,13.7891,59.4795539,112856.7905,,,,,,,,,
17.9297,120393.0781,13.0312,12.414,12.8672,13.7344,55.7733816,112874.7202,,,,,,,,,
16.8672,120409.9453,13.0156,12.4063,12.7891,13.7812,59.28666287,112891.5874,,,,,,,,,
16.7578,120426.7031,13.039,12.4063,12.7187,13.8438,59.67370419,112908.3452,,,,,,,,,
15.711,120442.4141,13.2578,12.5234,12.8281,13.8515,63.6496722,112924.0562,,,,,,,,,
15.5937,120458.0078,13.0625,12.414,12.7578,13.8124,64.12846214,112939.6499,,,,,,,,,
15.6563,120473.6641,13.0235,12.3906,12.7343,13.8437,63.87205151,112955.3062,,,,,,,,,
15.7734,120489.4375,13.0546,12.4297,12.8282,13.875,63.39787237,112971.0796,,,,,,,,,
15.8281,120505.2656,12.9687,12.4609,12.7734,13.8984,63.17877699,112986.9077,,,,,,,,,
15.7578,120521.0234,13.0625,12.4296,12.7187,13.875,63.46063537,113002.6655,,,,,,,,,
17.5782,120538.6016,13.125,12.4297,12.7109,13.8047,56.88864616,113020.2437,,,,,,,,,
15.6875,120554.2891,13.0625,12.4375,12.7422,13.8516,63.74501992,113035.9312,,,,,,,,,
16.1015,120570.3906,13.0937,12.4531,12.7344,13.7657,62.10601497,113052.0327,,,,,,,,,
17.3047,120587.6953,13.0938,12.4609,12.75,13.8203,57.78776864,113069.3374,,,,,,,,,
16.7578,120604.4531,13.0078,12.4297,12.7578,13.8359,59.67370419,113086.0952,,,,,,,,,
17.1875,120621.6406,13.0625,12.4531,12.7422,13.8125,58.18181818,113103.2827,,,,,,,,,
15.7266,120637.3672,12.9688,12.4453,12.7344,13.875,63.58653492,113119.0093,,,,,,,,,
15.5859,120652.9531,12.9609,12.4453,12.7891,13.8281,64.16055537,113134.5952,,,,,,,,,
15.5313,120668.4844,13.0156,12.4219,12.7343,13.8203,64.38611063,113150.1265,,,,,,,,,
15.875,120684.3594,13.1485,12.4766,12.8203,13.9297,62.99212598,113166.0015,,,,,,,,,
15.6562,120700.0156,13.125,12.4531,12.75,13.7969,63.87245947,113181.6577,,,,,,,,,
15.5782,120715.5938,13.1172,12.4063,12.7344,13.8203,64.19226868,113197.2359,,,,,,,,,
15.6953,120731.2891,13.1094,12.4063,12.8829,13.8125,63.71334094,113212.9312,,,,,,,,,
15.5703,120746.8594,13.039,12.4219,12.7812,13.8203,64.22483831,113228.5015,,,,,,,,,
15.5937,120762.4531,13.0625,12.4297,12.75,13.7969,64.12846214,113244.0952,,,,,,,,,
15.6172,120778.0703,13.0312,12.3984,12.875,13.8047,64.03196476,113259.7124,,,,,,,,,
16.3906,120794.4609,13.0156,12.5079,12.7344,13.7578,61.01057923,113276.103,,,,,,,,,
16.961,120811.4219,13.0703,12.4297,12.6954,13.8281,58.95878781,113293.064,,,,,,,,,
17.0547,120828.4766,13,12.5156,12.7188,13.7969,58.63486312,113310.1187,,,,,,,,,
17.289,120845.7656,13.0546,12.4063,12.6953,13.7656,57.84024524,113327.4077,,,,,,,,,
15.5703,120861.3359,13.0391,12.4297,12.7656,13.7891,64.22483831,113342.978,,,,,,,,,
15.5547,120876.8906,13.086,12.4062,12.7734,13.7968,64.28925019,113358.5327,,,,,,,,,
16.0547,120892.9453,13.0625,12.4687,12.75,13.7969,62.28705613,113374.5874,,,,,,,,,
16.7813,120909.7266,13.0859,12.4219,12.7578,13.914,59.59013902,113391.3687,,,,,,,,,
15.3437,120925.0703,13.0546,12.4376,12.7265,13.7578,65.17332847,113406.7124,,,,,,,,,
15.8516,120940.9219,13.0313,12.4922,12.7109,13.8828,63.08511444,113422.564,,,,,,,,,
15.6719,120956.5938,13.125,12.4688,12.7579,13.8438,63.80847249,113438.2359,,,,,,,,,
15.664,120972.2578,13.0391,12.5078,12.6953,13.8906,63.84065373,113453.8999,,,,,,,,,
15.625,120987.8828,13.1094,12.4141,12.7343,13.7969,64,113469.5249,,,,,,,,,
15.6172,121003.5,13.0234,12.4062,12.7187,13.7969,64.03196476,113485.1421,,,,,,,,,
15.6641,121019.1641,12.9687,12.4375,12.7031,13.8829,63.84024617,113500.8062,,,,,,,,,
16.0312,121035.1953,13.1406,12.4375,12.7109,13.7579,62.37836219,113516.8374,,,,,,,,,
15.6172,121050.8125,13.0391,12.4532,12.8359,13.7969,64.03196476,113532.4546,,,,,,,,,
15.4531,121066.2656,13.1094,12.4766,12.7891,13.7187,64.71193482,113547.9077,,,,,,,,,
15.9688,121082.2344,13.0625,12.375,12.6875,13.875,62.62211312,113563.8765,,,,,,,,,
15.8515,121098.0859,13.0391,12.4531,12.7969,13.8594,63.08551241,113579.728,,,,,,,,,
15.711,121113.7969,13.125,12.4688,12.7656,13.875,63.6496722,113595.439,,,,,,,,,
15.5312,121129.3281,13.0703,12.4219,12.7188,13.7579,64.38652519,113610.9702,,,,,,,,,
15.5235,121144.8516,13.1719,12.461,12.6953,13.7734,64.41846233,113626.4937,,,,,,,,,
15.6093,121160.4609,13.0547,12.4375,12.7344,13.8125,64.06437188,113642.103,,,,,,,,,
15.75,121176.2109,13.1407,12.4531,12.7266,13.8437,63.49206349,113657.853,,,,,,,,,
15.7422,121191.9531,13.0078,12.5234,12.8126,13.8047,63.52352276,113673.5952,,,,,,,,,
16.4063,121208.3594,13.0703,12.4844,12.7188,13.8437,60.95219519,113690.0015,,,,,,,,,
16.914,121225.2734,13.0391,12.4062,12.7968,13.8282,59.12262031,113706.9155,,,,,,,,,
17.0469,121242.3203,13.125,12.4688,12.711,13.8828,58.66169216,113723.9624,,,,,,,,,
15.6641,121257.9844,13.0234,12.4297,12.7343,13.8516,63.84024617,113739.6265,,,,,,,,,
15.5625,121273.5469,13.0703,12.4844,12.7656,13.7735,64.25702811,113755.189,,,,,,,,,
15.8906,121289.4375,13.1094,12.4219,12.7578,13.7969,62.93028583,113771.0796,,,,,,,,,
17.2031,121306.6406,13.1015,12.4375,12.7344,13.789,58.12905813,113788.2827,,,,,,,,,
15.6563,121322.2969,13.125,12.4609,12.8359,13.7968,63.87205151,113803.939,,,,,,,,,
15.6562,121337.9531,13.0938,12.3985,12.7344,13.8516,63.87245947,113819.5952,,,,,,,,,
15.8281,121353.7812,13.1328,12.4063,12.7656,13.8672,63.17877699,113835.4233,,,,,,,,,
15.8985,121369.6797,13.0547,12.4219,12.7109,13.836,62.89901563,113851.3218,,,,,,,,,
15.6953,121385.375,13.0469,12.5,12.7734,13.8281,63.71334094,113867.0171,,,,,,,,,
15.7344,121401.1094,12.9843,12.4454,12.7109,13.8203,63.55501322,113882.7515,,,,,,,,,
15.7422,121416.8516,13.1094,12.4219,12.7813,13.8047,63.52352276,113898.4937,,,,,,,,,
15.7187,121432.5703,13.0547,12.3906,12.8047,13.8125,63.61849262,113914.2124,,,,,,,,,
16.2891,121448.8594,13.0078,12.4219,12.7266,13.7812,61.39074596,113930.5015,,,,,,,,,
15.8594,121464.7188,12.9921,12.4453,12.6953,13.8985,63.0540878,113946.3609,,,,,,,,,
15.6562,121480.375,13.0469,12.4297,12.711,13.8125,63.87245947,113962.0171,,,,,,,,,
15.7734,121496.1484,13.0781,12.4218,12.7344,13.7734,63.39787237,113977.7905,,,,,,,,,
17.336,121513.4844,13.0468,12.4688,12.7188,13.8438,57.68343332,113995.1265,,,,,,,,,
15.7968,121529.2812,13.0391,12.3985,12.7266,13.9062,63.3039603,114010.9233,,,,,,,,,
15.5938,121544.875,13.086,12.4297,12.7813,13.7734,64.12805089,114026.5171,,,,,,,,,
15.8594,121560.7344,13.1172,12.4297,12.75,13.8359,63.0540878,114042.3765,,,,,,,,,
15.8203,121576.5547,13.0157,12.4531,12.8985,13.8125,63.20992649,114058.1968,,,,,,,,,
15.6172,121592.1719,13.1172,12.4531,12.8281,13.7812,64.03196476,114073.814,,,,,,,,,
15.75,121607.9219,12.9922,12.3985,12.6876,13.7968,63.49206349,114089.564,,,,,,,,,
15.7109,121623.6328,13.0469,12.4296,12.7422,13.7656,63.65007733,114105.2749,,,,,,,,,
15.9297,121639.5625,13.039,12.4141,12.7188,13.8438,62.77582126,114121.2046,,,,,,,,,
16.1328,121655.6953,13.0079,12.4531,12.6875,13.8203,61.98552018,114137.3374,,,,,,,,,
15.8359,121671.5312,13.0625,12.4844,12.7344,13.8203,63.14765817,114153.1733,,,,,,,,,
15.6797,121687.2109,13.0235,12.7031,12.7344,13.8281,63.77673042,114168.853,,,,,,,,,
15.75,121702.9609,13.0078,12.6328,12.7343,13.7656,63.49206349,114184.603,,,,,,,,,
17.3438,121720.3047,13.039,12.6562,12.75,13.7891,57.65749144,114201.9468,,,,,,,,,
15.75,121736.0547,13.0235,12.6485,12.7657,13.8516,63.49206349,114217.6968,,,,,,,,,
15.6641,121751.7188,13.0469,12.6641,12.6719,13.8047,63.84024617,114233.3609,,,,,,,,,
15.8437,121767.5625,13.0625,12.4844,12.7031,13.875,63.11656999,114249.2046,,,,,,,,,
15.7344,121783.2969,13.1328,12.4141,12.7422,13.8438,63.55501322,114264.939,,,,,,,,,
15.8906,121799.1875,13.0156,12.4297,12.7656,13.836,62.93028583,114280.8296,,,,,,,,,
15.8203,121815.0078,13.0079,12.4844,12.7344,13.8125,63.20992649,114296.6499,,,,,,,,,
15.8516,121830.8594,13.0156,12.4609,12.6797,13.8984,63.08511444,114312.5015,,,,,,,,,
15.7734,121846.6328,13.0313,12.4297,12.8203,13.8594,63.39787237,114328.2749,,,,,,,,,
18.3125,121864.9453,13.0156,12.4297,12.7109,13.7969,54.60750853,114346.5874,,,,,,,,,
15.7109,121880.6562,13.0235,12.4375,12.7656,13.7969,63.65007733,114362.2983,,,,,,,,,
16.7032,121897.3594,13.0235,12.4375,12.6875,13.7813,59.86876766,114379.0015,,,,,,,,,
19,121916.3594,13.1016,12.4454,12.7344,13.7969,52.63157895,114398.0015,,,,,,,,,
16.3047,121932.6641,13.0391,12.4375,12.75,13.7344,61.33200856,114414.3062,,,,,,,,,
16.7109,121949.375,13.0703,12.4062,12.7422,13.789,59.8411815,114431.0171,,,,,,,,,
17.0781,121966.4531,13.0391,12.4375,12.7187,13.7734,58.55452304,114448.0952,,,,,,,,,
15.6719,121982.125,13.0234,12.4141,12.7734,13.8047,63.80847249,114463.7671,,,,,,,,,
15.6016,121997.7266,13.0156,12.5,12.8047,13.7813,64.09599015,114479.3687,,,,,,,,,
15.5937,122013.3203,13.1328,12.5079,12.7578,13.8516,64.12846214,114494.9624,,,,,,,,,
15.8672,122029.1875,13.1094,12.5078,12.7344,13.8906,63.02309166,114510.8296,,,,,,,,,
